name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Bandit Fort,0,WOD_BanditFort_02,219,61,83,51,219836151,Northmoor,219.6484375,-61.6015625
Bandit Fort,0,WOD_BanditFort_01,263,38,81,59,263813859,Northmoor,263.6328125,-38.5390625
Bandit Fort,0,WOD_BanditFort_03,222,65,104,74,2221046574,Northmoor,222.8125,-65.421875
Bandit Camp,0,WOD_BanditCamp_01,272,56,93,14,272935614,Northmoor,272.7265625,-56.890625
Bandit Camp,0,WOD_BanditCamp_03,199,30,61,51,199613051,Northmoor,199.4765625,-30.6015625
Bandit Camp,0,WOD_BanditCamp_03,280,6,58,33,280580633,Northmoor,280.453125,-6.7421875
Bandit Camp,0,WOD_BanditCamp_02,259,42,118,104,25911842104,Northmoor,259.921875,-42.1875
Bandit Fort,0,WOD_BanditFort_02,229,45,78,113,2297845113,Northmoor,229.609375,-45.1171875
Bandit Fort,0,WOD_BanditFort_01,135,38,19,6,135193806,Northmoor,135.1484375,-38.953125
Bandit Fort,0,WOD_BanditFort_02,219,11,18,46,219181146,Northmoor,219.140625,-11.640625
Bandit Camp,0,WOD_BanditCamp_06,260,16,115,97,2601151697,Northmoor,260.8984375,-16.2421875
Bandit Fort,0,WOD_BanditFort_01,239,61,84,18,239846118,Northmoor,239.65625,-61.859375
Bandit Fort,0,WOD_BanditFort_01,281,4,104,55,2811040455,Northmoor,281.8125,-4.5703125
Bandit Fort,0,WOD_BanditFort_02,206,31,97,56,206973156,Northmoor,206.7578125,-31.5625
Bandit Fort,0,WOD_BanditFort_03,259,43,81,42,259814342,Northmoor,259.6328125,-43.671875
Bandit Camp,0,WOD_BanditCamp_01,140,36,72,44,140723644,Northmoor,140.5625,-36.65625
Bandit Camp,0,WOD_BanditCamp_05,234,13,93,35,234931335,Northmoor,234.7265625,-13.7265625
Bandit Camp,0,WOD_BanditCamp_03,246,22,45,55,246452255,Northmoor,246.3515625,-22.5703125
Bandit Camp,0,WOD_BanditCamp_03,250,26,19,95,250192695,Northmoor,250.1484375,-26.2578125
Bandit Fort,0,WOD_BanditFort_01,244,29,111,122,24411129122,Northmoor,244.8671875,-29.046875
Bandit Fort,0,WOD_BanditFort_03,194,46,50,61,194504661,Northmoor,194.390625,-46.5234375
Bandit Camp,0,WOD_BanditCamp_01,187,53,60,29,187605329,Northmoor,187.46875,-53.7734375
Bandit Camp,0,WOD_BanditCamp_06,201,47,122,105,20112247105,Northmoor,201.953125,-47.1796875
Bandit Fort,0,WOD_BanditFort_03,126,51,84,15,126845115,Northmoor,126.65625,-51.8828125
Bandit Fort,0,WOD_BanditFort_02,203,46,15,101,2031546101,Northmoor,203.1171875,-46.2109375
Bandit Camp,0,WOD_BanditCamp_06,156,37,46,65,156463765,Northmoor,156.359375,-37.4921875
Bandit Camp,0,WOD_BanditCamp_06,137,52,81,38,137815238,Northmoor,137.6328125,-52.703125
Bandit Camp,0,WOD_BanditCamp_06,261,27,77,13,261772713,Northmoor,261.6015625,-27.8984375
Bandit Camp,0,WOD_BanditCamp_02,133,52,73,6,133735206,Northmoor,133.5703125,-52.953125
Bandit Fort,0,WOD_BanditFort_03,235,25,19,12,235192512,Northmoor,235.1484375,-25.90625
Bandit Fort,0,WOD_BanditFort_03,128,50,84,45,128845045,Northmoor,128.65625,-50.6484375
Bandit Camp,0,WOD_BanditCamp_05,227,26,106,118,22710626118,Northmoor,227.828125,-26.078125
Bandit Camp,0,WOD_BanditCamp_05,190,36,17,91,190173691,Northmoor,190.1328125,-36.2890625
Bandit Fort,0,WOD_BanditFort_03,246,22,111,68,2461112268,Northmoor,246.8671875,-22.46875
Bandit Camp,0,WOD_BanditCamp_06,155,43,36,124,1553643124,Northmoor,155.28125,-43.03125
Bandit Camp,0,WOD_BanditCamp_03,135,44,69,99,135694499,Northmoor,135.5390625,-44.2265625
Bandit Fort,0,WOD_BanditFort_03,273,24,29,82,273292482,Northmoor,273.2265625,-24.359375
Bandit Camp,0,WOD_BanditCamp_05,191,60,102,123,19110260123,Northmoor,191.796875,-60.0390625
Bandit Camp,0,WOD_BanditCamp_02,271,60,97,19,271976019,Northmoor,271.7578125,-60.8515625
Bandit Camp,0,WOD_BanditCamp_03,216,53,42,68,216425368,Northmoor,216.328125,-53.46875
Bandit Fort,0,WOD_BanditFort_01,233,43,60,56,233604356,Northmoor,233.46875,-43.5625
Bandit Camp,0,WOD_BanditCamp_01,143,56,14,19,143145619,Northmoor,143.109375,-56.8515625
Bandit Camp,0,WOD_BanditCamp_05,183,30,82,14,183823014,Northmoor,183.640625,-30.890625
Bandit Camp,0,WOD_BanditCamp_01,216,30,113,69,2161133069,Northmoor,216.8828125,-30.4609375
