name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Bandit Camp,0,WOD_BanditCamp_06,128,53,42,73,128425373,Northmoor,128.328125,-53.4296875
Bandit Camp,0,WOD_BanditCamp_06,245,4,41,124,2454104124,Northmoor,245.3203125,-4.03125
Bandit Camp,0,WOD_BanditCamp_01,205,24,14,88,205142488,Northmoor,205.109375,-24.3125
Bandit Camp,0,WOD_BanditCamp_01,270,39,72,19,270723919,Northmoor,270.5625,-39.8515625
Bandit Fort,0,WOD_BanditFort_03,209,40,87,28,209874028,Northmoor,209.6796875,-40.78125
Bandit Camp,0,WOD_BanditCamp_02,177,46,108,27,1771084627,Northmoor,177.84375,-46.7890625
Bandit Camp,0,WOD_BanditCamp_06,271,52,86,31,271865231,Northmoor,271.671875,-52.7578125
Bandit Fort,0,WOD_BanditFort_02,270,39,55,101,2705539101,Northmoor,270.4296875,-39.2109375
Bandit Fort,0,WOD_BanditFort_01,232,21,74,100,2327421100,Northmoor,232.578125,-21.21875
Bandit Camp,0,WOD_BanditCamp_01,260,10,84,61,260841061,Northmoor,260.65625,-10.5234375
Bandit Camp,0,WOD_BanditCamp_03,220,7,116,72,2201160772,Northmoor,220.90625,-7.4375
Bandit Camp,0,WOD_BanditCamp_06,271,61,96,45,271966145,Northmoor,271.75,-61.6484375
Bandit Camp,0,WOD_BanditCamp_05,185,59,96,58,185965958,Northmoor,185.75,-59.546875
Bandit Camp,0,WOD_BanditCamp_06,194,25,55,13,194552513,Northmoor,194.4296875,-25.8984375
Bandit Camp,0,WOD_BanditCamp_02,220,21,54,97,220542197,Northmoor,220.421875,-21.2421875
Bandit Camp,0,WOD_BanditCamp_01,213,23,49,56,213492356,Northmoor,213.3828125,-23.5625
Bandit Camp,0,WOD_BanditCamp_02,192,37,42,96,192423796,Northmoor,192.328125,-37.25
Bandit Fort,0,WOD_BanditFort_03,258,49,20,65,258204965,Northmoor,258.15625,-49.4921875
Bandit Camp,0,WOD_BanditCamp_06,204,48,104,97,2041044897,Northmoor,204.8125,-48.2421875
Bandit Camp,0,WOD_BanditCamp_06,222,38,76,45,222763845,Northmoor,222.59375,-38.6484375
Bandit Fort,0,WOD_BanditFort_02,137,49,35,77,137354977,Northmoor,137.2734375,-49.3984375
Bandit Fort,0,WOD_BanditFort_01,205,19,31,90,205311990,Northmoor,205.2421875,-19.296875
Bandit Camp,0,WOD_BanditCamp_02,204,19,52,91,204521991,Northmoor,204.40625,-19.2890625
Bandit Fort,0,WOD_BanditFort_02,237,42,32,12,237324212,Northmoor,237.25,-42.90625
Bandit Camp,0,WOD_BanditCamp_05,134,44,54,50,134544450,Northmoor,134.421875,-44.609375
Bandit Fort,0,WOD_BanditFort_01,148,59,95,102,1489559102,Northmoor,148.7421875,-59.203125
Bandit Camp,0,WOD_BanditCamp_01,224,12,76,56,224761256,Northmoor,224.59375,-12.5625
Bandit Camp,0,WOD_BanditCamp_02,219,60,113,33,2191136033,Northmoor,219.8828125,-60.7421875
Bandit Camp,0,WOD_BanditCamp_02,199,44,108,46,1991084446,Northmoor,199.84375,-44.640625
Bandit Camp,0,WOD_BanditCamp_06,246,21,4,36,246042136,Northmoor,246.03125,-21.71875
Bandit Fort,0,WOD_BanditFort_01,246,31,81,84,246813184,Northmoor,246.6328125,-31.34375
Bandit Fort,0,WOD_BanditFort_02,149,42,61,81,149614281,Northmoor,149.4765625,-42.3671875
Bandit Fort,0,WOD_BanditFort_01,272,3,32,122,2723203122,Northmoor,272.25,-3.046875
Bandit Camp,0,WOD_BanditCamp_01,165,63,106,83,1651066383,Northmoor,165.828125,-63.3515625
Bandit Fort,0,WOD_BanditFort_02,245,21,81,9,245812109,Northmoor,245.6328125,-21.9296875
Bandit Camp,0,WOD_BanditCamp_03,260,36,106,100,26010636100,Northmoor,260.828125,-36.21875
Bandit Camp,0,WOD_BanditCamp_06,268,3,116,76,2681160376,Northmoor,268.90625,-3.40625
Bandit Camp,0,WOD_BanditCamp_03,185,59,118,63,1851185963,Northmoor,185.921875,-59.5078125
Bandit Fort,0,WOD_BanditFort_03,266,62,36,37,266366237,Northmoor,266.28125,-62.7109375
Bandit Camp,0,WOD_BanditCamp_03,239,40,100,44,2391004044,Northmoor,239.78125,-40.65625
Bandit Camp,0,WOD_BanditCamp_06,253,51,91,83,253915183,Northmoor,253.7109375,-51.3515625
Bandit Camp,0,WOD_BanditCamp_05,222,21,24,9,222242109,Northmoor,222.1875,-21.9296875
Bandit Camp,0,WOD_BanditCamp_03,204,62,93,84,204936284,Northmoor,204.7265625,-62.34375
