name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,446,379,6,5,4460637905,Ayasofya,"446,046875","-379,9609375"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,445,389,8,84,4450838984,Ayasofya,"445,0625","-389,34375"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,445,391,12,24,4451239124,Ayasofya,"445,09375","-391,8125"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,444,404,24,105,44424404105,Ayasofya,"444,1875","-404,1796875"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,445,417,24,50,4452441750,Ayasofya,"445,1875","-417,609375"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,180,459,414,128,27,45912841427,Ayasofya,460,"-414,7890625"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,481,397,79,9,4817939709,Ayasofya,"481,6171875","-397,9296875"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,180,507,395,20,10,5072039510,Ayasofya,"507,15625","-395,921875"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,180,516,391,115,105,516115391105,Ayasofya,"516,8984375","-391,1796875"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,521,389,20,19,5212038919,Ayasofya,"521,15625","-389,8515625"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,546,384,28,19,5462838419,Ayasofya,"546,21875","-384,8515625"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,180,564,376,115,51,56411537651,Ayasofya,"564,8984375","-376,6015625"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,552,371,106,29,55210637129,Ayasofya,"552,828125","-371,7734375"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,180,545,366,74,114,54574366114,Ayasofya,"545,578125","-366,109375"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,519,363,27,114,51927363114,Ayasofya,"519,2109375","-363,109375"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,500,364,28,113,50028364113,Ayasofya,"500,21875","-364,1171875"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,483,363,24,116,48324363116,Ayasofya,"483,1875","-363,09375"
Ayasofya Border Tower,0,WOD_Scout_Tower_03,,446,372,14,46,4461437246,Ayasofya,"446,109375","-372,640625"
Ayasofya Border Tower,0,WOD_Border_Tower_Desert_04,,448,365,63,106,44863365106,Ayasofya,"448,4921875","-365,171875"
