name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_01,517,14,21,64,517.1640625,-14.5
WOD_Ruins,0,WOD_Ruins_01,518,14,107,107,518.8359375,-14.1640625
WOD_Ruins,0,WOD_Ruins_05,520,14,64,107,520.5,-14.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,529,14,21,64,529.1640625,-14.5
WOD_BanditCamp,0,WOD_BanditCamp_02,529,14,21,107,529.1640625,-14.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,530,14,21,21,530.1640625,-14.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_06,531,14,62,107,531.5,-14.1640625
WOD_Ruins,0,WOD_Ruins_05,535,14,107,21,535.8359375,-14.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,538,14,107,107,538.8359375,-14.1640625
WOD_Ruins,0,WOD_Ruins_04,543,14,107,21,543.8359375,-14.8359375
WOD_Ruins,0,WOD_Ruins_06,514,15,107,64,514.8359375,-15.5
WOD_GuardTower,0,WOD_Guardtower_01,515,15,107,107,515.8359375,-15.1640625
WOD_Ruins,0,WOD_Ruins_04,517,15,64,107,517.5,-15.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_01,517,15,107,107,517.8359375,-15.1640625
WOD_Ruins,0,WOD_Ruins_03,519,15,21,21,519.1640625,-15.8359375
WOD_Ruins,0,WOD_Ruins_06,519,15,64,107,519.5,-15.1640625
WOD_Ruins,0,WOD_Ruins_01,519,15,107,21,519.8359375,-15.8359375
WOD_Ruins,0,WOD_Ruins_01,527,15,21,107,527.1640625,-15.1640625
WOD_GuardTower,0,WOD_Guardtower_01,547,15,62,64,547.5,-15.5
WOD_GuardTower,0,WOD_Guardtower_01,554,15,107,111,554.8359375,-15.1640625
WOD_GuardTower,0,WOD_Guardtower_01,554,15,21,25,554.1640625,-15.8359375
WOD_Ruins,0,WOD_Ruins_02,554,15,107,64,554.8359375,-15.5
WOD_BanditCamp,0,WOD_BanditCamp_08,512,16,107,29,512.8359375,-16.8359375
WOD_BanditFort,0,WOD_BanditFort_01,514,16,21,107,514.1640625,-16.1640625
WOD_Ruins,0,WOD_Ruins_02,515,16,107,21,515.8359375,-16.8359375
WOD_Ruins,0,WOD_Ruins_03,519,16,21,64,519.1640625,-16.5
WOD_Ruins,0,WOD_Ruins_02,522,16,21,107,522.1640625,-16.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,531,16,107,52,531.8359375,-16.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,532,16,68,64,532.5,-16.5
WOD_GuardTower,0,WOD_Guardtower_01,544,16,21,25,544.1640625,-16.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,546,16,21,66,546.1640625,-16.5
WOD_GuardTower,0,WOD_Guardtower_01,547,16,64,62,547.5,-16.5
WOD_GuardTower,0,WOD_Guardtower_01,547,16,61,107,547.5,-16.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,548,16,107,66,548.8359375,-16.5
WOD_GuardTower,0,WOD_Guardtower_01,548,16,21,68,548.1640625,-16.5
WOD_Ruins,0,WOD_Ruins_04,548,16,21,21,548.1640625,-16.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,548,16,107,21,548.8359375,-16.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,551,16,64,66,551.5,-16.5
WOD_GuardTower,0,WOD_Guardtower_01,552,16,21,68,552.1640625,-16.5
WOD_Ruins,0,WOD_Ruins_02,554,16,107,107,554.8359375,-16.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,555,16,21,64,555.1640625,-16.5
WOD_Ruins,0,WOD_Ruins_04,562,16,21,60,562.1640625,-16.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,563,16,61,21,563.5,-16.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,563,16,64,107,563.5,-16.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,509,17,70,21,509.5,-17.8359375
WOD_Ruins,0,WOD_Ruins_05,509,17,107,107,509.8359375,-17.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,517,17,21,110,517.1640625,-17.1640625
WOD_Ruins,0,WOD_Ruins_03,517,17,107,107,517.8359375,-17.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,521,17,21,64,521.1640625,-17.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_03,522,17,107,66,522.8359375,-17.5
