name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Totambu Border Tower,0,WOD_Border_Tower_06,,723,355,125,113,723125355113,Totambu,"723,9765625","-355,1171875"
Totambu Border Tower,0,WOD_Scout_Tower_01,,733,341,8,106,73308341106,Totambu,"733,0625","-341,171875"
Totambu Border Tower,0,WOD_Border_Tower_06,,736,335,12,101,73612335101,Totambu,"736,09375","-335,2109375"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,750,321,81,113,75081321113,Totambu,"750,6328125","-321,1171875"
Totambu Border Tower,0,WOD_Border_Tower_06,90,759,320,3,108,75903320108,Totambu,"759,0234375","-320,15625"
Totambu Border Tower,0,WOD_Scout_Tower_01,,763,320,0,105,76300320105,Totambu,763,"-320,1796875"
Totambu Border Tower,0,WOD_Border_Tower_06,90,772,315,77,116,77277315116,Totambu,"772,6015625","-315,09375"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,780,315,31,118,78031315118,Totambu,"780,2421875","-315,078125"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,786,319,73,122,78673319122,Totambu,"786,5703125","-319,046875"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,796,320,32,99,7963232099,Totambu,"796,25","-320,2265625"
Totambu Border Tower,0,WOD_Border_Tower_06,90,805,319,73,114,80573319114,Totambu,"805,5703125","-319,109375"
Totambu Border Tower,0,WOD_Scout_Tower_01,,826,318,22,124,82622318124,Totambu,"826,171875","-318,03125"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,832,318,35,118,83235318118,Totambu,"832,2734375","-318,078125"
Totambu Border Tower,0,WOD_Border_Tower_06,90,844,318,73,116,84473318116,Totambu,"844,5703125","-318,09375"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,854,317,28,123,85428317123,Totambu,"854,21875","-317,0390625"
Totambu Border Tower,0,WOD_Border_Tower_06,,862,317,73,115,86273317115,Totambu,"862,5703125","-317,1015625"
Totambu Border Tower,0,WOD_Border_Tower_06,180,872,316,101,106,872101316106,Totambu,"872,7890625","-316,171875"
Totambu Border Tower,0,WOD_Scout_Tower_01,180,872,326,115,109,872115326109,Totambu,"872,8984375","-326,1484375"
Totambu Border Tower,0,WOD_Border_Tower_06,90,877,330,70,116,87770330116,Totambu,"877,546875","-330,09375"
Totambu Border Tower,0,WOD_Border_Tower_06,90,898,329,76,122,89876329122,Totambu,"898,59375","-329,046875"
Totambu Border Tower,0,WOD_Scout_Tower_01,90,902,329,102,110,902102329110,Totambu,"902,796875","-329,140625"
Totambu Border Tower,0,WOD_Border_Tower_06,90,909,331,76,119,90976331119,Totambu,"909,59375","-331,0703125"
Totambu Border Tower,0,WOD_Border_Tower_06,90,917,332,74,115,91774332115,Totambu,"917,578125","-332,1015625"
Totambu Border Tower,0,WOD_Scout_Tower_01,,929,333,4,106,92904333106,Totambu,"929,03125","-333,171875"
Totambu Border Tower,0,WOD_Border_Tower_06,,930,332,35,114,93035332114,Totambu,"930,2734375","-332,109375"
Totambu Border Tower,0,WOD_Scout_Tower_01,180,938,340,114,55,93811434055,Totambu,"938,890625","-340,5703125"
Totambu Border Tower,0,WOD_Border_Tower_06,180,938,345,110,20,93811034520,Totambu,"938,859375","-345,84375"
Totambu Border Tower,0,WOD_Scout_Tower_01,180,940,352,115,56,94011535256,Totambu,"940,8984375","-352,5625"
Totambu Border Tower,0,WOD_Border_Tower_06,180,937,383,120,56,93712038356,Totambu,"937,9375","-383,5625"
Totambu Border Tower,0,WOD_Border_Tower_06,270,907,395,73,13,9077339513,Totambu,"907,5703125","-395,8984375"
Totambu Border Tower,0,WOD_Scout_Tower_01,270,897,395,74,13,8977439513,Totambu,"897,578125","-395,8984375"
Totambu Border Tower,0,WOD_Scout_Tower_01,270,881,392,74,10,8817439210,Totambu,"881,578125","-392,921875"
Totambu Border Tower,0,WOD_Border_Tower_06,270,870,391,28,13,8702839113,Totambu,"870,21875","-391,8984375"
Totambu Border Tower,0,WOD_Border_Tower_06,,850,383,10,76,8501038376,Totambu,"850,078125","-383,40625"
Totambu Border Tower,0,WOD_Scout_Tower_01,,832,377,83,9,8328337709,Totambu,"832,6484375","-377,9296875"
Totambu Border Tower,0,WOD_Border_Tower_06,,819,377,27,15,8192737715,Totambu,"819,2109375","-377,8828125"
Totambu Border Tower,0,WOD_Scout_Tower_01,,795,376,24,18,7952437618,Totambu,"795,1875","-376,859375"
Totambu Border Tower,0,WOD_Scout_Tower_01,180,775,375,79,22,7757937522,Totambu,"775,6171875","-375,828125"
Totambu Border Tower,0,WOD_Scout_Tower_01,,760,374,81,15,7608137415,Totambu,"760,6328125","-374,8828125"
Totambu Border Tower,0,WOD_Scout_Tower_01,,757,374,99,20,7579937420,Totambu,"757,7734375","-374,84375"
Totambu Border Tower,0,WOD_Border_Tower_06,,748,374,24,17,7482437417,Totambu,"748,1875","-374,8671875"
Totambu Border Tower,0,WOD_Border_Tower_06,,731,366,26,9,7312636609,Totambu,"731,203125","-366,9296875"
