name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_08,772,315,21,107,772.1640625,-315.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,780,315,52,107,780.5,-315.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,780,315,107,64,780.8359375,-315.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,772,316,66,64,772.5,-316.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,772,316,66,21,772.5,-316.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,772,316,107,64,772.8359375,-316.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,772,316,107,107,772.8359375,-316.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,774,316,21,21,774.1640625,-316.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,779,316,64,78,779.5,-316.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,779,316,54,21,779.5,-316.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,780,316,21,64,780.1640625,-316.5
WOD_GuardTower,0,WOD_Guardtower_01,872,316,107,111,872.8359375,-316.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,769,317,64,107,769.5,-317.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,779,317,21,21,779.1640625,-317.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,838,317,107,21,838.8359375,-317.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,838,317,107,64,838.8359375,-317.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,851,317,21,21,851.1640625,-317.8359375
WOD_Ruins,0,WOD_Ruins_02,851,317,64,21,851.5,-317.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,851,317,64,107,851.5,-317.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,851,317,107,107,851.8359375,-317.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,852,317,64,107,852.5,-317.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,854,317,107,107,854.8359375,-317.1640625
WOD_BanditFort,0,WOD_BanditFort_01,858,317,21,28,858.1640625,-317.8359375
WOD_BanditFort,0,WOD_BanditFort_01,859,317,21,21,859.1640625,-317.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,860,317,107,21,860.8359375,-317.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,861,317,64,107,861.5,-317.1640625
