name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_03,-157,814,448,86,17,Ephesus,814.671875,-448.8671875,4.0,1,0.684153
Foothills,1,WOD_Mountain_Small_07,-116,912,445,10,87,Ephesus,912.078125,-445.3203125,4.0,1,0.6076773
Foothills,1,WOD_Mountain_Small_02,-22,905,459,22,56,Ephesus,905.171875,-459.5625,4.0,1,0.9902086
Foothills,1,WOD_Mountain_Small_01,-9,922,440,41,12,Ephesus,922.3203125,-440.90625,4.0,1,0.8471507
Foothills,1,WOD_Mountain_Small_06,-5,922,461,40,64,Ephesus,922.3125,-461.5,4.0,1,0.7519708
Foothills,1,WOD_Mountain_Small_01,-102,879,434,77,52,Ephesus,879.6015625,-434.59375,4.0,1,0.7091287
Foothills,1,WOD_Mountain_Small_06,-10,825,449,120,31,Ephesus,825.9375,-449.7578125,4.0,1,0.6178449
Foothills,1,WOD_Mountain_Small_05,-27,919,435,92,119,Ephesus,919.71875,-435.0703125,4.0,1,0.7310882
Foothills,1,WOD_Mountain_Small_06,36,843,423,40,68,Ephesus,843.3125,-423.46875,4.0,1,0.6960081
Foothills,1,WOD_Mountain_Small_07,-114,847,469,38,91,Ephesus,847.296875,-469.2890625,4.0,1,0.8303005
Foothills,1,WOD_Mountain_Small_01,138,902,449,90,61,Ephesus,902.703125,-449.5234375,4.0,1,0.9262095
Foothills,1,WOD_Mountain_Small_06,146,863,464,3,108,Ephesus,863.0234375,-464.15625,4.0,1,0.6884643
Foothills,1,WOD_Mountain_Small_05,-54,870,454,106,101,Ephesus,870.828125,-454.2109375,4.0,1,0.6525157
Foothills,1,WOD_Mountain_Small_07,-105,890,451,19,1,Ephesus,890.1484375,-451.9921875,4.0,1,0.6097253
Foothills,1,WOD_Mountain_Small_05,-44,845,454,88,24,Ephesus,845.6875,-454.8125,4.0,1,0.6989595
Foothills,1,WOD_Mountain_Small_07,5,823,453,8,127,Ephesus,823.0625,-453.0078125,4.0,1,0.6953653
Foothills,1,WOD_Mountain_Small_06,104,918,436,9,108,Ephesus,918.0703125,-436.15625,4.0,1,0.8885627
Foothills,1,WOD_Mountain_Small_01,-18,895,440,102,78,Ephesus,895.796875,-440.390625,4.0,1,0.623414
Foothills,1,WOD_Mountain_Small_05,-135,812,447,41,108,Ephesus,812.3203125,-447.15625,4.0,1,0.823873
Foothills,1,WOD_Mountain_Small_02,13,910,441,37,28,Ephesus,910.2890625,-441.78125,4.0,1,0.7975832
Foothills,1,WOD_Mountain_Small_03,-64,816,437,114,28,Ephesus,816.890625,-437.78125,4.0,1,0.8933157
Foothills,1,WOD_Mountain_Small_04,6,846,450,97,4,Ephesus,846.7578125,-450.96875,4.0,1,0.8400851
Foothills,1,WOD_Mountain_Small_05,178,874,437,74,109,Ephesus,874.578125,-437.1484375,4.0,1,0.9852789
Foothills,1,WOD_Mountain_Small_07,163,912,455,113,45,Ephesus,912.8828125,-455.6484375,4.0,1,0.9595844
Foothills,1,WOD_Mountain_Small_05,-12,868,439,49,108,Ephesus,868.3828125,-439.15625,4.0,1,0.7429388
Foothills,1,WOD_Mountain_Small_05,-18,845,426,50,20,Ephesus,845.390625,-426.84375,4.0,1,0.9467154
Foothills,1,WOD_Mountain_Small_05,-103,901,437,28,60,Ephesus,901.21875,-437.53125,4.0,1,0.7605712
Foothills,1,WOD_Mountain_Small_01,42,892,458,72,41,Ephesus,892.5625,-458.6796875,4.0,1,0.648048
Foothills,1,WOD_Mountain_Small_06,98,854,432,23,20,Ephesus,854.1796875,-432.84375,4.0,1,0.734391
Foothills,1,WOD_Mountain_Small_01,-66,845,469,110,113,Ephesus,845.859375,-469.1171875,4.0,1,0.691827
Foothills,1,WOD_Mountain_Small_02,-172,853,459,5,91,Ephesus,853.0390625,-459.2890625,4.0,1,0.796168
Foothills,1,WOD_Mountain_Small_07,46,879,432,123,9,Ephesus,879.9609375,-432.9296875,4.0,1,0.7266923
Foothills,1,WOD_Mountain_Small_06,112,859,459,41,26,Ephesus,859.3203125,-459.796875,4.0,1,0.8044887
Foothills,1,WOD_Mountain_Small_02,-2,862,427,65,77,Ephesus,862.5078125,-427.3984375,4.0,1,0.7416899
Foothills,1,WOD_Mountain_Small_07,-36,847,461,87,87,Ephesus,847.6796875,-461.3203125,4.0,1,0.601862
Foothills,1,WOD_Mountain_Small_04,-38,846,441,106,4,Ephesus,846.828125,-441.96875,4.0,1,0.6669743
Foothills,1,WOD_Mountain_Small_07,-105,857,466,67,122,Ephesus,857.5234375,-466.046875,4.0,1,0.7020255
Foothills,1,WOD_Mountain_Small_01,-82,865,466,19,12,Ephesus,865.1484375,-466.90625,4.0,1,0.758644
Foothills,1,WOD_Mountain_Small_07,-108,883,426,58,81,Ephesus,883.453125,-426.3671875,4.0,1,0.9076188
Foothills,1,WOD_Mountain_Small_01,35,922,427,5,67,Ephesus,922.0390625,-427.4765625,4.0,1,0.8571213
