name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,850,421,67,21,8506442121,850.5,-421.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,847,422,21,64,8472142264,847.1640625,-422.5
WOD_Ruins,0,WOD_Ruins_03,850,422,107,107,850107422107,850.8359375,-422.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,850,423,66,64,8506442364,850.5,-423.5
WOD_BanditCamp,0,WOD_BanditCamp_01,852,423,107,21,85210742321,852.8359375,-423.8359375
WOD_FarmA,0,WOD_Farmaa03,858,423,21,21,8582142321,858.1640625,-423.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,863,423,57,64,8636442364,863.5,-423.5
WOD_FarmA,0,WOD_Farmaa02,863,423,21,118,86321423107,863.1640625,-423.1640625
WOD_Ruins,0,WOD_Ruins_05,864,423,21,21,8642142321,864.1640625,-423.8359375
WOD_FarmA,0,WOD_Farmaa02,864,423,107,74,86410742364,864.8359375,-423.5
WOD_Ruins,0,WOD_Ruins_01,865,423,21,68,8652142364,865.1640625,-423.5
WOD_BanditCamp,0,WOD_BanditCamp_07,865,423,107,21,86510742321,865.8359375,-423.8359375
WOD_GuardTower,0,WOD_Guardtower_01,866,423,67,107,86664423107,866.5,-423.1640625
WOD_Ruins,0,WOD_Ruins_02,866,423,107,68,86610742364,866.8359375,-423.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,866,423,21,66,8662142364,866.1640625,-423.5
WOD_Ruins,0,WOD_Ruins_05,868,423,107,21,86810742321,868.8359375,-423.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,869,423,68,64,8696442364,869.5,-423.5
WOD_FarmA,0,WOD_Farmaa01,871,423,107,21,87110742321,871.8359375,-423.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,871,423,107,107,871107423107,871.8359375,-423.1640625
WOD_FarmA,0,WOD_Farmaa01,884,423,107,107,884107423107,884.8359375,-423.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,888,423,107,21,88810742321,888.8359375,-423.8359375
WOD_BanditFort,0,WOD_BanditFort_01,893,423,21,21,8932142321,893.1640625,-423.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,893,423,21,107,89321423107,893.1640625,-423.1640625
WOD_Ruins,0,WOD_Ruins_03,860,424,21,21,8602142421,860.1640625,-424.8359375
WOD_GuardTower,0,WOD_Guardtower_01,866,424,66,64,8666442464,866.5,-424.5
WOD_Ruins,0,WOD_Ruins_05,868,424,21,64,8682142464,868.1640625,-424.5
WOD_Ruins,0,WOD_Ruins_01,868,424,107,107,868107424107,868.8359375,-424.1640625
WOD_Ruins,0,WOD_Ruins_06,870,424,107,32,87010742421,870.8359375,-424.8359375
WOD_Ruins,0,WOD_Ruins_05,873,424,64,107,87364424107,873.5,-424.1640625
WOD_Ruins,0,WOD_Ruins_05,879,424,107,21,87910742421,879.8359375,-424.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,886,424,107,107,886107424107,886.8359375,-424.1640625
WOD_Ruins,0,WOD_Ruins_04,893,424,61,64,8936442464,893.5,-424.5
WOD_BanditFort,0,WOD_BanditFort_01,893,424,21,21,8932142421,893.1640625,-424.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,893,424,58,21,8936442421,893.5,-424.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,900,424,21,21,9002142421,900.1640625,-424.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,900,424,21,107,90021424107,900.1640625,-424.1640625
WOD_FarmA,0,WOD_Farmaa00,900,424,107,54,90010742464,900.8359375,-424.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,901,424,64,62,9016442464,901.5,-424.5
WOD_BanditCamp,0,WOD_BanditCamp_05,901,424,21,58,9012142464,901.1640625,-424.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,902,424,21,66,9022142464,902.1640625,-424.5
WOD_BanditFort,0,WOD_BanditFort_01,902,424,21,21,9022142421,902.1640625,-424.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,903,424,107,60,90310742464,903.8359375,-424.5
WOD_BanditCamp,0,WOD_BanditCamp_09,903,424,21,58,9032142464,903.1640625,-424.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,904,424,107,25,90410742421,904.8359375,-424.8359375
WOD_Ruins,0,WOD_Ruins_01,904,424,21,107,90421424107,904.1640625,-424.1640625
WOD_BanditFort,0,WOD_BanditFort_01,912,424,64,21,9126442421,912.5,-424.8359375
WOD_Ruins,0,WOD_Ruins_06,913,424,21,107,91321424107,913.1640625,-424.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,913,424,107,107,913107424107,913.8359375,-424.1640625
WOD_FarmA,0,WOD_Farmaa01,916,424,21,21,9162142421,916.1640625,-424.8359375
WOD_FarmA,0,WOD_Farmaa04,916,424,64,21,9166442421,916.5,-424.8359375
WOD_FarmA,0,WOD_Farmaa04,919,424,64,107,91964424107,919.5,-424.1640625
WOD_FarmA,0,WOD_Farmaa02,838,425,64,107,83864425107,838.5,-425.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,838,425,107,64,83810742564,838.8359375,-425.5
WOD_BanditCamp,0,WOD_BanditCamp_04,838,425,107,107,838107425107,838.8359375,-425.1640625
WOD_FarmA,0,WOD_Farmaa01,844,425,21,21,8442142521,844.1640625,-425.8359375
WOD_Ruins,0,WOD_Ruins_04,846,425,21,64,8462142564,846.1640625,-425.5
WOD_FarmA,0,WOD_Farmaa00,850,425,21,64,8502142564,850.1640625,-425.5
WOD_Ruins,0,WOD_Ruins_03,850,425,64,21,8506442521,850.5,-425.8359375
WOD_Ruins,0,WOD_Ruins_03,868,425,64,107,86864425107,868.5,-425.1640625
WOD_Ruins,0,WOD_Ruins_05,885,425,64,21,8856442521,885.5,-425.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,892,425,107,64,89210742564,892.8359375,-425.5
WOD_Ruins,0,WOD_Ruins_05,897,425,59,107,89764425107,897.5,-425.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,897,425,107,26,89710742521,897.8359375,-425.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,903,425,107,107,903107425107,903.8359375,-425.1640625
WOD_FarmA,0,WOD_Farmaa03,905,425,107,42,90510742521,905.8359375,-425.8359375
WOD_Ruins,0,WOD_Ruins_04,908,425,64,107,90864425107,908.5,-425.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,842,426,107,64,84210742664,842.8359375,-426.5
WOD_Ruins,0,WOD_Ruins_02,849,426,21,64,8492142664,849.1640625,-426.5
WOD_BanditCamp,0,WOD_BanditCamp_09,851,426,21,120,85121426107,851.1640625,-426.1640625
WOD_FarmA,0,WOD_Farmaa00,851,426,64,21,8516442621,851.5,-426.8359375
WOD_FarmA,0,WOD_Farmaa01,864,426,107,21,86410742621,864.8359375,-426.8359375
WOD_FarmA,0,WOD_Farmaa00,864,426,107,107,864107426107,864.8359375,-426.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,871,426,21,21,8712142621,871.1640625,-426.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,871,426,21,64,8712142664,871.1640625,-426.5
WOD_Ruins,0,WOD_Ruins_06,872,426,64,107,87264426107,872.5,-426.1640625
WOD_FarmA,0,WOD_Farmaa03,872,426,107,107,872107426107,872.8359375,-426.1640625
WOD_FarmA,0,WOD_Farmaa04,886,426,64,21,8866442621,886.5,-426.8359375
WOD_FarmA,0,WOD_Farmaa00,892,426,107,21,89210742621,892.8359375,-426.8359375
WOD_GuardTower,0,WOD_Guardtower_01,893,426,107,27,89310742621,893.8359375,-426.8359375
WOD_GuardTower,0,WOD_Guardtower_01,898,426,59,64,8986442664,898.5,-426.5
WOD_GuardTower,0,WOD_Guardtower_01,898,426,21,113,89821426107,898.1640625,-426.1640625
WOD_Ruins,0,WOD_Ruins_01,899,426,107,117,899107426107,899.8359375,-426.1640625
WOD_FarmA,0,WOD_Farmaa01,903,426,64,21,9036442621,903.5,-426.8359375
WOD_FarmA,0,WOD_Farmaa00,906,426,107,42,90610742621,906.8359375,-426.8359375
WOD_FarmA,0,WOD_Farmaa04,906,426,64,107,90664426107,906.5,-426.1640625
WOD_BanditFort,0,WOD_BanditFort_01,907,426,64,107,90764426107,907.5,-426.1640625
WOD_FarmA,0,WOD_Farmaa00,843,427,107,21,84310742721,843.8359375,-427.8359375
WOD_BanditFort,0,WOD_BanditFort_01,852,427,21,116,85221427107,852.1640625,-427.1640625
WOD_FarmA,0,WOD_Farmaa04,852,427,107,64,85210742764,852.8359375,-427.5
WOD_FarmA,0,WOD_Farmaa04,858,427,21,107,85821427107,858.1640625,-427.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,865,427,62,21,8656442721,865.5,-427.8359375
WOD_FarmA,0,WOD_Farmaa01,871,427,21,42,8712142721,871.1640625,-427.8359375
WOD_BanditFort,0,WOD_BanditFort_01,873,427,107,107,873107427107,873.8359375,-427.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,880,427,107,21,88010742721,880.8359375,-427.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,891,427,64,21,8916442721,891.5,-427.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,892,427,64,107,89264427107,892.5,-427.1640625
WOD_GuardTower,0,WOD_Guardtower_01,895,427,21,107,89521427107,895.1640625,-427.1640625
WOD_GuardTower,0,WOD_Guardtower_01,898,427,67,107,89864427107,898.5,-427.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,898,427,62,21,8986442721,898.5,-427.8359375
WOD_Ruins,0,WOD_Ruins_05,898,427,107,64,89810742764,898.8359375,-427.5
WOD_Ruins,0,WOD_Ruins_02,908,427,21,68,9082142764,908.1640625,-427.5
WOD_Ruins,0,WOD_Ruins_06,908,427,64,107,90864427107,908.5,-427.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,909,427,107,107,909107427107,909.8359375,-427.1640625
WOD_BanditFort,0,WOD_BanditFort_01,910,427,64,107,91064427107,910.5,-427.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,911,427,107,66,91110742764,911.8359375,-427.5
WOD_FarmA,0,WOD_Farmaa02,912,427,64,54,9126442764,912.5,-427.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_03,912,427,21,66,9122142764,912.1640625,-427.5
WOD_BanditCamp,0,WOD_BanditCamp_06,913,427,21,21,9132142721,913.1640625,-427.8359375
WOD_BanditFort,0,WOD_BanditFort_01,913,427,107,69,91310742764,913.8359375,-427.5
WOD_BanditFort,0,WOD_BanditFort_01,913,427,107,107,913107427107,913.8359375,-427.1640625
WOD_FarmA,0,WOD_Farmaa03,845,428,107,64,84510742864,845.8359375,-428.5
WOD_Ruins,0,WOD_Ruins_04,849,428,21,107,84921428107,849.1640625,-428.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,852,428,21,30,8522142821,852.1640625,-428.8359375
WOD_Ruins,0,WOD_Ruins_06,852,428,107,21,85210742821,852.8359375,-428.8359375
WOD_Ruins,0,WOD_Ruins_05,861,428,64,21,8616442821,861.5,-428.8359375
WOD_FarmA,0,WOD_Farmaa03,862,428,64,107,86264428107,862.5,-428.1640625
WOD_GuardTower,0,WOD_Guardtower_01,865,428,21,27,8652142821,865.1640625,-428.8359375
WOD_Ruins,0,WOD_Ruins_01,865,428,21,107,86521428107,865.1640625,-428.1640625
WOD_FarmA,0,WOD_Farmaa03,867,428,107,21,86710742821,867.8359375,-428.8359375
WOD_Ruins,0,WOD_Ruins_03,867,428,107,107,867107428107,867.8359375,-428.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,868,428,21,107,86821428107,868.1640625,-428.1640625
