name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Shrine of Dibella,0,WOD_Shrine_Dibella_01,870,428,74,9,8707442809,Ephesus,870.578125,-428.9296875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,871,463,120,52,87112046352,Ephesus,871.9375,-463.59375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,867,453,104,55,86710445355,Ephesus,867.8125,-453.5703125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,875,461,106,90,87510646190,Ephesus,875.828125,-461.296875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,840,462,81,79,8408146279,Ephesus,840.6328125,-462.3828125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,908,446,110,35,90811044635,Ephesus,908.859375,-446.7265625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,881,450,49,109,88149450109,Ephesus,881.3828125,-450.1484375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,884,446,68,95,8846844695,Ephesus,884.53125,-446.2578125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,898,468,40,99,8984046899,Ephesus,898.3125,-468.2265625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,860,443,23,74,8602344374,Ephesus,860.1796875,-443.421875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,865,427,92,61,8659242761,Ephesus,865.71875,-427.5234375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,908,433,31,33,9083143333,Ephesus,908.2421875,-433.7421875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,908,435,91,97,9089143597,Ephesus,908.7109375,-435.2421875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,889,437,73,55,8897343755,Ephesus,889.5703125,-437.5703125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,886,463,40,77,8864046377,Ephesus,886.3125,-463.3984375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,911,449,122,73,91112244973,Ephesus,911.953125,-449.4296875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,908,439,19,56,9081943956,Ephesus,908.1484375,-439.5625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,851,454,109,44,85110945444,Ephesus,851.8515625,-454.65625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,915,450,19,54,9151945054,Ephesus,915.1484375,-450.578125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,871,435,78,24,8717843524,Ephesus,871.609375,-435.8125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,885,451,87,95,8858745195,Ephesus,885.6796875,-451.2578125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,826,454,72,27,8267245427,Ephesus,826.5625,-454.7890625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,862,470,24,83,8622447083,Ephesus,862.1875,-470.3515625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,894,427,51,38,8945142738,Ephesus,894.3984375,-427.703125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,844,431,45,77,8444543177,Ephesus,844.3515625,-431.3984375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,829,455,36,45,8293645545,Ephesus,829.28125,-455.6484375
