name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Satakalaam Border Tower,0,WOD_Scout_Tower_02,180,869,293,115,100,869115293100,Satakalaam,"869,8984375","-293,21875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,180,871,301,113,54,87111330154,Satakalaam,"871,8828125","-301,578125"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,180,872,315,113,52,87211331552,Satakalaam,"872,8828125","-315,59375"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,853,316,108,6,85310831606,Satakalaam,"853,84375","-316,953125"
Satakalaam Border Tower,0,WOD_Border_Tower_02,270,844,317,24,19,8442431719,Satakalaam,"844,1875","-317,8515625"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,832,317,84,22,8328431722,Satakalaam,"832,65625","-317,828125"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,825,317,106,8,82510631708,Satakalaam,"825,828125","-317,9375"
Satakalaam Border Tower,0,WOD_Border_Tower_02,270,805,318,26,14,8052631814,Satakalaam,"805,203125","-318,890625"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,796,319,77,18,7967731918,Satakalaam,"796,6015625","-319,859375"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,786,318,32,17,7863231817,Satakalaam,"786,25","-318,8671875"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,270,780,314,82,14,7808231414,Satakalaam,"780,640625","-314,890625"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,772,305,12,49,7721230549,Satakalaam,"772,09375","-305,6171875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,772,299,15,106,77215299106,Satakalaam,"772,1171875","-299,171875"
Satakalaam Border Tower,0,WOD_Scout_Tower_02,,771,290,27,42,7712729042,Satakalaam,"771,2109375","-290,671875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,771,283,3,104,77103283104,Satakalaam,"771,0234375","-283,1875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,780,283,31,106,78031283106,Satakalaam,"780,2421875","-283,171875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,798,276,74,32,7987427632,Satakalaam,"798,578125","-276,75"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,818,278,78,116,81878278116,Satakalaam,"818,609375","-278,09375"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,839,278,76,110,83976278110,Satakalaam,"839,59375","-278,140625"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,851,293,54,114,85154293114,Satakalaam,"851,421875","-293,109375"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,857,281,81,104,85781281104,Satakalaam,"857,6328125","-281,1875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,847,270,47,115,84747270115,Satakalaam,"847,3671875","-270,1015625"
Satakalaam Border Tower,0,WOD_Border_Tower_02,,825,263,84,104,82584263104,Satakalaam,"825,65625","-263,1875"
Satakalaam Border Tower,0,WOD_Border_Tower_02,270,865,289,111,105,865111289105,Satakalaam,"865,8671875","-289,1796875"
