name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_08,832,263,21,33,8322126321,832.1640625,-263.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,832,263,21,107,83221263107,832.1640625,-263.1640625
WOD_Ruins,0,WOD_Ruins_03,826,264,64,107,82664264107,826.5,-264.1640625
WOD_FarmA,0,WOD_Farmaa01,828,264,107,74,82810726464,828.8359375,-264.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,829,264,64,66,8296426464,829.5,-264.5
WOD_BanditCamp,0,WOD_BanditCamp_05,829,264,107,70,82910726464,829.8359375,-264.5
WOD_Ruins,0,WOD_Ruins_04,830,264,107,60,83010726464,830.8359375,-264.5
WOD_Ruins,0,WOD_Ruins_04,830,264,107,107,830107264107,830.8359375,-264.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,832,264,21,107,83221264107,832.1640625,-264.1640625
WOD_FarmA,0,WOD_Farmaa04,829,265,107,21,82910726521,829.8359375,-265.8359375
WOD_FarmA,0,WOD_Farmaa00,830,265,64,107,83064265107,830.5,-265.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,832,265,64,21,8326426521,832.5,-265.8359375
WOD_FarmA,0,WOD_Farmaa04,852,269,64,21,8526426921,852.5,-269.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,853,270,107,64,85310727064,853.8359375,-270.5
WOD_Ruins,0,WOD_Ruins_03,832,276,64,68,8326427664,832.5,-276.5
WOD_Ruins,0,WOD_Ruins_05,832,276,64,107,83264276107,832.5,-276.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,835,276,21,57,8352127664,835.1640625,-276.5
WOD_Ruins,0,WOD_Ruins_04,826,277,64,61,8266427764,826.5,-277.5
WOD_Ruins,0,WOD_Ruins_01,827,277,107,68,82710727764,827.8359375,-277.5
WOD_BanditFort,0,WOD_BanditFort_01,829,277,107,116,829107277107,829.8359375,-277.1640625
