name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Phrygias Border Tower,0,WOD_Scout_Tower_02,,442,4,125,102,44212504102,Phrygias,"442,9765625","-4,203125"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,443,6,3,49,443030649,Phrygias,"443,0234375","-6,6171875"
Phrygias Border Tower,0,WOD_Border_Tower_02,,444,12,27,27,444271227,Phrygias,"444,2109375","-12,7890625"
Phrygias Border Tower,0,WOD_Border_Tower_02,,445,18,14,51,445141851,Phrygias,"445,109375","-18,6015625"
Phrygias Border Tower,0,WOD_Border_Tower_02,,448,32,42,50,448423250,Phrygias,"448,328125","-32,609375"
Phrygias Border Tower,0,WOD_Border_Tower_02,,449,35,23,102,4492335102,Phrygias,"449,1796875","-35,203125"
Phrygias Border Tower,0,WOD_Border_Tower_02,,450,37,56,55,450563755,Phrygias,"450,4375","-37,5703125"
Phrygias Border Tower,0,WOD_Border_Tower_02,,451,39,23,23,451233923,Phrygias,"451,1796875","-39,8203125"
Phrygias Border Tower,0,WOD_Border_Tower_02,,463,41,24,19,463244119,Phrygias,"463,1875","-41,8515625"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,481,41,28,23,481284123,Phrygias,"481,21875","-41,8203125"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,488,35,111,105,48811135105,Phrygias,"488,8671875","-35,1796875"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,487,29,113,102,48711329102,Phrygias,"487,8828125","-29,203125"
Phrygias Border Tower,0,WOD_Border_Tower_02,,486,27,116,56,4861162756,Phrygias,"486,90625","-27,5625"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,490,20,77,15,490772015,Phrygias,"490,6015625","-20,8828125"
Phrygias Border Tower,0,WOD_Border_Tower_02,,503,18,74,9,503741809,Phrygias,"503,578125","-18,9296875"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,509,16,78,14,509781614,Phrygias,"509,609375","-16,890625"
Phrygias Border Tower,0,WOD_Border_Tower_02,,511,15,124,26,5111241526,Phrygias,"511,96875","-15,796875"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,531,13,79,14,531791314,Phrygias,"531,6171875","-13,890625"
Phrygias Border Tower,0,WOD_Border_Tower_02,,555,14,24,26,555241426,Phrygias,"555,1875","-14,796875"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,564,15,29,26,564291526,Phrygias,"564,2265625","-15,796875"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,568,17,55,49,568551749,Phrygias,"568,4296875","-17,6171875"
Phrygias Border Tower,0,WOD_Border_Tower_02,,577,23,47,55,577472355,Phrygias,"577,3671875","-23,5703125"
Phrygias Border Tower,0,WOD_Scout_Tower_02,,592,25,24,26,592242526,Phrygias,"592,1875","-25,796875"
Phrygias Border Tower,0,WOD_Border_Tower_02,,600,26,104,49,6001042649,Phrygias,"600,8125","-26,6171875"
Phrygias Border Tower,0,WOD_Border_Tower_02,,609,8,116,101,60911608101,Phrygias,"609,90625","-8,2109375"
