name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_01,451,0,107,107,451.8359375,-0.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,462,0,107,64,462.8359375,-0.5
WOD_Ruins,0,WOD_Ruins_04,514,0,64,107,514.5,-0.1640625
WOD_Ruins,0,WOD_Ruins_03,528,0,21,107,528.1640625,-0.1640625
WOD_Ruins,0,WOD_Ruins_01,546,0,21,64,546.1640625,-0.5
WOD_BanditFort,0,WOD_BanditFort_01,557,0,64,21,557.5,-0.8359375
WOD_Ruins,0,WOD_Ruins_06,568,0,21,64,568.1640625,-0.5
WOD_BanditCamp,0,WOD_BanditCamp_07,477,1,21,107,477.1640625,-1.1640625
WOD_Ruins,0,WOD_Ruins_01,477,1,107,107,477.8359375,-1.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,480,1,107,107,480.8359375,-1.1640625
WOD_Ruins,0,WOD_Ruins_03,498,1,107,107,498.8359375,-1.1640625
WOD_Ruins,0,WOD_Ruins_05,505,1,64,107,505.5,-1.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,525,1,107,21,525.8359375,-1.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,527,1,64,107,527.5,-1.1640625
WOD_Ruins,0,WOD_Ruins_03,527,1,107,64,527.8359375,-1.5
WOD_BanditCamp,0,WOD_BanditCamp_08,563,1,107,107,563.8359375,-1.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,476,2,21,21,476.1640625,-2.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,538,2,107,64,538.8359375,-2.5
WOD_GuardTower,0,WOD_Guardtower_01,549,2,64,69,549.5,-2.5
WOD_Ruins,0,WOD_Ruins_05,549,2,64,21,549.5,-2.8359375
WOD_GuardTower,0,WOD_Guardtower_01,552,2,107,68,552.8359375,-2.5
WOD_BanditCamp,0,WOD_BanditCamp_05,563,2,21,107,563.1640625,-2.1640625
WOD_Ruins,0,WOD_Ruins_02,567,2,21,64,567.1640625,-2.5
WOD_BanditFort,0,WOD_BanditFort_01,573,2,107,69,573.8359375,-2.5
WOD_BanditCamp,0,WOD_BanditCamp_06,573,2,107,107,573.8359375,-2.1640625
WOD_Ruins,0,WOD_Ruins_02,576,2,21,21,576.1640625,-2.8359375
WOD_GuardTower,0,WOD_Guardtower_01,577,2,21,21,577.1640625,-2.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,577,2,21,69,577.1640625,-2.5
WOD_BanditCamp,0,WOD_BanditCamp_05,581,2,21,70,581.1640625,-2.5
WOD_BanditCamp,0,WOD_BanditCamp_08,581,2,21,21,581.1640625,-2.8359375
WOD_Ruins,0,WOD_Ruins_02,582,2,21,60,582.1640625,-2.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,586,2,107,66,586.8359375,-2.5
WOD_Ruins,0,WOD_Ruins_02,587,2,107,60,587.8359375,-2.5
WOD_BanditCamp,0,WOD_BanditCamp_07,596,2,21,21,596.1640625,-2.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,600,2,64,107,600.5,-2.1640625
WOD_Ruins,0,WOD_Ruins_01,463,3,21,107,463.1640625,-3.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,474,3,21,107,474.1640625,-3.1640625
WOD_Ruins,0,WOD_Ruins_01,475,3,64,107,475.5,-3.1640625
WOD_Ruins,0,WOD_Ruins_03,496,3,21,107,496.1640625,-3.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,508,3,107,64,508.8359375,-3.5
WOD_BanditCamp,0,WOD_BanditCamp_07,550,3,107,21,550.8359375,-3.8359375
WOD_Ruins,0,WOD_Ruins_02,566,3,21,107,566.1640625,-3.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,573,3,21,21,573.1640625,-3.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,586,3,21,107,586.1640625,-3.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,607,3,64,107,607.5,-3.1640625
WOD_Ruins,0,WOD_Ruins_02,442,4,107,107,442.8359375,-4.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,443,4,21,110,443.1640625,-4.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,450,4,64,21,450.5,-4.8359375
WOD_Ruins,0,WOD_Ruins_06,475,4,21,64,475.1640625,-4.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,482,4,107,107,482.8359375,-4.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,511,4,107,107,511.8359375,-4.1640625
WOD_BanditFort,0,WOD_BanditFort_01,518,4,107,21,518.8359375,-4.8359375
WOD_GuardTower,0,WOD_Guardtower_01,541,4,69,64,541.5,-4.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,554,4,62,107,554.5,-4.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,580,4,64,21,580.5,-4.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,585,4,21,107,585.1640625,-4.1640625
WOD_Ruins,0,WOD_Ruins_02,586,4,107,107,586.8359375,-4.1640625
WOD_Ruins,0,WOD_Ruins_04,588,4,107,68,588.8359375,-4.5
WOD_Ruins,0,WOD_Ruins_03,589,4,21,21,589.1640625,-4.8359375
WOD_Ruins,0,WOD_Ruins_03,589,4,107,107,589.8359375,-4.1640625
WOD_Ruins,0,WOD_Ruins_06,600,4,107,107,600.8359375,-4.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_01,605,4,64,66,605.5,-4.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_03,606,4,107,24,606.8359375,-4.8359375
WOD_GuardTower,0,WOD_Guardtower_01,444,5,107,107,444.8359375,-5.1640625
