name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_05,-60,848,144,120,10,84812014410,Menevia,848.9375,-144.921875,3.0,1,0.6914586
Foothills,1,WOD_Mountain_Small_03,-3,851,143,24,52,8512414352,Menevia,851.1875,-143.59375,4.0,1,0.9061033
Foothills,1,WOD_Mountain_Small_04,-128,820,147,49,37,8204914737,Menevia,820.3828125,-147.7109375,3.0,1,0.7301409
Foothills,1,WOD_Mountain_Small_06,-92,821,148,123,124,821123148124,Menevia,821.9609375,-148.03125,3.0,1,0.6170101
Foothills,1,WOD_Mountain_Small_06,42,848,141,42,68,8484214168,Menevia,848.328125,-141.46875,4.0,1,0.819221
Foothills,1,WOD_Mountain_Small_06,-171,849,145,9,123,84909145123,Menevia,849.0703125,-145.0390625,3.0,1,0.69032
Foothills,1,WOD_Mountain_Small_02,100,851,144,38,120,85138144120,Menevia,851.296875,-144.0625,3.0,1,0.7486182
Foothills,1,WOD_Mountain_Small_03,-17,848,144,88,114,84888144114,Menevia,848.6875,-144.109375,3.0,1,0.8309891
Foothills,1,WOD_Mountain_Small_03,118,848,142,29,100,84829142100,Menevia,848.2265625,-142.21875,4.0,1,0.6971968
Foothills,1,WOD_Mountain_Small_06,-36,846,142,88,70,8468814270,Menevia,846.6875,-142.453125,4.0,1,0.6640899
Foothills,1,WOD_Mountain_Small_02,92,849,141,72,101,84972141101,Menevia,849.5625,-141.2109375,4.0,1,0.8673784
Foothills,1,WOD_Mountain_Small_06,-61,847,142,31,100,84731142100,Menevia,847.2421875,-142.21875,4.0,1,0.6841684
Foothills,1,WOD_Mountain_Small_02,66,822,147,17,70,8221714770,Menevia,822.1328125,-147.453125,3.0,1,0.6754653
Foothills,1,WOD_Mountain_Small_01,-157,846,144,60,99,8466014499,Menevia,846.46875,-144.2265625,3.0,1,0.6663328
