name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,153,493,67,22,1536749322,Abibon-gora,153.5234375,-493.828125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,153,493,67,88,1536749388,Abibon-gora,153.5234375,-493.3125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,153,492,67,28,1536749228,Abibon-gora,153.5234375,-492.78125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,170,496,67,63,1706749663,Abibon-gora,170.5234375,-496.5078125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,170,495,67,102,17067495102,Abibon-gora,170.5234375,-495.203125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,171,493,67,115,17167493115,Abibon-gora,171.5234375,-493.1015625
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,171,491,67,14,1716749114,Abibon-gora,171.5234375,-491.890625
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,171,490,67,13,1716749013,Abibon-gora,171.5234375,-490.8984375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,166,484,67,114,16667484114,Abibon-gora,166.5234375,-484.109375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,166,482,67,42,1666748242,Abibon-gora,166.5234375,-482.671875
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,170,477,67,84,1706747784,Abibon-gora,170.5234375,-477.34375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,170,475,67,33,1706747533,Abibon-gora,170.5234375,-475.7421875
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,170,473,67,44,1706747344,Abibon-gora,170.5234375,-473.65625
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,483,68,42,2066848342,Abibon-gora,206.53125,-483.671875
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,481,67,70,2066748170,Abibon-gora,206.5234375,-481.453125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,479,67,41,2066747941,Abibon-gora,206.5234375,-479.6796875
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,472,67,83,2066747283,Abibon-gora,206.5234375,-472.3515625
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,467,67,23,2066746723,Abibon-gora,206.5234375,-467.8203125
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,465,67,45,2066746545,Abibon-gora,206.5234375,-465.6484375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,206,463,67,13,2066746313,Abibon-gora,206.5234375,-463.8984375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,164,485,105,61,16410548561,Abibon-gora,164.8203125,-485.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,169,485,67,61,1696748561,Abibon-gora,169.5234375,-485.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,172,485,1,61,1720148561,Abibon-gora,172.0078125,-485.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,155,497,115,61,15511549761,Abibon-gora,155.8984375,-497.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,159,498,33,61,1593349861,Abibon-gora,159.2578125,-498.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,165,498,70,61,1657049861,Abibon-gora,165.546875,-498.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,167,498,95,61,1679549861,Abibon-gora,167.7421875,-498.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,172,497,84,61,1728449761,Abibon-gora,172.65625,-497.5234375
