name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,180,206,462,111,101,206111462101,Abibon-gora,"206,8671875","-462,2109375"
Abibon-Gora Border Tower,0,WOD_Scout_Tower_01,180,207,463,119,59,20711946359,Abibon-gora,"207,9296875","-463,5390625"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,180,210,474,118,56,21011847456,Abibon-gora,"210,921875","-474,5625"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,180,213,487,119,58,21311948758,Abibon-gora,"213,9296875","-487,546875"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,180,213,492,116,97,21311649297,Abibon-gora,"213,90625","-492,2421875"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,144,492,47,24,1444749224,Abibon-gora,"144,3671875","-492,8125"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,159,477,110,36,15911047736,Abibon-gora,"159,859375","-477,71875"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,168,472,26,96,1682647296,Abibon-gora,"168,203125","-472,25"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,172,461,84,111,17284461111,Abibon-gora,"172,65625","-461,1328125"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,175,455,28,31,1752845531,Abibon-gora,"175,21875","-455,7578125"
Abibon-Gora Border Tower,0,WOD_Border_Tower_Desert_02,,181,451,29,92,1812945192,Abibon-gora,"181,2265625","-451,28125"
