name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_FarmA,0,WOD_Farmaa04,288,0,21,107,2882100107,288.1640625,-0.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,296,0,21,64,296210064,296.1640625,-0.5
WOD_Ruins,0,WOD_Ruins_05,306,0,21,107,3062100107,306.1640625,-0.1640625
WOD_FarmA,0,WOD_Farmaa03,311,0,64,21,311640021,311.5,-0.8359375
WOD_Ruins,0,WOD_Ruins_05,316,0,21,21,316210021,316.1640625,-0.8359375
WOD_Ruins,0,WOD_Ruins_01,318,0,64,21,318640021,318.5,-0.8359375
WOD_Ruins,0,WOD_Ruins_03,322,0,64,21,322640021,322.5,-0.8359375
WOD_FarmA,0,WOD_Farmaa04,323,0,64,21,323640021,323.5,-0.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,339,0,21,64,339210064,339.1640625,-0.5
WOD_FarmA,0,WOD_Farmaa03,341,0,21,107,3412100107,341.1640625,-0.1640625
WOD_FarmA,0,WOD_Farmaa03,342,0,21,54,342210064,342.1640625,-0.5
WOD_BanditCamp,0,WOD_BanditCamp_01,342,0,107,21,3421070021,342.8359375,-0.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,343,0,107,71,3431070064,343.8359375,-0.5
WOD_Ruins,0,WOD_Ruins_01,343,0,107,21,3431070021,343.8359375,-0.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,345,0,64,21,345640021,345.5,-0.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,347,0,64,21,347640021,347.5,-0.8359375
WOD_Ruins,0,WOD_Ruins_02,362,0,21,64,362210064,362.1640625,-0.5
WOD_FarmA,0,WOD_Farmaa03,364,0,21,64,364210064,364.1640625,-0.5
WOD_Ruins,0,WOD_Ruins_01,364,0,107,64,3641070064,364.8359375,-0.5
WOD_BanditCamp,0,WOD_BanditCamp_05,375,0,107,21,3751070021,375.8359375,-0.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,377,0,21,64,377210064,377.1640625,-0.5
WOD_FarmA,0,WOD_Farmaa04,381,0,21,107,3812100107,381.1640625,-0.1640625
WOD_FarmA,0,WOD_Farmaa02,387,0,21,107,3872100107,387.1640625,-0.1640625
WOD_FarmA,0,WOD_Farmaa00,396,0,107,21,3961070021,396.8359375,-0.8359375
WOD_Ruins,0,WOD_Ruins_06,407,0,21,64,407210064,407.1640625,-0.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,409,0,21,21,409210021,409.1640625,-0.8359375
WOD_Ruins,0,WOD_Ruins_02,421,0,107,107,42110700107,421.8359375,-0.1640625
WOD_Ruins,0,WOD_Ruins_05,429,0,64,107,4296400107,429.5,-0.1640625
