name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Lainlyn Border Tower,0,WOD_Border_Tower_04,,643,282,105,28,64310528228,Lainlyn,"643,8203125","-282,78125"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,,647,288,13,100,64713288100,Lainlyn,"647,1015625","-288,21875"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,,655,296,102,27,65510229627,Lainlyn,"655,796875","-296,7890625"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,662,302,12,59,6621230259,Lainlyn,"662,09375","-302,5390625"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,,670,308,12,81,6701230881,Lainlyn,"670,09375","-308,3671875"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,270,683,319,10,17,6831031917,Lainlyn,"683,078125","-319,8671875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,270,700,315,125,27,70012531527,Lainlyn,"700,9765625","-315,7890625"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,270,708,314,81,19,7088131419,Lainlyn,"708,6328125","-314,8515625"
Lainlyn Border Tower,0,WOD_Border_Tower_04,270,721,312,77,24,7217731224,Lainlyn,"721,6015625","-312,8125"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,270,736,313,28,12,7362831312,Lainlyn,"736,21875","-313,90625"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,180,747,316,13,104,74713316104,Lainlyn,"747,1015625","-316,1875"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,270,749,320,128,12,74912832012,Lainlyn,750,"-320,90625"
Lainlyn Border Tower,0,WOD_Border_Tower_04,270,759,319,1,23,7590131923,Lainlyn,"759,0078125","-319,8203125"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,180,762,319,78,23,7627831923,Lainlyn,"762,609375","-319,8203125"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,772,314,10,12,7721031412,Lainlyn,"772,078125","-314,90625"
Lainlyn Border Tower,0,WOD_Border_Tower_04,180,771,305,108,96,77110830596,Lainlyn,"771,84375","-305,25"
Lainlyn Border Tower,0,WOD_Border_Tower_04,180,771,299,118,50,77111829950,Lainlyn,"771,921875","-299,609375"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,180,770,290,109,104,770109290104,Lainlyn,"770,8515625","-290,1875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,270,770,282,104,45,77010428245,Lainlyn,"770,8125","-282,6484375"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,765,279,81,105,76581279105,Lainlyn,"765,6328125","-279,1796875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,740,281,78,111,74078281111,Lainlyn,"740,609375","-281,1328125"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,701,281,102,109,701102281109,Lainlyn,"701,796875","-281,1484375"
Lainlyn Border Tower,0,WOD_Scout_Tower_05,,684,284,99,58,6849928458,Lainlyn,"684,7734375","-284,546875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,675,286,17,105,67517286105,Lainlyn,"675,1328125","-286,1796875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,659,281,28,104,65928281104,Lainlyn,"659,21875","-281,1875"
Lainlyn Border Tower,0,WOD_Border_Tower_04,,644,278,73,29,6447327829,Lainlyn,"644,5703125","-278,7734375"
