name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditFort,0,WOD_BanditFort_01,751,277,64,107,751.5,-277.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,751,277,107,64,751.8359375,-277.5
WOD_Ruins,0,WOD_Ruins_04,751,277,107,107,751.8359375,-277.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,764,278,21,21,764.1640625,-278.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,764,278,66,21,764.5,-278.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,697,279,21,21,697.1640625,-279.8359375
WOD_Ruins,0,WOD_Ruins_05,697,279,21,64,697.1640625,-279.5
WOD_Ruins,0,WOD_Ruins_05,697,279,64,21,697.5,-279.8359375
WOD_GuardTower,0,WOD_Guardtower_01,753,279,107,60,753.8359375,-279.5
WOD_GuardTower,0,WOD_Guardtower_01,755,279,21,60,755.1640625,-279.5
WOD_BanditFort,0,WOD_BanditFort_01,757,279,107,59,757.8359375,-279.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,757,279,21,62,757.1640625,-279.5
WOD_GuardTower,0,WOD_Guardtower_01,758,279,107,68,758.8359375,-279.5
WOD_GuardTower,0,WOD_Guardtower_01,759,279,64,66,759.5,-279.5
WOD_BanditCamp,0,WOD_BanditCamp_01,759,279,64,107,759.5,-279.1640625
WOD_Ruins,0,WOD_Ruins_01,763,279,21,68,763.1640625,-279.5
WOD_GuardTower,0,WOD_Guardtower_01,765,279,64,62,765.5,-279.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,644,280,66,21,644.5,-280.8359375
WOD_Ruins,0,WOD_Ruins_01,650,280,21,64,650.1640625,-280.5
WOD_Ruins,0,WOD_Ruins_03,650,280,107,21,650.8359375,-280.8359375
WOD_Ruins,0,WOD_Ruins_04,700,280,21,107,700.1640625,-280.1640625
WOD_Ruins,0,WOD_Ruins_04,747,280,21,64,747.1640625,-280.5
WOD_BanditFort,0,WOD_BanditFort_01,749,280,107,21,749.8359375,-280.8359375
WOD_GuardTower,0,WOD_Guardtower_01,750,280,107,60,750.8359375,-280.5
WOD_GuardTower,0,WOD_Guardtower_01,754,280,64,59,754.5,-280.5
WOD_Ruins,0,WOD_Ruins_04,761,280,64,21,761.5,-280.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,762,280,21,21,762.1640625,-280.8359375
WOD_Ruins,0,WOD_Ruins_03,766,280,21,28,766.1640625,-280.8359375
WOD_GuardTower,0,WOD_Guardtower_01,647,281,21,68,647.1640625,-281.5
WOD_BanditFort,0,WOD_BanditFort_01,647,281,107,21,647.8359375,-281.8359375
WOD_GuardTower,0,WOD_Guardtower_01,648,281,107,60,648.8359375,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,649,281,21,60,649.1640625,-281.5
WOD_BanditCamp,0,WOD_BanditCamp_02,649,281,64,21,649.5,-281.8359375
WOD_GuardTower,0,WOD_Guardtower_01,651,281,69,64,651.5,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,651,281,21,60,651.1640625,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,651,281,107,25,651.8359375,-281.8359375
WOD_BanditFort,0,WOD_BanditFort_01,656,281,107,64,656.8359375,-281.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,658,281,21,107,658.1640625,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,658,281,107,21,658.8359375,-281.8359375
WOD_Ruins,0,WOD_Ruins_03,659,281,21,21,659.1640625,-281.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,663,281,21,107,663.1640625,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,663,281,107,21,663.8359375,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,693,281,21,107,693.1640625,-281.1640625
WOD_GuardTower,0,WOD_Guardtower_01,694,281,64,59,694.5,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,694,281,107,68,694.8359375,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,696,281,21,68,696.1640625,-281.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,699,281,21,62,699.1640625,-281.5
WOD_GuardTower,0,WOD_Guardtower_01,701,281,107,60,701.8359375,-281.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,701,281,64,21,701.5,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,704,281,107,21,704.8359375,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,704,281,107,64,704.8359375,-281.5
WOD_BanditFort,0,WOD_BanditFort_01,737,281,107,64,737.8359375,-281.5
WOD_BanditCamp,0,WOD_BanditCamp_01,739,281,107,64,739.8359375,-281.5
WOD_Ruins,0,WOD_Ruins_02,742,281,64,21,742.5,-281.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,742,281,107,66,742.8359375,-281.5
WOD_Ruins,0,WOD_Ruins_03,743,281,72,64,743.5,-281.5
WOD_Ruins,0,WOD_Ruins_03,747,281,21,21,747.1640625,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,748,281,21,107,748.1640625,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,750,281,107,107,750.8359375,-281.1640625
WOD_GuardTower,0,WOD_Guardtower_01,755,281,21,111,755.1640625,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,760,281,21,64,760.1640625,-281.5
WOD_BanditCamp,0,WOD_BanditCamp_09,760,281,21,107,760.1640625,-281.1640625
WOD_Ruins,0,WOD_Ruins_01,765,281,21,64,765.1640625,-281.5
WOD_BanditCamp,0,WOD_BanditCamp_02,765,281,107,21,765.8359375,-281.8359375
WOD_GuardTower,0,WOD_Guardtower_01,644,282,21,25,644.1640625,-282.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_07,644,282,107,107,644.8359375,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,648,282,21,64,648.1640625,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_04,648,282,107,107,648.8359375,-282.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,649,282,64,21,649.5,-282.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,649,282,107,110,649.8359375,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,657,282,64,74,657.5,-282.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,662,282,21,66,662.1640625,-282.5
WOD_BanditFort,0,WOD_BanditFort_01,663,282,59,107,663.5,-282.1640625
WOD_Ruins,0,WOD_Ruins_05,664,282,21,21,664.1640625,-282.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,699,282,68,107,699.5,-282.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,703,282,60,64,703.5,-282.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,703,282,64,21,703.5,-282.8359375
WOD_GuardTower,0,WOD_Guardtower_01,704,282,21,60,704.1640625,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_03,712,282,21,64,712.1640625,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_01,712,282,64,107,712.5,-282.1640625
WOD_Ruins,0,WOD_Ruins_03,728,282,21,21,728.1640625,-282.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,728,282,21,64,728.1640625,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_06,731,282,64,21,731.5,-282.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,734,282,64,107,734.5,-282.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,734,282,107,107,734.8359375,-282.1640625
WOD_BanditFort,0,WOD_BanditFort_01,735,282,107,107,735.8359375,-282.1640625
WOD_Ruins,0,WOD_Ruins_02,737,282,21,68,737.1640625,-282.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,738,282,107,61,738.8359375,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_04,739,282,21,71,739.1640625,-282.5
WOD_Ruins,0,WOD_Ruins_02,739,282,64,107,739.5,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,744,282,21,113,744.1640625,-282.1640625
WOD_Ruins,0,WOD_Ruins_05,745,282,64,107,745.5,-282.1640625
WOD_GuardTower,0,WOD_Guardtower_01,745,282,107,107,745.8359375,-282.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,747,282,66,107,747.5,-282.1640625
WOD_BanditFort,0,WOD_BanditFort_01,748,282,107,21,748.8359375,-282.8359375
WOD_Ruins,0,WOD_Ruins_04,748,282,107,112,748.8359375,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,749,282,107,107,749.8359375,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,752,282,21,21,752.1640625,-282.8359375
WOD_Ruins,0,WOD_Ruins_01,752,282,21,64,752.1640625,-282.5
WOD_Ruins,0,WOD_Ruins_06,754,282,107,64,754.8359375,-282.5
WOD_Ruins,0,WOD_Ruins_02,762,282,107,64,762.8359375,-282.5
WOD_Ruins,0,WOD_Ruins_02,764,282,107,107,764.8359375,-282.1640625
