name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Shrine of Dibella,0,WOD_Shrine_Dibella_01,697,303,18,59,6971830359,Lainlyn,697.141,-303.5390625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,663,292,83,51,6638329251,Lainlyn,663.648,-292.6015625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,691,294,69,6,6916929406,Lainlyn,691.539,-294.953125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,766,305,101,73,76610130573,Lainlyn,766.789,-305.4296875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,700,308,31,108,70031308108,Lainlyn,700.242,-308.15625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,692,279,28,14,6922827914,Lainlyn,692.219,-279.890625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,743,301,118,50,74311830150,Lainlyn,743.922,-301.609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,706,295,8,20,7060829520,Lainlyn,706.063,-295.84375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,727,290,118,63,72711829063,Lainlyn,727.922,-290.5078125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,755,306,101,17,75510130617,Lainlyn,755.789,-306.8671875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,755,304,4,50,7550430450,Lainlyn,755.031,-304.609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,727,301,17,36,7271730136,Lainlyn,727.133,-301.71875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,765,286,70,124,76570286124,Lainlyn,765.547,-286.03125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,681,314,26,27,6812631427,Lainlyn,681.203,-314.7890625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,665,296,116,28,66511629628,Lainlyn,665.906,-296.78125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,702,290,59,116,70259290116,Lainlyn,702.461,-290.09375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,761,293,19,118,76119293118,Lainlyn,761.148,-293.078125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,719,309,106,64,71910630964,Lainlyn,719.828,-309.5
Shrine of Dibella,0,WOD_Shrine_Dibella_01,654,295,101,37,65410129537,Lainlyn,654.789,-295.7109375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,752,311,76,78,7527631178,Lainlyn,752.594,-311.390625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,684,310,42,37,6844231037,Lainlyn,684.328,-310.7109375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,698,295,118,92,69811829592,Lainlyn,698.922,-295.28125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,734,283,81,50,7348128350,Lainlyn,734.633,-283.609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,765,287,96,102,76596287102,Lainlyn,765.75,-287.203125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,647,282,5,77,6470528277,Lainlyn,647.039,-282.3984375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,749,308,101,67,74910130867,Lainlyn,749.789,-308.4765625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,753,293,45,87,7534529387,Lainlyn,753.352,-293.3203125
