name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_06,9,652,292,60,106,65260292106,Lainlyn,652.46875,-292.171875,4.0,1,0.6686519
Foothills,1,WOD_Mountain_Small_02,-92,650,290,51,10,6505129010,Lainlyn,650.3984375,-290.921875,4.0,1,0.7342689
Foothills,1,WOD_Mountain_Small_01,-84,665,285,61,50,6656128550,Lainlyn,665.4765625,-285.609375,4.0,1,0.7679979
Foothills,1,WOD_Mountain_Small_03,99,665,287,37,52,6653728752,Lainlyn,665.2890625,-287.59375,4.0,1,0.6970426
Foothills,1,WOD_Mountain_Small_04,5,665,285,93,50,6659328550,Lainlyn,665.7265625,-285.609375,4.0,1,0.7975202
Foothills,1,WOD_Mountain_Small_01,-64,680,319,104,93,68010431993,Lainlyn,680.8125,-319.2734375,5.0,1,0.6896138
Foothills,1,WOD_Mountain_Small_02,-28,653,291,124,20,65312429120,Lainlyn,653.96875,-291.84375,4.0,1,0.7398205
Foothills,1,WOD_Mountain_Small_02,134,660,293,26,45,6602629345,Lainlyn,660.203125,-293.6484375,4.0,1,0.8971186
Foothills,1,WOD_Mountain_Small_03,22,658,296,96,23,6589629623,Lainlyn,658.75,-296.8203125,4.0,1,0.7113112
Foothills,1,WOD_Mountain_Small_04,114,664,290,104,50,66410429050,Lainlyn,664.8125,-290.609375,4.0,1,0.6432161
Foothills,1,WOD_Mountain_Small_07,60,661,300,41,119,66141300119,Lainlyn,661.3203125,-300.0703125,4.0,1,0.6825422
Foothills,1,WOD_Mountain_Small_01,-91,651,290,84,20,6518429020,Lainlyn,651.65625,-290.84375,4.0,1,0.9816176
Foothills,1,WOD_Mountain_Small_01,-102,660,293,84,95,6608429395,Lainlyn,660.65625,-293.2578125,4.0,1,0.9120755
Foothills,1,WOD_Mountain_Small_06,-107,681,319,110,99,68111031999,Lainlyn,681.859375,-319.2265625,5.0,1,0.7067297
Foothills,1,WOD_Mountain_Small_05,-137,666,291,17,82,6661729182,Lainlyn,666.1328125,-291.359375,4.0,1,0.6423472
Foothills,1,WOD_Mountain_Small_01,-83,665,284,105,19,66510528419,Lainlyn,665.8203125,-284.8515625,4.0,1,0.6444774
Foothills,1,WOD_Mountain_Small_07,-21,652,292,106,40,65210629240,Lainlyn,652.828125,-292.6875,4.0,1,0.7749574
Foothills,1,WOD_Mountain_Small_07,86,660,296,18,38,6601829638,Lainlyn,660.140625,-296.703125,4.0,1,0.9684327
Foothills,1,WOD_Mountain_Small_05,-60,665,284,76,8,6657628408,Lainlyn,665.59375,-284.9375,4.0,1,0.6526398
Foothills,1,WOD_Mountain_Small_04,-162,649,285,119,74,64911928574,Lainlyn,649.9296875,-285.421875,4.0,1,0.754573
