name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Ruins,0,WOD_Ruins_03,294,50,21,107,2942150107,294.1640625,-50.1640625
WOD_Ruins,0,WOD_Ruins_02,296,50,64,21,296645021,296.5,-50.8359375
WOD_FarmA,0,WOD_Farmaa00,298,50,64,107,2986450107,298.5,-50.1640625
WOD_FarmA,0,WOD_Farmaa04,299,50,107,64,2991075064,299.8359375,-50.5
WOD_Ruins,0,WOD_Ruins_06,299,50,107,107,29910750107,299.8359375,-50.1640625
WOD_Ruins,0,WOD_Ruins_01,300,50,107,21,3001075021,300.8359375,-50.8359375
WOD_Ruins,0,WOD_Ruins_02,291,51,64,107,2916451107,291.5,-51.1640625
WOD_FarmA,0,WOD_Farmaa02,293,51,107,21,2931075121,293.8359375,-51.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,294,51,21,107,2942151107,294.1640625,-51.1640625
WOD_Ruins,0,WOD_Ruins_02,299,51,21,107,2992151107,299.1640625,-51.1640625
WOD_Ruins,0,WOD_Ruins_05,303,51,107,21,3031075121,303.8359375,-51.8359375
WOD_Ruins,0,WOD_Ruins_05,305,51,64,107,3056451107,305.5,-51.1640625
WOD_FarmA,0,WOD_Farmaa01,305,51,107,64,3051075164,305.8359375,-51.5
WOD_Ruins,0,WOD_Ruins_05,279,52,107,64,2791075264,279.8359375,-52.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,290,52,62,21,290645221,290.5,-52.8359375
WOD_BanditFort,0,WOD_BanditFort_01,290,52,59,107,2906452107,290.5,-52.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,290,52,107,21,2901075221,290.8359375,-52.8359375
WOD_FarmA,0,WOD_Farmaa04,292,52,21,64,292215264,292.1640625,-52.5
WOD_FarmA,0,WOD_Farmaa01,299,52,64,74,299645264,299.5,-52.5
WOD_BanditCamp,0,WOD_BanditCamp_05,300,52,21,58,300215264,300.1640625,-52.5
WOD_FarmA,0,WOD_Farmaa01,301,52,64,79,301645264,301.5,-52.5
WOD_BanditFort,0,WOD_BanditFort_01,301,52,21,59,301215264,301.1640625,-52.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,304,52,62,107,3046452107,304.5,-52.1640625
WOD_Ruins,0,WOD_Ruins_02,308,52,21,107,3082152107,308.1640625,-52.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,315,52,21,21,315215221,315.1640625,-52.8359375
WOD_FarmA,0,WOD_Farmaa01,315,52,107,21,3151075221,315.8359375,-52.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,280,53,107,107,28010753107,280.8359375,-53.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,283,53,64,68,283645364,283.5,-53.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,285,53,107,26,2851075321,285.8359375,-53.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,285,53,21,112,2852153107,285.1640625,-53.1640625
WOD_FarmA,0,WOD_Farmaa04,285,53,64,107,2856453107,285.5,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,286,53,21,21,286215321,286.1640625,-53.8359375
WOD_GuardTower,0,WOD_Guardtower_01,290,53,67,107,2906453107,290.5,-53.1640625
WOD_GuardTower,0,WOD_Guardtower_01,290,53,67,21,290645321,290.5,-53.8359375
WOD_FarmA,0,WOD_Farmaa02,294,53,107,107,29410753107,294.8359375,-53.1640625
WOD_FarmA,0,WOD_Farmaa03,297,53,64,21,297645321,297.5,-53.8359375
WOD_FarmA,0,WOD_Farmaa03,297,53,64,107,2976453107,297.5,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,301,53,21,107,3012153107,301.1640625,-53.1640625
WOD_FarmA,0,WOD_Farmaa01,302,53,64,49,302645364,302.5,-53.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,303,53,107,66,3031075364,303.8359375,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_05,303,53,21,21,303215321,303.1640625,-53.8359375
WOD_Ruins,0,WOD_Ruins_01,304,53,56,72,304645364,304.5,-53.5
WOD_GuardTower,0,WOD_Guardtower_01,304,53,67,107,3046453107,304.5,-53.1640625
WOD_BanditFort,0,WOD_BanditFort_01,304,53,21,59,304215364,304.1640625,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_05,305,53,107,58,3051075364,305.8359375,-53.5
WOD_Ruins,0,WOD_Ruins_01,306,53,21,68,306215364,306.1640625,-53.5
WOD_Ruins,0,WOD_Ruins_03,306,53,64,107,3066453107,306.5,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,306,53,107,57,3061075364,306.8359375,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_09,307,53,64,58,307645364,307.5,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_06,307,53,21,68,307215364,307.1640625,-53.5
WOD_BanditFort,0,WOD_BanditFort_01,307,53,21,21,307215321,307.1640625,-53.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,307,53,107,21,3071075321,307.8359375,-53.8359375
WOD_FarmA,0,WOD_Farmaa00,308,53,21,54,308215364,308.1640625,-53.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,308,53,64,21,308645321,308.5,-53.8359375
WOD_Ruins,0,WOD_Ruins_06,308,53,64,107,3086453107,308.5,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,308,53,107,107,30810753107,308.8359375,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,309,53,107,71,3091075364,309.8359375,-53.5
WOD_FarmA,0,WOD_Farmaa03,310,53,107,74,3101075364,310.8359375,-53.5
WOD_FarmA,0,WOD_Farmaa03,310,53,21,74,310215364,310.1640625,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_01,310,53,107,107,31010753107,310.8359375,-53.1640625
WOD_BanditFort,0,WOD_BanditFort_01,311,53,21,59,311215364,311.1640625,-53.5
WOD_FarmA,0,WOD_Farmaa03,311,53,21,107,3112153107,311.1640625,-53.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,312,53,64,71,312645364,312.5,-53.5
WOD_Ruins,0,WOD_Ruins_03,312,53,107,31,3121075321,312.8359375,-53.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,313,53,64,21,313645321,313.5,-53.8359375
WOD_Ruins,0,WOD_Ruins_04,314,53,21,107,3142153107,314.1640625,-53.1640625
WOD_FarmA,0,WOD_Farmaa02,317,53,107,107,31710753107,317.8359375,-53.1640625
WOD_Ruins,0,WOD_Ruins_02,321,53,107,64,3211075364,321.8359375,-53.5
WOD_BanditCamp,0,WOD_BanditCamp_03,277,54,21,21,277215421,277.1640625,-54.8359375
WOD_Ruins,0,WOD_Ruins_02,281,54,64,21,281645421,281.5,-54.8359375
WOD_Ruins,0,WOD_Ruins_06,283,54,21,32,283215421,283.1640625,-54.8359375
WOD_BanditFort,0,WOD_BanditFort_01,284,54,107,64,2841075464,284.8359375,-54.5
WOD_BanditCamp,0,WOD_BanditCamp_03,286,54,54,64,286645464,286.5,-54.5
WOD_BanditCamp,0,WOD_BanditCamp_07,286,54,70,21,286645421,286.5,-54.8359375
WOD_FarmA,0,WOD_Farmaa02,294,54,21,64,294215464,294.1640625,-54.5
WOD_BanditCamp,0,WOD_BanditCamp_01,296,54,64,71,296645464,296.5,-54.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,296,54,107,111,29610754107,296.8359375,-54.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,296,54,21,25,296215421,296.1640625,-54.8359375
WOD_Ruins,0,WOD_Ruins_06,297,54,107,64,2971075464,297.8359375,-54.5
WOD_Ruins,0,WOD_Ruins_01,298,54,21,21,298215421,298.1640625,-54.8359375
WOD_FarmA,0,WOD_Farmaa00,302,54,21,21,302215421,302.1640625,-54.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,302,54,21,64,302215464,302.1640625,-54.5
WOD_FarmA,0,WOD_Farmaa04,302,54,107,21,3021075421,302.8359375,-54.8359375
WOD_Ruins,0,WOD_Ruins_01,302,54,107,107,30210754107,302.8359375,-54.1640625
WOD_FarmA,0,WOD_Farmaa00,304,54,74,64,304645464,304.5,-54.5
WOD_GuardTower,0,WOD_Guardtower_01,304,54,61,107,3046454107,304.5,-54.1640625
WOD_GuardTower,0,WOD_Guardtower_01,304,54,61,21,304645421,304.5,-54.8359375
