name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_05,909,273,21,59,909.1640625,-273.5
WOD_Shrine,0,WOD_Shrine_Dibella_01,909,273,107,60,909.8359375,-273.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,910,273,21,61,910.1640625,-273.5
WOD_BanditCamp,0,WOD_BanditCamp_02,910,273,107,69,910.8359375,-273.5
WOD_BanditCamp,0,WOD_BanditCamp_07,913,273,21,21,913.1640625,-273.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,913,273,107,64,913.8359375,-273.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,899,274,21,66,899.1640625,-274.5
WOD_Ruins,0,WOD_Ruins_04,900,274,64,107,900.5,-274.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,908,274,107,21,908.8359375,-274.8359375
WOD_BanditFort,0,WOD_BanditFort_01,900,275,107,28,900.8359375,-275.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,906,275,21,21,906.1640625,-275.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,906,275,64,107,906.5,-275.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,894,276,64,107,894.5,-276.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,920,276,64,62,920.5,-276.5
WOD_BanditCamp,0,WOD_BanditCamp_09,905,277,21,21,905.1640625,-277.8359375
WOD_BanditFort,0,WOD_BanditFort_01,917,277,107,107,917.8359375,-277.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,923,277,64,107,923.5,-277.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,925,277,107,59,925.8359375,-277.5
WOD_BanditCamp,0,WOD_BanditCamp_04,933,277,64,58,933.5,-277.5
WOD_BanditCamp,0,WOD_BanditCamp_02,938,277,21,69,938.1640625,-277.5
WOD_Ruins,0,WOD_Ruins_03,958,277,64,107,958.5,-277.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,917,278,64,107,917.5,-278.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,956,278,107,62,956.8359375,-278.5
WOD_BanditCamp,0,WOD_BanditCamp_05,956,278,21,58,956.1640625,-278.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,957,278,21,107,957.1640625,-278.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,959,278,21,71,959.1640625,-278.5
WOD_GuardTower,0,WOD_Guardtower_01,960,278,107,68,960.8359375,-278.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,961,278,107,107,961.8359375,-278.1640625
WOD_Ruins,0,WOD_Ruins_01,896,279,21,107,896.1640625,-279.1640625
WOD_Ruins,0,WOD_Ruins_01,910,279,64,21,910.5,-279.8359375
WOD_Ruins,0,WOD_Ruins_02,917,279,64,107,917.5,-279.1640625
WOD_Ruins,0,WOD_Ruins_06,919,279,21,107,919.1640625,-279.1640625
WOD_Ruins,0,WOD_Ruins_04,921,279,107,21,921.8359375,-279.8359375
WOD_Ruins,0,WOD_Ruins_03,923,279,21,107,923.1640625,-279.1640625
WOD_Ruins,0,WOD_Ruins_05,929,279,21,64,929.1640625,-279.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,929,279,64,107,929.5,-279.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,942,279,64,21,942.5,-279.8359375
WOD_GuardTower,0,WOD_Guardtower_01,954,279,107,111,954.8359375,-279.1640625
WOD_BanditFort,0,WOD_BanditFort_01,931,280,21,107,931.1640625,-280.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,943,280,21,110,943.1640625,-280.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,943,280,66,21,943.5,-280.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_07,943,280,107,66,943.8359375,-280.5
WOD_BanditCamp,0,WOD_BanditCamp_08,944,280,107,21,944.8359375,-280.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,945,280,107,21,945.8359375,-280.8359375
WOD_Ruins,0,WOD_Ruins_03,946,280,21,21,946.1640625,-280.8359375
WOD_Ruins,0,WOD_Ruins_02,950,280,64,107,950.5,-280.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,963,280,107,64,963.8359375,-280.5
WOD_Ruins,0,WOD_Ruins_05,889,281,64,107,889.5,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,908,281,21,21,908.1640625,-281.8359375
WOD_Ruins,0,WOD_Ruins_05,926,281,107,107,926.8359375,-281.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,943,281,66,107,943.5,-281.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,945,281,21,21,945.1640625,-281.8359375
WOD_Ruins,0,WOD_Ruins_03,953,281,21,21,953.1640625,-281.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,953,281,107,21,953.8359375,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,956,281,64,21,956.5,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,966,281,21,21,966.1640625,-281.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,887,282,21,21,887.1640625,-282.8359375
WOD_GuardTower,0,WOD_Guardtower_01,908,282,64,21,908.5,-282.8359375
WOD_GuardTower,0,WOD_Guardtower_01,908,282,67,107,908.5,-282.1640625
WOD_GuardTower,0,WOD_Guardtower_01,908,282,107,25,908.8359375,-282.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,909,282,21,107,909.1640625,-282.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,915,282,21,64,915.1640625,-282.5
WOD_BanditCamp,0,WOD_BanditCamp_03,926,282,21,21,926.1640625,-282.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,939,282,107,107,939.8359375,-282.1640625
WOD_Ruins,0,WOD_Ruins_05,953,282,64,21,953.5,-282.8359375
WOD_Ruins,0,WOD_Ruins_02,955,282,107,68,955.8359375,-282.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,877,283,107,64,877.8359375,-283.5
WOD_Ruins,0,WOD_Ruins_03,878,283,107,107,878.8359375,-283.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,885,283,64,21,885.5,-283.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,906,283,64,107,906.5,-283.1640625
WOD_Ruins,0,WOD_Ruins_01,907,283,107,64,907.8359375,-283.5
WOD_Ruins,0,WOD_Ruins_03,909,283,64,107,909.5,-283.1640625
WOD_BanditFort,0,WOD_BanditFort_01,915,283,21,21,915.1640625,-283.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,918,283,64,107,918.5,-283.1640625
WOD_Ruins,0,WOD_Ruins_03,935,283,64,107,935.5,-283.1640625
WOD_GuardTower,0,WOD_Guardtower_01,940,283,107,68,940.8359375,-283.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,957,283,107,62,957.8359375,-283.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,973,283,64,60,973.5,-283.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,973,283,21,110,973.1640625,-283.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,884,284,21,21,884.1640625,-284.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,904,284,64,107,904.5,-284.1640625
WOD_Ruins,0,WOD_Ruins_03,905,284,21,70,905.1640625,-284.5
WOD_BanditCamp,0,WOD_BanditCamp_05,905,284,107,21,905.8359375,-284.8359375
WOD_Ruins,0,WOD_Ruins_04,907,284,64,21,907.5,-284.8359375
