name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Mournoth Border Tower,0,WOD_Border_Tower_01,270,968,281,73,115,96873281115,Mournoth,"968,5703125","-281,1015625"
Mournoth Border Tower,0,WOD_Border_Tower_01,,961,278,52,113,96152278113,Mournoth,"961,40625","-278,1171875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,947,280,106,115,947106280115,Mournoth,"947,828125","-280,1015625"
Mournoth Border Tower,0,WOD_Border_Tower_01,,917,277,38,111,91738277111,Mournoth,"917,296875","-277,1328125"
Mournoth Border Tower,0,WOD_Border_Tower_01,,897,285,86,10,8978628510,Mournoth,"897,671875","-285,921875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,872,301,20,102,87220301102,Mournoth,"872,15625","-301,203125"
Mournoth Border Tower,0,WOD_Border_Tower_01,,872,308,26,52,8722630852,Mournoth,"872,203125","-308,59375"
Mournoth Border Tower,0,WOD_Border_Tower_01,,873,314,108,24,87310831424,Mournoth,"873,84375","-314,8125"
Mournoth Border Tower,0,WOD_Border_Tower_01,270,877,329,12,14,8771232914,Mournoth,"877,09375","-329,890625"
Mournoth Border Tower,0,WOD_Border_Tower_01,270,898,328,20,20,8982032820,Mournoth,"898,15625","-328,84375"
Mournoth Border Tower,0,WOD_Scout_Tower_01,,870,293,19,49,8701929349,Mournoth,"870,1484375","-293,6171875"
Mournoth Border Tower,0,WOD_Scout_Tower_01,,873,326,17,51,8731732651,Mournoth,"873,1328125","-326,6015625"
Mournoth Border Tower,0,WOD_Scout_Tower_01,270,903,328,28,9,9032832809,Mournoth,"903,21875","-328,9296875"
Mournoth Border Tower,0,WOD_Border_Tower_01,270,909,330,8,19,9090833019,Mournoth,"909,0625","-330,8515625"
Mournoth Border Tower,0,WOD_Scout_Tower_01,270,917,331,13,18,9171333118,Mournoth,"917,1015625","-331,859375"
Mournoth Border Tower,0,WOD_Scout_Tower_01,270,929,332,3,23,9290333223,Mournoth,"929,0234375","-332,8203125"
Mournoth Border Tower,0,WOD_Border_Tower_01,270,930,331,83,17,9308333117,Mournoth,"930,6484375","-331,8671875"
Mournoth Border Tower,0,WOD_Scout_Tower_01,,939,340,22,106,93922340106,Mournoth,"939,171875","-340,171875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,939,345,23,26,9392334526,Mournoth,"939,1796875","-345,796875"
Mournoth Border Tower,0,WOD_Scout_Tower_01,,941,352,17,110,94117352110,Mournoth,"941,1328125","-352,140625"
Mournoth Border Tower,0,WOD_Border_Tower_01,,938,383,20,102,93820383102,Mournoth,"938,15625","-383,203125"
Mournoth Border Tower,0,WOD_Border_Tower_01,180,947,393,122,28,94712239328,Mournoth,"947,953125","-393,78125"
Mournoth Border Tower,0,WOD_Border_Tower_01,,999,352,46,100,99946352100,Mournoth,"999,359375","-352,21875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,998,300,114,104,998114300104,Mournoth,"998,890625","-300,1875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,886,283,95,28,8869528328,Mournoth,"886,7421875","-283,78125"
Mournoth Border Tower,0,WOD_Border_Tower_01,,886,280,46,100,88646280100,Mournoth,"886,359375","-280,21875"
Mournoth Border Tower,0,WOD_Border_Tower_01,,894,275,38,35,8943827535,Mournoth,"894,296875","-275,7265625"
Mournoth Border Tower,0,WOD_Border_Tower_01,,914,272,29,26,9142927226,Mournoth,"914,2265625","-272,796875"
