name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_04,306,389,64,21,306.5,-389.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,307,389,21,107,307.1640625,-389.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,303,391,64,107,303.5,-391.1640625
WOD_Ruins,0,WOD_Ruins_04,307,391,64,21,307.5,-391.8359375
WOD_Ruins,0,WOD_Ruins_06,307,391,107,64,307.8359375,-391.5
WOD_BanditFort,0,WOD_BanditFort_01,300,393,21,107,300.1640625,-393.1640625
WOD_BanditFort,0,WOD_BanditFort_01,303,393,107,64,303.8359375,-393.5
WOD_Ruins,0,WOD_Ruins_05,307,393,64,107,307.5,-393.1640625
WOD_GuardTower,0,WOD_Guardtower_01,300,394,61,21,300.5,-394.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,310,394,21,107,310.1640625,-394.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,310,394,107,107,310.8359375,-394.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_01,300,395,66,107,300.5,-395.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,309,395,64,21,309.5,-395.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,306,396,21,107,306.1640625,-396.1640625
WOD_Ruins,0,WOD_Ruins_06,306,396,64,107,306.5,-396.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,306,396,107,21,306.8359375,-396.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,297,397,21,24,297.1640625,-397.8359375
WOD_BanditFort,0,WOD_BanditFort_01,308,397,64,21,308.5,-397.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,310,397,73,64,310.5,-397.5
WOD_Ruins,0,WOD_Ruins_02,310,397,21,26,310.1640625,-397.8359375
WOD_Ruins,0,WOD_Ruins_02,296,398,58,64,296.5,-398.5
WOD_BanditCamp,0,WOD_BanditCamp_07,296,398,21,107,296.1640625,-398.1640625
WOD_Ruins,0,WOD_Ruins_06,299,398,70,21,299.5,-398.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,301,398,21,107,301.1640625,-398.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,309,398,107,116,309.8359375,-398.1640625
WOD_Ruins,0,WOD_Ruins_03,309,398,69,21,309.5,-398.8359375
WOD_Ruins,0,WOD_Ruins_04,309,398,107,64,309.8359375,-398.5
WOD_Ruins,0,WOD_Ruins_04,311,398,21,107,311.1640625,-398.1640625
WOD_Ruins,0,WOD_Ruins_06,295,399,107,64,295.8359375,-399.5
WOD_Ruins,0,WOD_Ruins_05,309,399,107,107,309.8359375,-399.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,303,400,107,21,303.8359375,-400.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,308,400,21,107,308.1640625,-400.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,308,400,107,64,308.8359375,-400.5
WOD_Ruins,0,WOD_Ruins_02,294,401,21,107,294.1640625,-401.1640625
WOD_Ruins,0,WOD_Ruins_02,299,401,64,21,299.5,-401.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,306,401,107,68,306.8359375,-401.5
WOD_BanditCamp,0,WOD_BanditCamp_02,280,402,107,64,280.8359375,-402.5
WOD_BanditCamp,0,WOD_BanditCamp_05,297,402,107,64,297.8359375,-402.5
WOD_BanditCamp,0,WOD_BanditCamp_09,301,402,107,116,301.8359375,-402.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,301,402,62,21,301.5,-402.8359375
WOD_BanditFort,0,WOD_BanditFort_01,306,402,107,107,306.8359375,-402.1640625
WOD_BanditFort,0,WOD_BanditFort_01,308,402,21,21,308.1640625,-402.8359375
