name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_07,86,100,107,31,8610710021,86.8359375,-100.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,86,100,107,64,8610710064,86.8359375,-100.5
WOD_FarmA,0,WOD_Farmaa00,87,100,107,107,87107100107,87.8359375,-100.1640625
WOD_BanditFort,0,WOD_BanditFort_01,94,101,21,107,9421101107,94.1640625,-101.1640625
WOD_FarmA,0,WOD_Farmaa00,79,102,21,107,7921102107,79.1640625,-102.1640625
WOD_FarmA,0,WOD_Farmaa01,82,102,21,21,822110221,82.1640625,-102.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,87,102,66,64,876410264,87.5,-102.5
WOD_FarmA,0,WOD_Farmaa02,87,102,74,21,876410221,87.5,-102.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,92,102,21,64,922110264,92.1640625,-102.5
WOD_FarmA,0,WOD_Farmaa03,93,102,107,64,9310710264,93.8359375,-102.5
WOD_FarmA,0,WOD_Farmaa03,94,102,64,21,946410221,94.5,-102.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,96,102,21,107,9621102107,96.1640625,-102.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,107,102,21,107,10721102107,107.1640625,-102.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,110,102,107,107,110107102107,110.8359375,-102.1640625
WOD_Ruins,0,WOD_Ruins_04,79,103,64,21,796410321,79.5,-103.8359375
WOD_FarmA,0,WOD_Farmaa03,81,103,21,64,812110364,81.1640625,-103.5
WOD_BanditCamp,0,WOD_BanditCamp_08,82,103,107,64,8210710364,82.8359375,-103.5
WOD_BanditCamp,0,WOD_BanditCamp_04,87,103,57,107,8764103107,87.5,-103.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,87,103,60,21,876410321,87.5,-103.8359375
WOD_Ruins,0,WOD_Ruins_02,89,103,64,107,8964103107,89.5,-103.1640625
WOD_FarmA,0,WOD_Farmaa01,91,103,107,64,9110710364,91.8359375,-103.5
WOD_FarmA,0,WOD_Farmaa02,94,103,21,107,9421103107,94.1640625,-103.1640625
WOD_Ruins,0,WOD_Ruins_01,98,103,21,107,9821103107,98.1640625,-103.1640625
WOD_BanditFort,0,WOD_BanditFort_01,98,103,59,21,986410321,98.5,-103.8359375
WOD_FarmA,0,WOD_Farmaa01,103,103,107,21,10310710321,103.8359375,-103.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,104,103,21,21,1042110321,104.1640625,-103.8359375
WOD_Ruins,0,WOD_Ruins_03,104,103,64,21,1046410321,104.5,-103.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,104,103,107,64,10410710364,104.8359375,-103.5
WOD_BanditCamp,0,WOD_BanditCamp_05,105,103,107,64,10510710364,105.8359375,-103.5
WOD_BanditCamp,0,WOD_BanditCamp_04,107,103,107,21,10710710321,107.8359375,-103.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,117,103,21,21,1172110321,117.1640625,-103.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,122,103,70,107,12264103107,122.5,-103.1640625
WOD_FarmA,0,WOD_Farmaa04,125,103,107,21,12510710321,125.8359375,-103.8359375
WOD_Ruins,0,WOD_Ruins_05,127,103,107,107,127107103107,127.8359375,-103.1640625
WOD_Ruins,0,WOD_Ruins_01,62,104,21,31,622110421,62.1640625,-104.8359375
WOD_Ruins,0,WOD_Ruins_05,62,104,64,107,6264104107,62.5,-104.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,62,104,107,117,62107104107,62.8359375,-104.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,86,104,64,107,8664104107,86.5,-104.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,87,104,21,107,8721104107,87.1640625,-104.1640625
WOD_FarmA,0,WOD_Farmaa02,87,104,107,107,87107104107,87.8359375,-104.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,90,104,21,64,902110464,90.1640625,-104.5
WOD_FarmA,0,WOD_Farmaa03,91,104,21,64,912110464,91.1640625,-104.5
WOD_Ruins,0,WOD_Ruins_02,98,104,68,21,986410421,98.5,-104.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,103,104,64,60,1036410464,103.5,-104.5
WOD_Ruins,0,WOD_Ruins_02,103,104,107,64,10310710464,103.8359375,-104.5
WOD_BanditCamp,0,WOD_BanditCamp_02,104,104,107,21,10410710421,104.8359375,-104.8359375
WOD_FarmA,0,WOD_Farmaa03,114,104,107,21,11410710421,114.8359375,-104.8359375
WOD_FarmA,0,WOD_Farmaa03,123,104,21,64,1232110464,123.1640625,-104.5
WOD_FarmA,0,WOD_Farmaa00,125,104,64,107,12564104107,125.5,-104.1640625
WOD_FarmA,0,WOD_Farmaa01,129,104,21,64,1292110464,129.1640625,-104.5
WOD_BanditCamp,0,WOD_BanditCamp_07,62,105,21,21,622110521,62.1640625,-105.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,63,105,21,21,632110521,63.1640625,-105.8359375
WOD_Ruins,0,WOD_Ruins_01,63,105,64,107,6364105107,63.5,-105.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,64,105,21,70,642110564,64.1640625,-105.5
WOD_BanditCamp,0,WOD_BanditCamp_04,65,105,21,57,652110564,65.1640625,-105.5
WOD_FarmA,0,WOD_Farmaa03,66,105,64,107,6664105107,66.5,-105.1640625
WOD_Ruins,0,WOD_Ruins_04,68,105,21,60,682110564,68.1640625,-105.5
WOD_Ruins,0,WOD_Ruins_04,68,105,64,21,686410521,68.5,-105.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,68,105,64,107,6864105107,68.5,-105.1640625
WOD_Ruins,0,WOD_Ruins_04,68,105,107,68,6810710564,68.8359375,-105.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,70,105,21,62,702110564,70.1640625,-105.5
WOD_Ruins,0,WOD_Ruins_03,70,105,69,21,706410521,70.5,-105.8359375
WOD_Ruins,0,WOD_Ruins_05,70,105,107,59,7010710564,70.8359375,-105.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,71,105,64,66,716410564,71.5,-105.5
WOD_Ruins,0,WOD_Ruins_03,71,105,107,107,71107105107,71.8359375,-105.1640625
