name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Tulune Border Tower,0,WOD_Scout_Tower_05,,124,152,119,108,124119152108,Tulune,"124,9296875","-152,15625"
Tulune Border Tower,0,WOD_Border_Tower_04,,115,152,90,15,1159015215,Tulune,"115,703125","-152,8828125"
Tulune Border Tower,0,WOD_Border_Tower_04,,118,152,95,8,1189515208,Tulune,"118,7421875","-152,9375"
Tulune Border Tower,0,WOD_Border_Tower_04,,123,152,19,9,1231915209,Tulune,"123,1484375","-152,9296875"
Tulune Border Tower,0,WOD_Border_Tower_04,,113,152,3,8,1130315208,Tulune,"113,0234375","-152,9375"
Tulune Border Tower,0,WOD_Border_Tower_04,,109,153,27,8,1092715308,Tulune,"109,2109375","-153,9375"
Tulune Border Tower,0,WOD_Border_Tower_04,,102,154,114,60,10211415460,Tulune,"102,890625","-154,53125"
Tulune Border Tower,0,WOD_Border_Tower_04,,96,156,55,61,965515661,Tulune,"96,4296875","-156,5234375"
Tulune Border Tower,0,WOD_Border_Tower_04,,87,160,102,18,8710216018,Tulune,"87,796875","-160,859375"
Tulune Border Tower,0,WOD_Border_Tower_04,,76,165,108,6,7610816506,Tulune,"76,84375","-165,953125"
Tulune Border Tower,0,WOD_Border_Tower_04,,65,159,28,56,652815956,Tulune,"65,21875","-159,5625"
Tulune Border Tower,0,WOD_Border_Tower_04,,76,153,104,12,7610415312,Tulune,"76,8125","-153,90625"
Tulune Border Tower,0,WOD_Border_Tower_04,,72,144,20,51,722014451,Tulune,"72,15625","-144,6015625"
Tulune Border Tower,0,WOD_Border_Tower_04,,71,130,4,100,7104130100,Tulune,"71,03125","-130,21875"
Tulune Border Tower,0,WOD_Border_Tower_04,,67,129,19,47,671912947,Tulune,"67,1484375","-129,6328125"
Tulune Border Tower,0,WOD_Border_Tower_04,,67,120,23,119,6723120119,Tulune,"67,1796875","-120,0703125"
Tulune Border Tower,0,WOD_Scout_Tower_05,,73,105,127,113,73127105113,Tulune,"73,9921875","-105,1171875"
Tulune Border Tower,0,WOD_Scout_Tower_05,,85,100,82,105,8582100105,Tulune,"85,640625","-100,1796875"
Tulune Border Tower,0,WOD_Scout_Tower_05,,98,103,8,109,9808103109,Tulune,"98,0625","-103,1484375"
Tulune Border Tower,0,WOD_Border_Tower_04,,103,103,87,113,10387103113,Tulune,"103,6796875","-103,1171875"
Tulune Border Tower,0,WOD_Scout_Tower_05,,122,103,97,110,12297103110,Tulune,"122,7578125","-103,140625"
Tulune Border Tower,0,WOD_Scout_Tower_05,,129,104,86,108,12986104108,Tulune,"129,671875","-104,15625"
Tulune Border Tower,0,WOD_Border_Tower_04,,134,106,113,41,13411310641,Tulune,"134,8828125","-106,6796875"
Tulune Border Tower,0,WOD_Scout_Tower_05,,129,117,108,42,12910811742,Tulune,"129,84375","-117,671875"
Tulune Border Tower,0,WOD_Border_Tower_04,,124,125,19,10,1241912510,Tulune,"124,1484375","-125,921875"
Tulune Border Tower,0,WOD_Scout_Tower_05,,125,142,5,50,1250514250,Tulune,"125,0390625","-142,609375"
Tulune Border Tower,0,WOD_Border_Tower_04,,60,107,100,63,6010010763,Tulune,"60,78125","-107,5078125"
