name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_06,402,117,58,107,402.5,-117.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,408,117,21,107,408.1640625,-117.1640625
WOD_Ruins,0,WOD_Ruins_06,421,117,21,107,421.1640625,-117.1640625
WOD_BanditFort,0,WOD_BanditFort_01,395,118,21,64,395.1640625,-118.5
WOD_GuardTower,0,WOD_Guardtower_01,396,118,64,69,396.5,-118.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,401,118,107,67,401.8359375,-118.5
WOD_GuardTower,0,WOD_Guardtower_01,402,118,107,68,402.8359375,-118.5
WOD_GuardTower,0,WOD_Guardtower_01,403,118,64,62,403.5,-118.5
WOD_GuardTower,0,WOD_Guardtower_01,403,118,21,60,403.1640625,-118.5
WOD_Ruins,0,WOD_Ruins_05,403,118,107,21,403.8359375,-118.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,405,118,107,107,405.8359375,-118.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,407,118,107,61,407.8359375,-118.5
WOD_Ruins,0,WOD_Ruins_03,409,118,21,107,409.1640625,-118.1640625
WOD_Ruins,0,WOD_Ruins_02,411,118,64,107,411.5,-118.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,412,118,70,107,412.5,-118.1640625
WOD_Ruins,0,WOD_Ruins_05,414,118,21,64,414.1640625,-118.5
WOD_BanditCamp,0,WOD_BanditCamp_07,424,118,64,21,424.5,-118.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,428,118,21,21,428.1640625,-118.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_06,432,118,21,107,432.1640625,-118.1640625
WOD_Ruins,0,WOD_Ruins_02,388,119,64,107,388.5,-119.1640625
WOD_GuardTower,0,WOD_Guardtower_01,390,119,107,107,390.8359375,-119.1640625
WOD_GuardTower,0,WOD_Guardtower_01,395,119,21,25,395.1640625,-119.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,395,119,64,21,395.5,-119.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,395,119,64,107,395.5,-119.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,395,119,107,21,395.8359375,-119.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,400,119,107,71,400.8359375,-119.5
WOD_Ruins,0,WOD_Ruins_04,401,119,21,107,401.1640625,-119.1640625
WOD_Ruins,0,WOD_Ruins_01,407,119,107,107,407.8359375,-119.1640625
WOD_Ruins,0,WOD_Ruins_03,413,119,107,64,413.8359375,-119.5
WOD_BanditCamp,0,WOD_BanditCamp_09,416,119,64,74,416.5,-119.5
WOD_Ruins,0,WOD_Ruins_05,417,119,64,60,417.5,-119.5
WOD_Ruins,0,WOD_Ruins_02,417,119,21,60,417.1640625,-119.5
WOD_Ruins,0,WOD_Ruins_01,418,119,107,21,418.8359375,-119.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,419,119,107,66,419.8359375,-119.5
WOD_Ruins,0,WOD_Ruins_01,419,119,21,21,419.1640625,-119.8359375
WOD_BanditFort,0,WOD_BanditFort_01,420,119,21,59,420.1640625,-119.5
WOD_BanditFort,0,WOD_BanditFort_01,420,119,21,21,420.1640625,-119.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,421,119,64,21,421.5,-119.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,422,119,107,71,422.8359375,-119.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,424,119,21,62,424.1640625,-119.5
WOD_Ruins,0,WOD_Ruins_01,364,120,107,64,364.8359375,-120.5
WOD_Ruins,0,WOD_Ruins_01,375,120,21,21,375.1640625,-120.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,375,120,107,64,375.8359375,-120.5
WOD_BanditFort,0,WOD_BanditFort_01,377,120,69,107,377.5,-120.1640625
WOD_Ruins,0,WOD_Ruins_04,379,120,64,107,379.5,-120.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,382,120,69,21,382.5,-120.8359375
WOD_Ruins,0,WOD_Ruins_06,385,120,21,64,385.1640625,-120.5
WOD_BanditFort,0,WOD_BanditFort_01,388,120,64,21,388.5,-120.8359375
WOD_BanditFort,0,WOD_BanditFort_01,389,120,64,21,389.5,-120.8359375
WOD_Ruins,0,WOD_Ruins_01,390,120,107,107,390.8359375,-120.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,391,120,107,70,391.8359375,-120.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,391,120,21,24,391.1640625,-120.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,391,120,64,21,391.5,-120.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,392,120,21,70,392.1640625,-120.5
WOD_Ruins,0,WOD_Ruins_01,393,120,21,64,393.1640625,-120.5
WOD_GuardTower,0,WOD_Guardtower_01,409,120,61,21,409.5,-120.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,409,120,21,21,409.1640625,-120.8359375
WOD_Ruins,0,WOD_Ruins_06,411,120,60,64,411.5,-120.5
WOD_Ruins,0,WOD_Ruins_02,413,120,64,21,413.5,-120.8359375
WOD_Ruins,0,WOD_Ruins_03,413,120,107,21,413.8359375,-120.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,422,120,69,107,422.5,-120.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,423,120,107,107,423.8359375,-120.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,427,120,64,62,427.5,-120.5
WOD_Shrine,0,WOD_Shrine_Dibella_01,360,121,21,21,360.1640625,-121.8359375
WOD_GuardTower,0,WOD_Guardtower_01,363,121,59,64,363.5,-121.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,364,121,21,107,364.1640625,-121.1640625
WOD_GuardTower,0,WOD_Guardtower_01,365,121,21,60,365.1640625,-121.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,370,121,107,21,370.8359375,-121.8359375
WOD_Ruins,0,WOD_Ruins_04,371,121,21,68,371.1640625,-121.5
WOD_BanditCamp,0,WOD_BanditCamp_05,371,121,21,21,371.1640625,-121.8359375
WOD_Ruins,0,WOD_Ruins_01,377,121,21,64,377.1640625,-121.5
WOD_BanditCamp,0,WOD_BanditCamp_07,381,121,21,64,381.1640625,-121.5
WOD_GuardTower,0,WOD_Guardtower_01,382,121,61,21,382.5,-121.8359375
WOD_Ruins,0,WOD_Ruins_02,383,121,64,21,383.5,-121.8359375
WOD_Ruins,0,WOD_Ruins_01,385,121,21,64,385.1640625,-121.5
WOD_Ruins,0,WOD_Ruins_04,390,121,60,21,390.5,-121.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,391,121,21,107,391.1640625,-121.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,397,121,107,21,397.8359375,-121.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,399,121,21,21,399.1640625,-121.8359375
WOD_Ruins,0,WOD_Ruins_01,399,121,21,64,399.1640625,-121.5
WOD_Ruins,0,WOD_Ruins_02,402,121,21,64,402.1640625,-121.5
WOD_GuardTower,0,WOD_Guardtower_01,409,121,61,107,409.5,-121.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,410,121,21,27,410.1640625,-121.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,410,121,21,107,410.1640625,-121.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,411,121,70,107,411.5,-121.1640625
WOD_Ruins,0,WOD_Ruins_06,413,121,64,68,413.5,-121.5
WOD_BanditFort,0,WOD_BanditFort_01,413,121,107,21,413.8359375,-121.8359375
WOD_Ruins,0,WOD_Ruins_05,425,121,107,64,425.8359375,-121.5
WOD_BanditCamp,0,WOD_BanditCamp_07,429,121,56,64,429.5,-121.5
WOD_BanditCamp,0,WOD_BanditCamp_02,430,121,21,107,430.1640625,-121.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,430,121,64,107,430.5,-121.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,357,122,21,107,357.1640625,-122.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,357,122,107,21,357.8359375,-122.8359375
WOD_BanditFort,0,WOD_BanditFort_01,358,122,21,64,358.1640625,-122.5
WOD_BanditCamp,0,WOD_BanditCamp_07,359,122,64,21,359.5,-122.8359375
WOD_BanditFort,0,WOD_BanditFort_01,359,122,107,64,359.8359375,-122.5
WOD_GuardTower,0,WOD_Guardtower_01,367,122,21,111,367.1640625,-122.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,367,122,64,107,367.5,-122.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,367,122,107,107,367.8359375,-122.1640625
WOD_Ruins,0,WOD_Ruins_01,368,122,107,21,368.8359375,-122.8359375
WOD_Ruins,0,WOD_Ruins_03,372,122,107,28,372.8359375,-122.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,380,122,107,21,380.8359375,-122.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,382,122,58,21,382.5,-122.8359375
WOD_Ruins,0,WOD_Ruins_06,387,122,21,64,387.1640625,-122.5
WOD_BanditCamp,0,WOD_BanditCamp_05,387,122,107,107,387.8359375,-122.1640625
WOD_GuardTower,0,WOD_Guardtower_01,388,122,21,68,388.1640625,-122.5
WOD_Ruins,0,WOD_Ruins_05,388,122,107,21,388.8359375,-122.8359375
WOD_GuardTower,0,WOD_Guardtower_01,389,122,64,62,389.5,-122.5
WOD_Ruins,0,WOD_Ruins_04,399,122,107,21,399.8359375,-122.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,402,122,66,107,402.5,-122.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,402,122,107,107,402.8359375,-122.1640625
WOD_Ruins,0,WOD_Ruins_04,414,122,64,107,414.5,-122.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,420,122,107,110,420.8359375,-122.1640625
WOD_Ruins,0,WOD_Ruins_04,430,122,68,21,430.5,-122.8359375
WOD_Ruins,0,WOD_Ruins_01,363,123,21,21,363.1640625,-123.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,363,123,64,21,363.5,-123.8359375
WOD_Ruins,0,WOD_Ruins_01,364,123,64,21,364.5,-123.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,364,123,107,21,364.8359375,-123.8359375
WOD_Ruins,0,WOD_Ruins_04,364,123,107,107,364.8359375,-123.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,367,123,21,21,367.1640625,-123.8359375
WOD_GuardTower,0,WOD_Guardtower_01,367,123,67,21,367.5,-123.8359375
WOD_GuardTower,0,WOD_Guardtower_01,367,123,61,107,367.5,-123.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,367,123,107,21,367.8359375,-123.8359375
WOD_Ruins,0,WOD_Ruins_01,367,123,107,107,367.8359375,-123.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,373,123,74,64,373.5,-123.5
WOD_BanditFort,0,WOD_BanditFort_01,373,123,21,114,373.1640625,-123.1640625
WOD_BanditFort,0,WOD_BanditFort_01,379,123,107,64,379.8359375,-123.5
WOD_GuardTower,0,WOD_Guardtower_01,382,123,61,107,382.5,-123.1640625
WOD_BanditFort,0,WOD_BanditFort_01,385,123,21,107,385.1640625,-123.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,386,123,21,24,386.1640625,-123.8359375
WOD_GuardTower,0,WOD_Guardtower_01,392,123,62,64,392.5,-123.5
WOD_Ruins,0,WOD_Ruins_02,392,123,21,21,392.1640625,-123.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,392,123,107,64,392.8359375,-123.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_06,405,123,107,107,405.8359375,-123.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,424,123,21,21,424.1640625,-123.8359375
WOD_GuardTower,0,WOD_Guardtower_01,430,123,67,107,430.5,-123.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,430,123,107,107,430.8359375,-123.1640625
WOD_BanditFort,0,WOD_BanditFort_01,434,123,107,107,434.8359375,-123.1640625
WOD_GuardTower,0,WOD_Guardtower_01,356,124,67,107,356.5,-124.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,356,124,107,64,356.8359375,-124.5
WOD_BanditCamp,0,WOD_BanditCamp_06,357,124,21,21,357.1640625,-124.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,358,124,21,64,358.1640625,-124.5
WOD_Ruins,0,WOD_Ruins_05,359,124,21,64,359.1640625,-124.5
WOD_BanditCamp,0,WOD_BanditCamp_01,360,124,107,107,360.8359375,-124.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,361,124,107,64,361.8359375,-124.5
WOD_BanditCamp,0,WOD_BanditCamp_07,368,124,107,21,368.8359375,-124.8359375
WOD_Ruins,0,WOD_Ruins_03,374,124,107,28,374.8359375,-124.8359375
WOD_Ruins,0,WOD_Ruins_01,375,124,21,64,375.1640625,-124.5
WOD_BanditCamp,0,WOD_BanditCamp_07,375,124,107,21,375.8359375,-124.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,381,124,107,71,381.8359375,-124.5
WOD_BanditCamp,0,WOD_BanditCamp_06,381,124,64,21,381.5,-124.8359375
WOD_Ruins,0,WOD_Ruins_05,384,124,64,60,384.5,-124.5
WOD_BanditFort,0,WOD_BanditFort_01,384,124,64,21,384.5,-124.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,385,124,107,110,385.8359375,-124.1640625
WOD_Ruins,0,WOD_Ruins_06,386,124,21,64,386.1640625,-124.5
WOD_BanditFort,0,WOD_BanditFort_01,386,124,21,107,386.1640625,-124.1640625
WOD_Ruins,0,WOD_Ruins_02,389,124,107,112,389.8359375,-124.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,392,124,107,21,392.8359375,-124.8359375
WOD_Ruins,0,WOD_Ruins_04,398,124,21,107,398.1640625,-124.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,403,124,21,64,403.1640625,-124.5
WOD_Ruins,0,WOD_Ruins_06,407,124,107,107,407.8359375,-124.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,408,124,64,107,408.5,-124.1640625
WOD_Ruins,0,WOD_Ruins_05,410,124,107,28,410.8359375,-124.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,410,124,107,107,410.8359375,-124.1640625
WOD_GuardTower,0,WOD_Guardtower_01,411,124,107,25,411.8359375,-124.8359375
