name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,492,474,38,61,4923847461,Dak'fron,492.296875,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,495,474,1,59,4950147459,Dak'fron,495.0078125,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,496,474,84,59,4968447459,Dak'fron,496.65625,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,498,474,42,59,4984247459,Dak'fron,498.328125,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,499,474,106,59,49910647459,Dak'fron,499.828125,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,501,473,88,60,5018847360,Dak'fron,501.6875,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,503,473,88,59,5038847359,Dak'fron,503.6875,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,505,473,88,59,5058847359,Dak'fron,505.6875,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,507,473,33,59,5073347359,Dak'fron,507.2578125,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,509,473,6,56,5090647356,Dak'fron,509.046875,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,510,473,72,56,5107247356,Dak'fron,510.5625,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,513,473,29,56,5132947356,Dak'fron,513.2265625,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,532,466,82,59,5328246659,Dak'fron,532.640625,-466.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,534,466,27,58,5342746658,Dak'fron,534.2109375,-466.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,535,467,119,60,53511946760,Dak'fron,535.9296875,-467.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,537,468,70,59,5377046859,Dak'fron,537.546875,-468.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,539,468,18,59,5391846859,Dak'fron,539.140625,-468.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,540,468,23,59,5402346859,Dak'fron,540.1796875,-468.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,541,469,72,60,5417246960,Dak'fron,541.5625,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,543,469,76,64,5437646964,Dak'fron,543.59375,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,545,469,37,63,5453746963,Dak'fron,545.2890625,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,546,469,114,60,54611446960,Dak'fron,546.890625,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,548,469,58,60,5485846960,Dak'fron,548.453125,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,549,469,113,55,54911346955,Dak'fron,549.8828125,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,551,469,81,58,5518146958,Dak'fron,551.6328125,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,553,469,4,59,5530446959,Dak'fron,553.03125,-469.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,554,470,108,58,55410847058,Dak'fron,554.84375,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,556,470,73,55,5567347055,Dak'fron,556.5703125,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,560,470,102,58,56010247058,Dak'fron,560.796875,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,562,470,79,55,5627947055,Dak'fron,562.6171875,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,564,471,127,59,56412747159,Dak'fron,564.9921875,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,566,471,128,56,56612847156,Dak'fron,567,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,568,472,77,59,5687747259,Dak'fron,568.6015625,-472.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,570,472,102,59,57010247259,Dak'fron,570.796875,-472.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,574,472,13,58,5741347258,Dak'fron,574.1015625,-472.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,576,472,119,55,57611947255,Dak'fron,576.9296875,-472.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,578,473,65,55,5786547355,Dak'fron,578.5078125,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,580,473,127,54,58012747354,Dak'fron,580.9921875,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,582,473,29,54,5822947354,Dak'fron,582.2265625,-473.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,584,475,59,50,5845947550,Dak'fron,584.4609375,-475.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,586,475,102,49,58610247549,Dak'fron,586.796875,-475.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,589,475,32,49,5893247549,Dak'fron,589.25,-475.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,591,475,23,50,5912347550,Dak'fron,591.1796875,-475.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,594,474,76,55,5947647455,Dak'fron,594.59375,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,596,474,56,52,5965647452,Dak'fron,596.4375,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,598,474,10,52,5981047452,Dak'fron,598.078125,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,599,474,90,54,5999047454,Dak'fron,599.703125,-474.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,606,477,51,58,6065147758,Dak'fron,606.3984375,-477.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,615,470,63,45,6156347045,Dak'fron,615.4921875,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,622,470,12,54,6221247054,Dak'fron,622.09375,-470.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,623,471,124,51,62312447151,Dak'fron,623.96875,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,626,471,97,51,6269747151,Dak'fron,626.7578125,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,630,471,59,49,6305947149,Dak'fron,630.4609375,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,634,471,115,47,63411547147,Dak'fron,634.8984375,-471.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,642,467,68,54,6426846754,Dak'fron,642.53125,-467.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,645,467,27,54,6452746754,Dak'fron,645.2109375,-467.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,648,464,70,55,6487046455,Dak'fron,648.546875,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,650,464,111,52,65011146452,Dak'fron,650.8671875,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,653,464,37,49,6533746449,Dak'fron,653.2890625,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,656,464,120,52,65612046452,Dak'fron,656.9375,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,660,464,76,50,6607646450,Dak'fron,660.59375,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,667,459,70,54,6677045954,Dak'fron,667.546875,-459.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,669,459,36,58,6693645958,Dak'fron,669.28125,-459.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,670,458,61,54,6706145854,Dak'fron,670.4765625,-458.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,671,458,47,55,6714745855,Dak'fron,671.3671875,-458.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,672,457,69,54,6726945754,Dak'fron,672.5390625,-457.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,674,457,42,56,6744245756,Dak'fron,674.328125,-457.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,679,452,110,49,67911045249,Dak'fron,679.859375,-452.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,685,447,68,55,6856844755,Dak'fron,685.53125,-447.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,688,447,29,54,6882944754,Dak'fron,688.2265625,-447.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,646,448,64,50,6466444850,Dak'fron,646.5,-448.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90,644,448,67,50,6446744850,Dak'fron,644.5234375,-448.5234375
