name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Dak'fron Border Tower,0,WOD_Border_Tower_Desert_02,180,689,446,114,55,68911444655,Dak'fron,"689,890625","-446,5703125"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,90,665,442,20,123,66520442123,Dak'fron,"665,15625","-442,0390625"
Dak'fron Border Tower,0,WOD_Border_Tower_Desert_02,180,648,445,123,9,64812344509,Dak'fron,"648,9609375","-445,9296875"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,180,629,434,97,109,62997434109,Dak'fron,"629,7578125","-434,1484375"
Dak'fron Border Tower,0,WOD_Border_Tower_Desert_02,180,624,430,100,106,624100430106,Dak'fron,"624,78125","-430,171875"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,90,618,430,31,116,61831430116,Dak'fron,"618,2421875","-430,09375"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,90,577,441,76,114,57776441114,Dak'fron,"577,59375","-441,109375"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,90,571,441,28,111,57128441111,Dak'fron,"571,21875","-441,1328125"
Dak'fron Border Tower,0,WOD_Border_Tower_Desert_02,90,526,451,76,114,52676451114,Dak'fron,"526,59375","-451,109375"
Dak'fron Border Tower,0,WOD_Scout_Tower_01,,502,464,125,108,502125464108,Dak'fron,"502,9765625","-464,15625"
Dak'fron Border Tower,0,WOD_Border_Tower_Desert_02,,491,474,14,101,49114474101,Dak'fron,"491,109375","-474,2109375"
