name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_04,180,641,410,122,128,641122410128,Santaki,641.953125,-410.0,4.0,1,0.644971
Foothills,1,WOD_Mountain_Small_04,142,643,409,10,29,6431040929,Santaki,643.078125,-409.7734375,4.0,1,0.7497656
Foothills,1,WOD_Mountain_Small_05,-24,644,409,106,106,644106409106,Santaki,644.828125,-409.171875,4.0,1,0.9284061
Foothills,1,WOD_Mountain_Small_02,98,640,412,54,97,6405441297,Santaki,640.421875,-412.2421875,4.0,1,0.9895573
Foothills,1,WOD_Mountain_Small_04,-108,645,411,116,84,64511641184,Santaki,645.90625,-411.34375,4.0,1,0.8349954
Foothills,1,WOD_Mountain_Small_04,168,659,428,14,19,6591442819,Santaki,659.109375,-428.8515625,4.0,1,0.6040723
Foothills,1,WOD_Mountain_Small_01,69,658,427,47,70,6584742770,Santaki,658.3671875,-427.453125,4.0,1,0.8264772
Foothills,1,WOD_Mountain_Small_04,-135,645,410,105,67,64510541067,Santaki,645.8203125,-410.4765625,4.0,1,0.7370619
Foothills,1,WOD_Mountain_Small_05,-8,659,421,63,70,6596342170,Santaki,659.4921875,-421.453125,4.0,1,0.8601567
Foothills,1,WOD_Mountain_Small_01,-1,656,431,56,36,6565643136,Santaki,656.4375,-431.71875,4.0,1,0.6643305
Foothills,1,WOD_Mountain_Small_03,-24,665,430,52,111,66552430111,Santaki,665.40625,-430.1328125,4.0,1,0.9043761
Foothills,1,WOD_Mountain_Small_02,19,665,430,68,123,66568430123,Santaki,665.53125,-430.0390625,4.0,1,0.8685023
Foothills,1,WOD_Mountain_Small_04,7,642,409,102,60,64210240960,Santaki,642.796875,-409.53125,4.0,1,0.8068559
Foothills,1,WOD_Mountain_Small_02,43,654,423,5,58,6540542358,Santaki,654.0390625,-423.546875,4.0,1,0.6001964
Foothills,1,WOD_Mountain_Small_02,27,646,411,10,108,64610411108,Santaki,646.078125,-411.15625,4.0,1,0.7473824
Foothills,1,WOD_Mountain_Small_05,-130,639,412,127,4,63912741204,Santaki,639.9921875,-412.96875,4.0,1,0.9817389
Foothills,1,WOD_Mountain_Small_06,25,657,432,56,5,6575643205,Santaki,657.4375,-432.9609375,4.0,1,0.6444104
Foothills,1,WOD_Mountain_Small_02,-128,656,424,52,31,6565242431,Santaki,656.40625,-424.7578125,4.0,1,0.9022425
Foothills,1,WOD_Mountain_Small_06,79,656,424,44,100,65644424100,Santaki,656.34375,-424.21875,4.0,1,0.9346182
Foothills,1,WOD_Mountain_Small_04,-7,657,427,70,9,6577042709,Santaki,657.546875,-427.9296875,4.0,1,0.6271526
Foothills,1,WOD_Mountain_Small_05,-16,656,423,33,36,6563342336,Santaki,656.2578125,-423.71875,4.0,1,0.9342825
Foothills,1,WOD_Mountain_Small_02,-31,657,431,32,101,65732431101,Santaki,657.25,-431.2109375,4.0,1,0.8097639
Foothills,1,WOD_Mountain_Small_02,-149,656,432,92,70,6569243270,Santaki,656.71875,-432.453125,4.0,1,0.707123
Foothills,1,WOD_Mountain_Small_02,-115,656,424,88,128,65688424128,Santaki,656.6875,-424.0,4.0,1,0.6934223
Foothills,1,WOD_Mountain_Small_01,94,664,431,61,92,6646143192,Santaki,664.4765625,-431.28125,4.0,1,0.6101832
Foothills,1,WOD_Mountain_Small_07,-37,639,411,67,101,63967411101,Santaki,639.5234375,-411.2109375,4.0,1,0.8215383
Foothills,1,WOD_Mountain_Small_07,-178,665,431,36,120,66536431120,Santaki,665.28125,-431.0625,4.0,1,0.8407519
Foothills,1,WOD_Mountain_Small_02,-7,658,428,110,109,658110428109,Santaki,658.859375,-428.1484375,4.0,1,0.9898144
Foothills,1,WOD_Mountain_Small_01,50,639,411,63,76,6396341176,Santaki,639.4921875,-411.40625,4.0,1,0.8937126
Foothills,1,WOD_Mountain_Small_04,69,641,409,70,20,6417040920,Santaki,641.546875,-409.84375,4.0,1,0.7993052
Foothills,1,WOD_Mountain_Small_07,36,639,412,116,119,639116412119,Santaki,639.90625,-412.0703125,4.0,1,0.8387278
Foothills,1,WOD_Mountain_Small_07,41,647,413,52,88,6475241388,Santaki,647.40625,-413.3125,4.0,1,0.7350075
Foothills,1,WOD_Mountain_Small_03,73,660,431,9,22,6600943122,Santaki,660.0703125,-431.828125,4.0,1,0.8643618
Foothills,1,WOD_Mountain_Small_06,15,639,411,104,96,63910441196,Santaki,639.8125,-411.25,4.0,1,0.7845355
Foothills,1,WOD_Mountain_Small_06,180,656,431,63,41,6566343141,Santaki,656.4921875,-431.6796875,4.0,1,0.6671709
Foothills,1,WOD_Mountain_Small_03,84,645,412,56,8,6455641208,Santaki,645.4375,-412.9375,4.0,1,0.8270329
Foothills,1,WOD_Mountain_Small_06,74,645,413,44,102,64544413102,Santaki,645.34375,-413.203125,4.0,1,0.6330166
Foothills,1,WOD_Mountain_Small_01,55,642,412,50,123,64250412123,Santaki,642.390625,-412.0390625,4.0,1,0.8694013
Foothills,1,WOD_Mountain_Small_03,178,656,425,12,29,6561242529,Santaki,656.09375,-425.7734375,4.0,1,0.7650889
Foothills,1,WOD_Mountain_Small_04,41,646,411,0,106,64600411106,Santaki,646.0,-411.171875,4.0,1,0.9567311
Foothills,1,WOD_Mountain_Small_04,-153,642,412,113,38,64211341238,Santaki,642.8828125,-412.703125,4.0,1,0.9377933
