name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Round_Small_08,156,496,358,81,8,Tigonus,496.6328125,-358.9375,7,,0.5,0.8882997
Rocks,1,WOD_Rocks_Round_Small_09,2,517,347,120,102,Tigonus,517.9375,-347.203125,7,,0.5,0.9665987
Rocks,1,WOD_Rocks_Round_Small_06,-176,526,340,79,55,Tigonus,526.6171875,-340.5703125,7,,0.5,0.9544345
Rocks,1,WOD_Rocks_Round_Small_01,105,569,314,114,54,Tigonus,569.890625,-314.578125,7,,0.5,0.7937637
Rocks,1,WOD_Rocks_Round_Small_05,-180,531,360,29,8,Tigonus,531.2265625,-360.9375,7,,0.5,0.9677278
Rocks,1,WOD_Rocks_Round_Small_08,137,592,376,32,88,Tigonus,592.25,-376.3125,7,,0.5,0.7911131
Rocks,1,WOD_Rocks_Round_Small_04,12,576,338,55,58,Tigonus,576.4296875,-338.546875,7,,0.5,0.8746352
Rocks,1,WOD_Rocks_Round_Small_06,148,525,343,38,1,Tigonus,525.296875,-343.9921875,7,,0.5,0.9789969
Rocks,1,WOD_Rocks_Round_Small_01,171,573,332,81,10,Tigonus,573.6328125,-332.921875,7,,0.5,0.7842745
Rocks,1,WOD_Rocks_Round_Small_02,-10,555,324,26,41,Tigonus,555.203125,-324.6796875,7,,0.5,0.8694125
Rocks,1,WOD_Rocks_Round_Small_03,-88,552,339,49,23,Tigonus,552.3828125,-339.8203125,7,,0.5,0.8769607
Rocks,1,WOD_Rocks_Round_Small_10,95,598,380,106,123,Tigonus,598.828125,-380.0390625,7,,0.5,0.9222954
Rocks,1,WOD_Rocks_Round_Small_06,46,605,386,93,96,Tigonus,605.7265625,-386.25,7,,0.5,0.9659126
Rocks,1,WOD_Rocks_Round_Small_07,-138,574,304,46,104,Tigonus,574.359375,-304.1875,7,,0.5,0.9435761
Rocks,1,WOD_Rocks_Round_Small_06,108,486,355,97,58,Tigonus,486.7578125,-355.546875,7,,0.5,0.968152
Rocks,1,WOD_Rocks_Round_Small_04,-7,525,359,52,6,Tigonus,525.40625,-359.953125,7,,0.5,0.8629279
Rocks,1,WOD_Rocks_Round_Small_06,-105,546,353,124,119,Tigonus,546.96875,-353.0703125,7,,0.5,0.9515288
Rocks,1,WOD_Rocks_Round_Small_02,-28,562,324,3,116,Tigonus,562.0234375,-324.09375,7,,0.5,0.8939892
Rocks,1,WOD_Rocks_Round_Small_05,-119,572,304,10,60,Tigonus,572.078125,-304.53125,7,,0.5,0.8968729
Rocks,1,WOD_Rocks_Round_Small_06,-47,572,356,10,63,Tigonus,572.078125,-356.5078125,7,,0.5,0.9797051
Rocks,1,WOD_Rocks_Round_Small_01,-174,545,356,74,64,Tigonus,545.578125,-356.5,7,,0.5,0.8427538
Rocks,1,WOD_Rocks_Round_Small_02,-164,577,305,33,55,Tigonus,577.2578125,-305.5703125,7,,0.5,0.9841885
Rocks,1,WOD_Rocks_Round_Small_10,-9,575,328,49,63,Tigonus,575.3828125,-328.5078125,7,,0.5,0.9370784
Rocks,1,WOD_Rocks_Round_Small_06,11,571,356,23,15,Tigonus,571.1796875,-356.8828125,7,,0.5,0.8855723
Rocks,1,WOD_Rocks_Round_Small_08,143,572,307,69,95,Tigonus,572.5390625,-307.2578125,7,,0.5,0.9981354
Rocks,1,WOD_Rocks_Round_Small_09,95,580,321,91,8,Tigonus,580.7109375,-321.9375,7,,0.5,0.9773477
Rocks,1,WOD_Rocks_Round_Small_09,-174,607,383,95,91,Tigonus,607.7421875,-383.2890625,7,,0.5,0.9191563
Rocks,1,WOD_Rocks_Round_Small_06,80,603,381,79,49,Tigonus,603.6171875,-381.6171875,7,,0.5,0.9999648
