name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Tigonus Border Tower,0,WOD_Scout_Tower_02,180,593,286,106,29,59310628629,Tigonus,"593,828125","-286,7734375"
Tigonus Border Tower,0,WOD_Border_Tower_02,180,586,322,113,99,58611332299,Tigonus,"586,8828125","-322,2265625"
Tigonus Border Tower,0,WOD_Border_Tower_02,180,608,369,116,120,608116369120,Tigonus,"608,90625","-369,0625"
Tigonus Border Tower,0,WOD_Scout_Tower_02,180,588,300,111,105,588111300105,Tigonus,"588,8671875","-300,1796875"
Tigonus Border Tower,0,WOD_Scout_Tower_02,,587,331,106,101,587106331101,Tigonus,"587,828125","-331,2109375"
Tigonus Border Tower,0,WOD_Scout_Tower_02,,594,341,31,116,59431341116,Tigonus,"594,2421875","-341,09375"
Tigonus Border Tower,0,WOD_Scout_Tower_02,180,610,375,109,105,610109375105,Tigonus,"610,8515625","-375,1796875"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,602,386,5,29,6020538629,Tigonus,"602,0390625","-386,7734375"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,597,386,78,17,5977838617,Tigonus,"597,609375","-386,8671875"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,576,383,78,17,5767838317,Tigonus,"576,609375","-383,8671875"
Tigonus Border Tower,0,WOD_Scout_Tower_02,,565,376,13,104,56513376104,Tigonus,"565,1015625","-376,1875"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,553,371,50,52,5535037152,Tigonus,"553,390625","-371,59375"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,519,362,84,20,5198436220,Tigonus,"519,65625","-362,84375"
Tigonus Border Tower,0,WOD_Scout_Tower_02,270,500,363,74,20,5007436320,Tigonus,"500,578125","-363,84375"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,270,586,382,78,23,5867838223,Tigonus,"586,609375","-382,8203125"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,270,545,365,26,9,5452636509,Tigonus,"545,203125","-365,9296875"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,270,483,362,76,15,4837636215,Tigonus,"483,59375","-362,8828125"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,471,360,31,67,4713136067,Tigonus,"471,2421875","-360,4765625"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,474,346,72,6,4747234606,Tigonus,"474,5625","-346,953125"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,498,326,29,110,49829326110,Tigonus,"498,2265625","-326,140625"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,517,312,76,95,5177631295,Tigonus,"517,59375","-312,2578125"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,529,308,73,100,52973308100,Tigonus,"529,5703125","-308,21875"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,553,297,20,116,55320297116,Tigonus,"553,15625","-297,09375"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,559,295,28,100,55928295100,Tigonus,"559,21875","-295,21875"
Tigonus Border Tower,0,WOD_Border_Tower_Desert_03,,583,277,55,105,58355277105,Tigonus,"583,4296875","-277,1796875"
