name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_FarmA,0,WOD_Farmaa01,583,276,107,21,58310727621,583.8359375,-276.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,586,277,21,21,5862127721,586.1640625,-277.8359375
WOD_FarmA,0,WOD_Farmaa04,588,277,107,21,58810727721,588.8359375,-277.8359375
WOD_FarmA,0,WOD_Farmaa03,595,277,21,64,5952127764,595.1640625,-277.5
WOD_FarmA,0,WOD_Farmaa03,584,278,107,107,584107278107,584.8359375,-278.1640625
WOD_BanditFort,0,WOD_BanditFort_01,588,278,64,21,5886427821,588.5,-278.8359375
WOD_FarmA,0,WOD_Farmaa02,594,278,21,21,5942127821,594.1640625,-278.8359375
WOD_BanditFort,0,WOD_BanditFort_01,593,279,107,64,59310727964,593.8359375,-279.5
WOD_Ruins,0,WOD_Ruins_06,595,279,64,107,59564279107,595.5,-279.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,590,280,21,107,59021280107,590.1640625,-280.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,593,287,21,30,5932128721,593.1640625,-287.8359375
WOD_FarmB,0,WOD_Farmba03,590,288,64,79,5906428864,590.5,-288.5
WOD_GuardTower,0,WOD_Guardtower_01,591,288,107,107,591107288107,591.8359375,-288.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,592,288,21,62,5922128864,592.1640625,-288.5
WOD_FarmB,0,WOD_Farmba00,586,289,21,42,5862128921,586.1640625,-289.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,588,289,107,62,58810728964,588.8359375,-289.5
WOD_Ruins,0,WOD_Ruins_03,582,290,64,21,5826429021,582.5,-290.8359375
WOD_FarmB,0,WOD_Farmba04,582,290,64,107,58264290107,582.5,-290.1640625
WOD_FarmB,0,WOD_Farmba01,584,290,21,107,58421290107,584.1640625,-290.1640625
WOD_Ruins,0,WOD_Ruins_06,589,290,21,64,5892129064,589.1640625,-290.5
WOD_BanditCamp,0,WOD_BanditCamp_03,590,290,107,21,59010729021,590.8359375,-290.8359375
WOD_BanditFort,0,WOD_BanditFort_01,582,291,107,64,58210729164,582.8359375,-291.5
WOD_FarmA,0,WOD_Farmaa00,591,293,21,107,59121293107,591.1640625,-293.1640625
WOD_FarmB,0,WOD_Farmba01,577,294,21,21,5772129421,577.1640625,-294.8359375
WOD_FarmA,0,WOD_Farmaa03,562,295,64,21,5626429521,562.5,-295.8359375
WOD_Ruins,0,WOD_Ruins_01,568,295,107,117,568107295107,568.8359375,-295.1640625
WOD_Ruins,0,WOD_Ruins_04,576,295,107,107,576107295107,576.8359375,-295.1640625
WOD_FarmB,0,WOD_Farmba04,581,295,107,64,58110729564,581.8359375,-295.5
WOD_Ruins,0,WOD_Ruins_04,573,296,107,64,57310729664,573.8359375,-296.5
WOD_Ruins,0,WOD_Ruins_05,579,296,69,107,57964296107,579.5,-296.1640625
WOD_FarmB,0,WOD_Farmba04,579,296,74,21,5796429621,579.5,-296.8359375
WOD_FarmA,0,WOD_Farmaa03,555,297,64,54,5556429764,555.5,-297.5
WOD_Ruins,0,WOD_Ruins_04,555,297,107,21,55510729721,555.8359375,-297.8359375
WOD_GuardTower,0,WOD_Guardtower_01,556,297,107,68,55610729764,556.8359375,-297.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,566,297,64,68,5666429764,566.5,-297.5
WOD_BanditCamp,0,WOD_BanditCamp_01,576,297,107,21,57610729721,576.8359375,-297.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,578,297,64,107,57864297107,578.5,-297.1640625
WOD_FarmB,0,WOD_Farmba01,579,297,107,54,57910729764,579.8359375,-297.5
WOD_BanditCamp,0,WOD_BanditCamp_08,579,297,21,33,5792129721,579.1640625,-297.8359375
WOD_FarmB,0,WOD_Farmba00,579,297,107,21,57910729721,579.8359375,-297.8359375
WOD_FarmB,0,WOD_Farmba04,580,297,107,54,58010729764,580.8359375,-297.5
WOD_FarmB,0,WOD_Farmba01,582,297,107,64,58210729764,582.8359375,-297.5
WOD_Ruins,0,WOD_Ruins_01,587,297,64,21,5876429721,587.5,-297.8359375
WOD_FarmA,0,WOD_Farmaa02,588,297,107,107,588107297107,588.8359375,-297.1640625
WOD_GuardTower,0,WOD_Guardtower_01,551,298,21,60,5512129864,551.1640625,-298.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,551,298,107,64,55110729864,551.8359375,-298.5
WOD_Ruins,0,WOD_Ruins_02,558,298,107,21,55810729821,558.8359375,-298.8359375
WOD_FarmA,0,WOD_Farmaa00,569,298,107,107,569107298107,569.8359375,-298.1640625
WOD_FarmB,0,WOD_Farmba04,581,298,21,64,5812129864,581.1640625,-298.5
WOD_BanditCamp,0,WOD_BanditCamp_02,583,298,107,107,583107298107,583.8359375,-298.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,588,298,107,64,58810729864,588.8359375,-298.5
WOD_BanditCamp,0,WOD_BanditCamp_05,549,299,21,107,54921299107,549.1640625,-299.1640625
WOD_GuardTower,0,WOD_Guardtower_01,549,299,107,113,549107299107,549.8359375,-299.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,552,299,107,64,55210729964,552.8359375,-299.5
WOD_BanditCamp,0,WOD_BanditCamp_07,556,299,107,64,55610729964,556.8359375,-299.5
WOD_FarmA,0,WOD_Farmaa04,558,299,54,64,5586429964,558.5,-299.5
WOD_Shrine,0,WOD_Shrine_Dibella_01,558,299,60,21,5586429921,558.5,-299.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,559,299,107,21,55910729921,559.8359375,-299.8359375
WOD_GuardTower,0,WOD_Guardtower_01,563,299,21,68,5632129964,563.1640625,-299.5
WOD_BanditFort,0,WOD_BanditFort_01,563,299,21,107,56321299107,563.1640625,-299.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,564,299,64,66,5646429964,564.5,-299.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,565,299,21,67,5652129964,565.1640625,-299.5
