name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,126,142,44,50,1264414250,Glenpoint,"126,34375","-142,609375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,127,147,20,27,1272014727,Glenpoint,"127,15625","-147,7890625"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,133,151,4,17,1330415117,Glenpoint,"133,03125","-151,8671875"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,136,151,36,10,1363615110,Glenpoint,"136,28125","-151,921875"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,145,151,45,17,1454515117,Glenpoint,"145,3515625","-151,8671875"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,152,146,23,10,1522314610,Glenpoint,"152,1796875","-146,921875"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,163,145,51,8,1635114508,Glenpoint,"163,3984375","-145,9375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,166,146,77,10,1667714610,Glenpoint,"166,6015625","-146,921875"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,176,147,77,8,1767714708,Glenpoint,"176,6015625","-147,9375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,181,147,72,12,1817214712,Glenpoint,"181,5625","-147,90625"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,197,150,24,12,1972415012,Glenpoint,"197,1875","-150,90625"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,213,150,65,13,2136515013,Glenpoint,"213,5078125","-150,8984375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,221,150,12,12,2211215012,Glenpoint,"221,09375","-150,90625"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,227,132,65,14,2276513214,Glenpoint,"227,5078125","-132,890625"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,237,123,27,99,2372712399,Glenpoint,"237,2109375","-123,2265625"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,233,117,122,38,23312211738,Glenpoint,"233,953125","-117,703125"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,231,114,114,114,231114114114,Glenpoint,"231,890625","-114,109375"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,228,111,77,119,22877111119,Glenpoint,"228,6015625","-111,0703125"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,224,106,120,50,22412010650,Glenpoint,"224,9375","-106,609375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,223,103,70,120,22370103120,Glenpoint,"223,546875","-103,0625"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,220,106,100,122,220100106122,Glenpoint,"220,78125","-106,046875"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,216,101,115,60,21611510160,Glenpoint,"216,8984375","-101,53125"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,216,96,114,101,21611496101,Glenpoint,"216,890625","-96,2109375"
Glenpoint Border Tower,0,WOD_Border_Tower_06,,216,89,109,76,2161098976,Glenpoint,"216,8515625","-89,40625"
Glenpoint Border Tower,0,WOD_Scout_Tower_01,,216,86,113,95,2161138695,Glenpoint,"216,8828125","-86,2578125"
