name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Round_Small_03,81,154,486,26,95,Abibon-gora,154.203125,-486.2578125,7,,0.5,0.49359935
Rocks,1,WOD_Rocks_Round_Small_06,-115,209,490,120,84,Abibon-gora,209.9375,-490.34375,7,,0.5,0.47094975
Rocks,1,WOD_Rocks_Round_Small_03,57,186,489,13,26,Abibon-gora,186.1015625,-489.796875,7,,0.5,0.4860398
Rocks,1,WOD_Rocks_Round_Small_07,140,200,463,127,124,Abibon-gora,200.9921875,-463.03125,7,,0.5,0.4283153
Rocks,1,WOD_Rocks_Round_Small_08,-109,195,484,41,28,Abibon-gora,195.3203125,-484.78125,7,,0.5,0.41874365
Rocks,1,WOD_Rocks_Round_Small_07,6,181,451,77,42,Abibon-gora,181.6015625,-451.671875,7,,0.5,0.4420072
Rocks,1,WOD_Rocks_Round_Small_10,16,205,483,105,82,Abibon-gora,205.8203125,-483.359375,7,,0.5,0.45206925
Rocks,1,WOD_Rocks_Round_Small_06,-34,194,493,79,111,Abibon-gora,194.6171875,-493.1328125,7,,0.5,0.40393955
Rocks,1,WOD_Rocks_Round_Small_09,127,168,482,73,46,Abibon-gora,168.5703125,-482.640625,7,,0.5,0.45391885
Rocks,1,WOD_Rocks_Round_Small_08,168,174,470,12,32,Abibon-gora,174.09375,-470.75,7,,0.5,0.44613485
Rocks,1,WOD_Rocks_Round_Small_10,33,192,459,12,79,Abibon-gora,192.09375,-459.3828125,7,,0.5,0.45883875
Rocks,1,WOD_Rocks_Round_Small_10,112,206,463,104,32,Abibon-gora,206.8125,-463.75,7,,0.5,0.4106137
Rocks,1,WOD_Rocks_Round_Small_08,19,173,483,101,42,Abibon-gora,173.7890625,-483.671875,7,,0.5,0.44553585
Rocks,1,WOD_Rocks_Round_Small_10,75,189,486,40,32,Abibon-gora,189.3125,-486.75,7,,0.5,0.42780535
