name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_03,176,451,64,107,17664451107,176.5,-451.1640625
WOD_Ruins,0,WOD_Ruins_06,185,451,64,21,1856445121,185.5,-451.8359375
WOD_FarmB,0,WOD_Farmba03,186,451,21,21,1862145121,186.1640625,-451.8359375
WOD_Ruins,0,WOD_Ruins_02,186,451,21,107,18621451107,186.1640625,-451.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,186,451,107,107,186107451107,186.8359375,-451.1640625
WOD_FarmB,0,WOD_Farmba03,176,452,64,21,1766445221,176.5,-452.8359375
WOD_Ruins,0,WOD_Ruins_05,181,452,21,64,1812145264,181.1640625,-452.5
WOD_Ruins,0,WOD_Ruins_05,182,452,107,30,18210745221,182.8359375,-452.8359375
WOD_FarmB,0,WOD_Farmba00,182,452,107,107,182107452107,182.8359375,-452.1640625
WOD_Ruins,0,WOD_Ruins_06,181,453,21,107,18121453107,181.1640625,-453.1640625
WOD_FarmB,0,WOD_Farmba00,183,453,107,64,18310745364,183.8359375,-453.5
WOD_FarmB,0,WOD_Farmba02,183,453,107,107,183107453107,183.8359375,-453.1640625
WOD_BanditFort,0,WOD_BanditFort_01,185,453,107,107,185107453107,185.8359375,-453.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,175,454,21,25,1752145421,175.1640625,-454.8359375
WOD_Ruins,0,WOD_Ruins_05,175,454,21,64,1752145464,175.1640625,-454.5
WOD_FarmB,0,WOD_Farmba02,176,454,107,118,176107454107,176.8359375,-454.1640625
WOD_FarmB,0,WOD_Farmba02,178,454,21,64,1782145464,178.1640625,-454.5
WOD_BanditCamp,0,WOD_BanditCamp_01,178,454,107,107,178107454107,178.8359375,-454.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,179,454,64,107,17964454107,179.5,-454.1640625
WOD_FarmB,0,WOD_Farmba00,179,454,107,107,179107454107,179.8359375,-454.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,182,454,107,107,182107454107,182.8359375,-454.1640625
WOD_BanditFort,0,WOD_BanditFort_01,184,454,107,30,18410745421,184.8359375,-454.8359375
WOD_Ruins,0,WOD_Ruins_06,184,454,21,21,1842145421,184.1640625,-454.8359375
WOD_FarmB,0,WOD_Farmba02,189,454,64,107,18964454107,189.5,-454.1640625
WOD_GuardTower,0,WOD_Guardtower_01,174,455,107,21,17410745521,174.8359375,-455.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,177,455,64,21,1776445521,177.5,-455.8359375
WOD_FarmB,0,WOD_Farmba00,179,455,107,42,17910745521,179.8359375,-455.8359375
WOD_BanditFort,0,WOD_BanditFort_01,181,455,107,21,18110745521,181.8359375,-455.8359375
WOD_FarmB,0,WOD_Farmba02,184,455,21,64,1842145564,184.1640625,-455.5
WOD_BanditFort,0,WOD_BanditFort_01,185,455,64,72,1856445564,185.5,-455.5
WOD_BanditFort,0,WOD_BanditFort_01,185,455,21,21,1852145521,185.1640625,-455.8359375
WOD_Ruins,0,WOD_Ruins_01,190,455,64,21,1906445521,190.5,-455.8359375
WOD_FarmB,0,WOD_Farmba04,191,455,107,107,191107455107,191.8359375,-455.1640625
WOD_FarmB,0,WOD_Farmba01,179,456,107,64,17910745664,179.8359375,-456.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,180,456,60,64,1806445664,180.5,-456.5
WOD_BanditCamp,0,WOD_BanditCamp_01,180,456,21,64,1802145664,180.1640625,-456.5
WOD_Ruins,0,WOD_Ruins_03,182,456,21,64,1822145664,182.1640625,-456.5
WOD_FarmB,0,WOD_Farmba04,185,456,54,107,18564456107,185.5,-456.1640625
WOD_FarmB,0,WOD_Farmba01,185,456,107,42,18510745621,185.8359375,-456.8359375
WOD_FarmB,0,WOD_Farmba02,179,457,21,21,1792145721,179.1640625,-457.8359375
WOD_FarmB,0,WOD_Farmba02,179,457,107,21,17910745721,179.8359375,-457.8359375
WOD_Ruins,0,WOD_Ruins_03,179,457,107,64,17910745764,179.8359375,-457.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,180,457,68,64,1806445764,180.5,-457.5
WOD_BanditCamp,0,WOD_BanditCamp_02,180,457,68,107,18064457107,180.5,-457.1640625
WOD_FarmB,0,WOD_Farmba01,180,457,21,42,1802145721,180.1640625,-457.8359375
WOD_Ruins,0,WOD_Ruins_04,180,457,107,107,180107457107,180.8359375,-457.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,181,457,21,21,1812145721,181.1640625,-457.8359375
WOD_FarmB,0,WOD_Farmba03,181,457,21,107,18121457107,181.1640625,-457.1640625
WOD_Ruins,0,WOD_Ruins_02,181,457,64,21,1816445721,181.5,-457.8359375
WOD_FarmB,0,WOD_Farmba04,181,457,107,21,18110745721,181.8359375,-457.8359375
WOD_FarmB,0,WOD_Farmba00,193,457,107,107,193107457107,193.8359375,-457.1640625
WOD_FarmB,0,WOD_Farmba00,194,457,107,64,19410745764,194.8359375,-457.5
WOD_BanditFort,0,WOD_BanditFort_01,196,457,107,107,196107457107,196.8359375,-457.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,180,458,21,107,18021458107,180.1640625,-458.1640625
WOD_Ruins,0,WOD_Ruins_05,181,458,107,107,181107458107,181.8359375,-458.1640625
WOD_Ruins,0,WOD_Ruins_01,182,458,107,21,18210745821,182.8359375,-458.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,183,458,64,71,1836445864,183.5,-458.5
WOD_BanditCamp,0,WOD_BanditCamp_05,185,458,21,107,18521458107,185.1640625,-458.1640625
WOD_FarmB,0,WOD_Farmba02,187,458,21,118,18721458107,187.1640625,-458.1640625
WOD_FarmB,0,WOD_Farmba02,190,458,107,21,19010745821,190.8359375,-458.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,198,458,64,21,1986445821,198.5,-458.8359375
WOD_FarmB,0,WOD_Farmba00,198,458,107,107,198107458107,198.8359375,-458.1640625
WOD_FarmB,0,WOD_Farmba00,201,458,21,21,2012145821,201.1640625,-458.8359375
WOD_FarmB,0,WOD_Farmba02,178,459,21,42,1782145921,178.1640625,-459.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,178,459,21,107,17821459107,178.1640625,-459.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,183,459,70,107,18364459107,183.5,-459.1640625
WOD_Ruins,0,WOD_Ruins_03,183,459,69,21,1836445921,183.5,-459.8359375
WOD_FarmB,0,WOD_Farmba00,188,459,21,118,18821459107,188.1640625,-459.1640625
WOD_FarmB,0,WOD_Farmba01,189,459,21,107,18921459107,189.1640625,-459.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,189,459,64,21,1896445921,189.5,-459.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,189,459,64,107,18964459107,189.5,-459.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,189,459,107,107,189107459107,189.8359375,-459.1640625
WOD_FarmB,0,WOD_Farmba04,190,459,21,107,19021459107,190.1640625,-459.1640625
WOD_Ruins,0,WOD_Ruins_06,190,459,107,107,190107459107,190.8359375,-459.1640625
WOD_FarmB,0,WOD_Farmba02,194,459,21,21,1942145921,194.1640625,-459.8359375
WOD_FarmB,0,WOD_Farmba04,200,459,107,64,20010745964,200.8359375,-459.5
WOD_BanditCamp,0,WOD_BanditCamp_08,202,459,64,21,2026445921,202.5,-459.8359375
WOD_Ruins,0,WOD_Ruins_02,176,460,107,21,17610746021,176.8359375,-460.8359375
WOD_Ruins,0,WOD_Ruins_01,176,460,107,64,17610746064,176.8359375,-460.5
WOD_BanditCamp,0,WOD_BanditCamp_06,176,460,107,107,176107460107,176.8359375,-460.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,177,460,21,25,1772146021,177.1640625,-460.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,182,460,21,21,1822146021,182.1640625,-460.8359375
WOD_FarmB,0,WOD_Farmba04,183,460,21,42,1832146021,183.1640625,-460.8359375
