name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_02,382,35,21,64,382.1640625,-35.5
WOD_BanditFort,0,WOD_BanditFort_01,385,37,107,21,385.8359375,-37.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,381,38,21,110,381.1640625,-38.1640625
WOD_Ruins,0,WOD_Ruins_05,384,38,64,107,384.5,-38.1640625
WOD_Ruins,0,WOD_Ruins_03,381,39,107,64,381.8359375,-39.5
WOD_Ruins,0,WOD_Ruins_06,383,39,70,21,383.5,-39.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,386,39,64,21,386.5,-39.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,388,39,107,21,388.8359375,-39.8359375
WOD_Ruins,0,WOD_Ruins_05,389,39,21,107,389.1640625,-39.1640625
WOD_Ruins,0,WOD_Ruins_02,389,39,107,107,389.8359375,-39.1640625
WOD_BanditFort,0,WOD_BanditFort_01,390,39,64,72,390.5,-39.5
WOD_BanditCamp,0,WOD_BanditCamp_03,391,39,107,21,391.8359375,-39.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,396,39,21,64,396.1640625,-39.5
WOD_BanditCamp,0,WOD_BanditCamp_08,400,39,107,21,400.8359375,-39.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,383,40,66,64,383.5,-40.5
WOD_BanditCamp,0,WOD_BanditCamp_04,390,40,21,107,390.1640625,-40.1640625
WOD_GuardTower,0,WOD_Guardtower_01,394,40,62,64,394.5,-40.5
WOD_BanditFort,0,WOD_BanditFort_01,402,40,21,21,402.1640625,-40.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,403,40,64,107,403.5,-40.1640625
WOD_Ruins,0,WOD_Ruins_03,383,41,68,64,383.5,-41.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,392,41,64,21,392.5,-41.8359375
WOD_GuardTower,0,WOD_Guardtower_01,394,41,61,21,394.5,-41.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,413,41,64,107,413.5,-41.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,380,42,64,21,380.5,-42.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,383,42,70,64,383.5,-42.5
WOD_Ruins,0,WOD_Ruins_03,388,42,64,107,388.5,-42.1640625
WOD_Ruins,0,WOD_Ruins_01,391,42,107,107,391.8359375,-42.1640625
WOD_BanditFort,0,WOD_BanditFort_01,395,42,21,107,395.1640625,-42.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,398,42,21,107,398.1640625,-42.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,402,42,107,21,402.8359375,-42.8359375
WOD_Ruins,0,WOD_Ruins_05,406,42,21,107,406.1640625,-42.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,409,42,107,21,409.8359375,-42.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,411,42,21,113,411.1640625,-42.1640625
WOD_BanditFort,0,WOD_BanditFort_01,412,42,107,21,412.8359375,-42.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,345,43,64,107,345.5,-43.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,346,43,21,59,346.1640625,-43.5
WOD_BanditCamp,0,WOD_BanditCamp_06,356,43,64,107,356.5,-43.1640625
WOD_Ruins,0,WOD_Ruins_06,360,43,64,21,360.5,-43.8359375
WOD_Ruins,0,WOD_Ruins_04,379,43,107,112,379.8359375,-43.1640625
WOD_Ruins,0,WOD_Ruins_02,380,43,64,21,380.5,-43.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,383,43,21,64,383.1640625,-43.5
WOD_BanditCamp,0,WOD_BanditCamp_02,383,43,60,21,383.5,-43.8359375
WOD_Ruins,0,WOD_Ruins_01,384,43,107,64,384.8359375,-43.5
WOD_Ruins,0,WOD_Ruins_04,388,43,21,21,388.1640625,-43.8359375
WOD_BanditFort,0,WOD_BanditFort_01,388,43,21,64,388.1640625,-43.5
WOD_Ruins,0,WOD_Ruins_02,391,43,21,21,391.1640625,-43.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,391,43,21,107,391.1640625,-43.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,391,43,107,21,391.8359375,-43.8359375
WOD_GuardTower,0,WOD_Guardtower_01,394,43,61,21,394.5,-43.8359375
WOD_Ruins,0,WOD_Ruins_06,397,43,21,107,397.1640625,-43.1640625
WOD_Ruins,0,WOD_Ruins_04,418,43,21,21,418.1640625,-43.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,351,44,107,66,351.8359375,-44.5
WOD_BanditCamp,0,WOD_BanditCamp_02,352,44,107,69,352.8359375,-44.5
WOD_BanditCamp,0,WOD_BanditCamp_08,352,44,21,107,352.1640625,-44.1640625
WOD_GuardTower,0,WOD_Guardtower_01,353,44,21,60,353.1640625,-44.5
WOD_Ruins,0,WOD_Ruins_04,354,44,21,64,354.1640625,-44.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,358,44,64,107,358.5,-44.1640625
WOD_Ruins,0,WOD_Ruins_06,369,44,64,72,369.5,-44.5
WOD_BanditFort,0,WOD_BanditFort_01,369,44,107,64,369.8359375,-44.5
WOD_BanditFort,0,WOD_BanditFort_01,372,44,69,21,372.5,-44.8359375
WOD_Ruins,0,WOD_Ruins_05,372,44,64,107,372.5,-44.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,376,44,21,21,376.1640625,-44.8359375
WOD_Ruins,0,WOD_Ruins_05,376,44,64,21,376.5,-44.8359375
WOD_Ruins,0,WOD_Ruins_04,377,44,107,21,377.8359375,-44.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,389,44,107,21,389.8359375,-44.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,390,44,107,64,390.8359375,-44.5
WOD_BanditCamp,0,WOD_BanditCamp_05,405,44,64,21,405.5,-44.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,407,44,64,66,407.5,-44.5
WOD_GuardTower,0,WOD_Guardtower_01,408,44,21,68,408.1640625,-44.5
WOD_BanditCamp,0,WOD_BanditCamp_05,409,44,107,21,409.8359375,-44.8359375
WOD_Ruins,0,WOD_Ruins_03,415,44,64,21,415.5,-44.8359375
WOD_GuardTower,0,WOD_Guardtower_01,419,44,107,60,419.8359375,-44.5
WOD_BanditCamp,0,WOD_BanditCamp_06,349,45,21,107,349.1640625,-45.1640625
WOD_GuardTower,0,WOD_Guardtower_01,353,45,66,64,353.5,-45.5
WOD_Ruins,0,WOD_Ruins_06,353,45,70,21,353.5,-45.8359375
WOD_GuardTower,0,WOD_Guardtower_01,353,45,67,107,353.5,-45.1640625
WOD_Ruins,0,WOD_Ruins_06,361,45,21,107,361.1640625,-45.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,372,45,62,107,372.5,-45.1640625
WOD_BanditFort,0,WOD_BanditFort_01,372,45,21,107,372.1640625,-45.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,377,45,107,21,377.8359375,-45.8359375
WOD_Ruins,0,WOD_Ruins_05,378,45,107,64,378.8359375,-45.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,381,45,64,66,381.5,-45.5
WOD_BanditCamp,0,WOD_BanditCamp_06,381,45,21,107,381.1640625,-45.1640625
WOD_Ruins,0,WOD_Ruins_05,382,45,107,59,382.8359375,-45.5
WOD_BanditCamp,0,WOD_BanditCamp_01,382,45,21,69,382.1640625,-45.5
WOD_Ruins,0,WOD_Ruins_03,382,45,21,107,382.1640625,-45.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,383,45,69,64,383.5,-45.5
