name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Ruins,0,WOD_Ruins_04,404,41,100,47,4041004147,Daenia,404.78125,-41.6328125
Ruins,0,WOD_Ruins_05,361,114,90,45,3619011445,Daenia,361.703125,-114.6484375
Ruins,0,WOD_Ruins_03,380,105,81,127,38081105127,Daenia,380.6328125,-105.0078125
Ruins,0,WOD_Ruins_04,377,116,13,96,3771311696,Daenia,377.1015625,-116.25
Ruins,0,WOD_Ruins_04,356,51,64,40,356645140,Daenia,356.5,-51.6875
Ruins,0,WOD_Ruins_03,413,85,73,55,413738555,Daenia,413.5703125,-85.5703125
Ruins,0,WOD_Ruins_02,380,37,87,15,380873715,Daenia,380.6796875,-37.8828125
Ruins,0,WOD_Ruins_03,352,81,51,69,352518169,Daenia,352.3984375,-81.4609375
Ruins,0,WOD_Ruins_06,389,108,9,50,3890910850,Daenia,389.0703125,-108.609375
Ruins,0,WOD_Ruins_02,357,82,76,111,3577682111,Daenia,357.59375,-82.1328125
Ruins,0,WOD_Ruins_06,383,83,113,122,38311383122,Daenia,383.8828125,-83.046875
