name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Round_Small_02,4,866,165,49,25,Orsinium Area,866.3828125,-165.8046875,3,4.0,0.5,0.8723227
Rocks,1,WOD_Rocks_Round_Small_02,-92,892,163,6,121,Orsinium Area,892.046875,-163.0546875,3,4.0,0.5,0.9203047
Rocks,1,WOD_Rocks_Round_Small_03,176,910,175,40,17,Orsinium Area,910.3125,-175.8671875,3,4.0,0.5,0.7544817
Rocks,1,WOD_Rocks_Round_Small_10,27,888,149,63,61,Orsinium Area,888.4921875,-149.5234375,3,4.0,0.5,0.781198
Rocks,1,WOD_Rocks_Round_Small_07,53,883,174,41,66,Orsinium Area,883.3203125,-174.484375,3,4.0,0.5,0.7592314
Rocks,1,WOD_Rocks_Round_Small_02,17,909,177,116,99,Orsinium Area,909.90625,-177.2265625,3,4.0,0.5,0.9627358
Rocks,1,WOD_Rocks_Round_Small_07,-90,893,165,56,58,Orsinium Area,893.4375,-165.546875,3,4.0,0.5,0.9770072
Rocks,1,WOD_Rocks_Round_Small_02,86,878,158,45,47,Orsinium Area,878.3515625,-158.6328125,3,4.0,0.5,0.9803294
Rocks,1,WOD_Rocks_Round_Small_01,-124,883,153,12,23,Orsinium Area,883.09375,-153.8203125,3,4.0,0.5,0.8298858
Rocks,1,WOD_Rocks_Round_Small_08,-84,897,157,47,66,Orsinium Area,897.3671875,-157.484375,3,4.0,0.5,0.9273511
Rocks,1,WOD_Rocks_Round_Small_05,17,893,165,61,52,Orsinium Area,893.4765625,-165.59375,3,4.0,0.5,0.8685126
Rocks,1,WOD_Rocks_Round_Small_09,38,870,179,119,73,Orsinium Area,870.9296875,-179.4296875,1,4.0,0.5,0.7908708
Rocks,1,WOD_Rocks_Round_Small_09,68,860,151,5,13,Orsinium Area,860.0390625,-151.8984375,3,4.0,0.5,0.9624974
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,136,880,145,124,37,Orsinium Area,880.96875,-145.7109375,4,4.0,0.5,0.8950544
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,117,875,137,6,23,Orsinium Area,875.046875,-137.8203125,4,4.0,0.5,0.94478
Rocks,1,WOD_Rocks_Round_Small_05,-167,879,151,55,126,Orsinium Area,879.4296875,-151.015625,3,4.0,0.5,0.9697856
Rocks,1,WOD_Rocks_Round_Small_02,-170,853,181,91,108,Orsinium Area,853.7109375,-181.15625,1,4.0,0.5,0.9072402
Rocks,1,WOD_Rocks_Round_Small_06,91,868,153,4,3,Orsinium Area,868.03125,-153.9765625,3,4.0,0.5,0.7534804
Rocks,1,WOD_Rocks_Round_Small_10,117,892,147,47,31,Orsinium Area,892.3671875,-147.7578125,3,4.0,0.5,0.8541862
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-140,882,145,109,39,Orsinium Area,882.8515625,-145.6953125,4,4.0,0.5,0.8335686
Rocks,1,WOD_Rocks_Round_Small_05,58,909,173,47,14,Orsinium Area,909.3671875,-173.890625,3,4.0,0.5,0.7861261
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-180,889,144,32,95,Orsinium Area,889.25,-144.2578125,4,4.0,0.5,0.8683746
Rocks,1,WOD_Rocks_Round_Small_04,-57,852,176,111,56,Orsinium Area,852.8671875,-176.5625,1,4.0,0.5,0.9109015
Rocks,1,WOD_Rocks_Round_Small_04,-149,893,146,61,4,Orsinium Area,893.4765625,-146.96875,3,4.0,0.5,0.829503
Rocks,1,WOD_Rocks_Round_Small_08,80,897,169,47,81,Orsinium Area,897.3671875,-169.3671875,3,4.0,0.5,0.8145844
Rocks,1,WOD_Rocks_Round_Small_06,172,897,168,54,12,Orsinium Area,897.421875,-168.90625,3,4.0,0.5,0.776777
Rocks,1,WOD_Rocks_Round_Small_07,-24,879,169,74,0,Orsinium Area,879.578125,-170.0,3,4.0,0.5,0.9005684
Rocks,1,WOD_Rocks_Round_Small_10,127,895,174,90,71,Orsinium Area,895.703125,-174.4453125,3,4.0,0.5,0.7536478
Rocks,1,WOD_Rocks_Round_Small_04,101,895,172,31,23,Orsinium Area,895.2421875,-172.8203125,3,4.0,0.5,0.9818991
Rocks,1,WOD_Rocks_Round_Small_01,72,858,150,72,96,Orsinium Area,858.5625,-150.25,3,4.0,0.5,0.7899894
Rocks,1,WOD_Rocks_Round_Small_05,119,881,176,52,16,Orsinium Area,881.40625,-176.875,3,4.0,0.5,0.7860074
Rocks,1,WOD_Rocks_Round_Small_10,-62,904,171,122,26,Orsinium Area,904.953125,-171.796875,3,4.0,0.5,0.8999034
Rocks,1,WOD_Rocks_Round_Small_07,-9,902,156,52,0,Orsinium Area,902.40625,-157.0,3,4.0,0.5,0.882705
Rocks,1,WOD_Rocks_Round_Small_01,-17,860,183,115,49,Orsinium Area,860.8984375,-183.6171875,1,4.0,0.5,0.9746467
Rocks,1,WOD_Rocks_Round_Small_05,-56,902,159,27,13,Orsinium Area,902.2109375,-159.8984375,3,4.0,0.5,0.9884608
Rocks,1,WOD_Rocks_Round_Small_07,134,854,153,12,99,Orsinium Area,854.09375,-153.2265625,3,4.0,0.5,0.9501625
Rocks,1,WOD_Rocks_Round_Small_03,-110,853,150,47,25,Orsinium Area,853.3671875,-150.8046875,3,4.0,0.5,0.9832119
Rocks,1,WOD_Rocks_Round_Small_09,66,869,151,52,77,Orsinium Area,869.40625,-151.3984375,3,4.0,0.5,0.9341701
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-112,868,136,37,25,Orsinium Area,868.2890625,-136.8046875,4,4.0,0.5,0.9479161
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-33,862,141,18,112,Orsinium Area,862.140625,-141.125,4,4.0,0.5,0.7828786
Rocks,1,WOD_Rocks_Round_Small_07,51,860,153,3,63,Orsinium Area,860.0234375,-153.5078125,3,4.0,0.5,0.9795198
Rocks,1,WOD_Rocks_Round_Small_09,-161,880,160,82,44,Orsinium Area,880.640625,-160.65625,3,4.0,0.5,0.7665562
Rocks,1,WOD_Rocks_Round_Small_04,166,899,170,110,126,Orsinium Area,899.859375,-170.015625,3,4.0,0.5,0.7627689
Rocks,1,WOD_Rocks_Round_Small_08,71,893,161,24,98,Orsinium Area,893.1875,-161.234375,3,4.0,0.5,0.9707789
