name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,861,136,64,21,8616413621,861.5,-136.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,864,136,107,64,86410713664,864.8359375,-136.5
WOD_BanditCamp,0,WOD_BanditCamp_06,865,136,107,21,86510713621,865.8359375,-136.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,879,136,54,107,87964136107,879.5,-136.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,883,136,107,21,88310713621,883.8359375,-136.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,860,137,107,64,86010713764,860.8359375,-137.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,879,137,70,107,87964137107,879.5,-137.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,879,137,21,33,8792113721,879.1640625,-137.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,879,137,64,21,8796413721,879.5,-137.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,862,138,21,64,8622113864,862.1640625,-138.5
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,863,138,21,107,86321138107,863.1640625,-138.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,873,138,21,32,8732113821,873.1640625,-138.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,874,138,64,21,8746413821,874.5,-138.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,875,138,64,68,8756413864,875.5,-138.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,875,138,107,69,87510713864,875.8359375,-138.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,862,139,107,64,86210713964,862.8359375,-139.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,863,139,64,107,86364139107,863.5,-139.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,871,139,64,107,87164139107,871.5,-139.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,874,139,21,107,87421139107,874.1640625,-139.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,882,139,21,107,88221139107,882.1640625,-139.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,885,139,21,107,88521139107,885.1640625,-139.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,859,140,64,21,8596414021,859.5,-140.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,863,140,21,21,8632114021,863.1640625,-140.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,863,140,107,64,86310714064,863.8359375,-140.5
