name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Flat_Small_02,-64,481,457,5,100,Antiphyllos,481.0390625,-457.21875,8,,0.5,0.7946821
Rocks,1,WOD_Rocks_Flat_Small_05,120,486,452,84,31,Antiphyllos,486.65625,-452.7578125,8,,0.5,0.8604966
Rocks,1,WOD_Rocks_Flat_Small_02,-78,423,426,115,88,Antiphyllos,423.8984375,-426.3125,8,,0.5,0.9580112
Rocks,1,WOD_Rocks_Flat_Small_09,-91,486,453,123,119,Antiphyllos,486.9609375,-453.0703125,8,,0.5,0.9849269
Rocks,1,WOD_Rocks_Flat_Small_09,-37,480,440,27,17,Antiphyllos,480.2109375,-440.8671875,8,,0.5,0.9769079
Rocks,1,WOD_Rocks_Flat_Small_02,29,470,455,108,17,Antiphyllos,470.84375,-455.8671875,8,,0.5,0.7649806
Rocks,1,WOD_Rocks_Flat_Small_05,-46,472,423,44,86,Antiphyllos,472.34375,-423.328125,8,,0.5,0.8790292
Rocks,1,WOD_Rocks_Flat_Small_06,144,479,456,83,76,Antiphyllos,479.6484375,-456.40625,8,,0.5,0.9060703
Rocks,1,WOD_Rocks_Flat_Small_06,-75,470,431,59,114,Antiphyllos,470.4609375,-431.109375,8,,0.5,0.8031717
Rocks,1,WOD_Rocks_Flat_Small_10,-134,467,458,116,50,Antiphyllos,467.90625,-458.609375,8,,0.5,0.9926276
Rocks,1,WOD_Rocks_Flat_Small_07,119,463,426,44,32,Antiphyllos,463.34375,-426.75,8,,0.5,0.8109918
Rocks,1,WOD_Rocks_Flat_Small_06,-103,477,444,52,92,Antiphyllos,477.40625,-444.28125,8,,0.5,0.8244794
Rocks,1,WOD_Rocks_Flat_Small_09,40,466,457,92,125,Antiphyllos,466.71875,-457.0234375,8,,0.5,0.794073
Rocks,1,WOD_Rocks_Flat_Small_10,80,479,437,125,106,Antiphyllos,479.9765625,-437.171875,8,,0.5,0.8276794
Rocks,1,WOD_Rocks_Flat_Small_08,2,452,437,61,119,Antiphyllos,452.4765625,-437.0703125,8,,0.5,0.7833568
Rocks,1,WOD_Rocks_Flat_Small_02,-122,470,427,76,95,Antiphyllos,470.59375,-427.2578125,8,,0.5,0.9108989
Rocks,1,WOD_Rocks_Flat_Small_04,-77,466,440,47,45,Antiphyllos,466.3671875,-440.6484375,8,,0.5,0.7545389
Rocks,1,WOD_Rocks_Flat_Small_08,-115,471,439,120,79,Antiphyllos,471.9375,-439.3828125,8,,0.5,0.8978449
Rocks,1,WOD_Rocks_Flat_Small_05,-110,481,443,45,109,Antiphyllos,481.3515625,-443.1484375,8,,0.5,0.9087398
Rocks,1,WOD_Rocks_Flat_Small_10,1,419,422,49,64,Antiphyllos,419.3828125,-422.5,8,,0.5,0.8856293
Rocks,1,WOD_Rocks_Flat_Small_10,122,425,428,45,77,Antiphyllos,425.3515625,-428.3984375,8,,0.5,0.7876413
Rocks,1,WOD_Rocks_Flat_Small_09,168,476,459,83,60,Antiphyllos,476.6484375,-459.53125,8,,0.5,0.8625613
Rocks,1,WOD_Rocks_Flat_Small_03,72,419,427,13,73,Antiphyllos,419.1015625,-427.4296875,8,,0.5,0.8275729
Rocks,1,WOD_Rocks_Flat_Small_10,54,424,431,81,26,Antiphyllos,424.6328125,-431.796875,8,,0.5,0.9774405
Rocks,1,WOD_Rocks_Flat_Small_06,-175,470,455,79,38,Antiphyllos,470.6171875,-455.703125,8,,0.5,0.9080398
Rocks,1,WOD_Rocks_Flat_Small_10,22,466,437,44,90,Antiphyllos,466.34375,-437.296875,8,,0.5,0.8116075
Rocks,1,WOD_Rocks_Flat_Small_07,-18,426,433,41,82,Antiphyllos,426.3203125,-433.359375,8,,0.5,0.9813152
Rocks,1,WOD_Rocks_Flat_Small_10,-42,488,433,108,61,Antiphyllos,488.84375,-433.5234375,8,,0.5,0.9514078
Rocks,1,WOD_Rocks_Flat_Small_08,-148,487,436,72,109,Antiphyllos,487.5625,-436.1484375,8,,0.5,0.9369756
Rocks,1,WOD_Rocks_Flat_Small_03,48,486,456,26,14,Antiphyllos,486.203125,-456.890625,8,,0.5,0.9387
Rocks,1,WOD_Rocks_Flat_Small_10,-2,427,422,77,125,Antiphyllos,427.6015625,-422.0234375,8,,0.5,0.9956521
Rocks,1,WOD_Rocks_Flat_Small_02,129,468,428,40,22,Antiphyllos,468.3125,-428.828125,8,,0.5,0.8032489
Rocks,1,WOD_Rocks_Flat_Small_06,-180,425,424,102,102,Antiphyllos,425.796875,-424.203125,8,,0.5,0.961107
Rocks,1,WOD_Rocks_Flat_Small_02,-133,474,423,52,106,Antiphyllos,474.40625,-423.171875,8,,0.5,0.9380385
Rocks,1,WOD_Rocks_Flat_Small_05,-89,484,455,123,95,Antiphyllos,484.9609375,-455.2578125,8,,0.5,0.9314296
Rocks,1,WOD_Rocks_Flat_Small_08,159,421,420,120,114,Antiphyllos,421.9375,-420.109375,8,,0.5,0.7910632
Rocks,1,WOD_Rocks_Flat_Small_03,-99,482,459,28,79,Antiphyllos,482.21875,-459.3828125,8,,0.5,0.7974771
Rocks,1,WOD_Rocks_Flat_Small_01,126,429,426,60,45,Antiphyllos,429.46875,-426.6484375,8,,0.5,0.8124705
Rocks,1,WOD_Rocks_Flat_Small_06,-73,421,423,88,120,Antiphyllos,421.6875,-423.0625,8,,0.5,0.9480242
Rocks,1,WOD_Rocks_Flat_Small_09,-159,461,437,108,19,Antiphyllos,461.84375,-437.8515625,8,,0.5,0.9215711
Rocks,1,WOD_Rocks_Flat_Small_03,-161,468,458,24,37,Antiphyllos,468.1875,-458.7109375,8,,0.5,0.8445083
Rocks,1,WOD_Rocks_Flat_Small_05,39,469,443,38,105,Antiphyllos,469.296875,-443.1796875,8,,0.5,0.9536801
Rocks,1,WOD_Rocks_Flat_Small_08,-160,489,446,54,55,Antiphyllos,489.421875,-446.5703125,8,,0.5,0.7727945
Rocks,1,WOD_Rocks_Flat_Small_01,150,488,453,54,116,Antiphyllos,488.421875,-453.09375,8,,0.5,0.9104275
Rocks,1,WOD_Rocks_Flat_Small_02,88,485,449,109,95,Antiphyllos,485.8515625,-449.2578125,8,,0.5,0.8648007
Rocks,1,WOD_Rocks_Flat_Small_05,35,486,443,114,125,Antiphyllos,486.890625,-443.0234375,8,,0.5,0.980036
Rocks,1,WOD_Rocks_Flat_Small_10,130,488,453,15,88,Antiphyllos,488.1171875,-453.3125,8,,0.5,0.8409913
Rocks,1,WOD_Rocks_Flat_Small_07,107,472,423,86,81,Antiphyllos,472.671875,-423.3671875,8,,0.5,0.8830737
Rocks,1,WOD_Rocks_Flat_Small_05,151,468,433,113,124,Antiphyllos,468.8828125,-433.03125,8,,0.5,0.8979785
Rocks,1,WOD_Rocks_Flat_Small_10,168,471,456,59,4,Antiphyllos,471.4609375,-456.96875,8,,0.5,0.919207
Rocks,1,WOD_Rocks_Flat_Small_02,-59,465,449,45,9,Antiphyllos,465.3515625,-449.9296875,8,,0.5,0.8121023
Rocks,1,WOD_Rocks_Flat_Small_10,62,477,454,120,9,Antiphyllos,477.9375,-454.9296875,8,,0.5,0.8653361
Rocks,1,WOD_Rocks_Flat_Small_05,147,450,437,24,64,Antiphyllos,450.1875,-437.5,8,,0.5,0.9041957
Rocks,1,WOD_Rocks_Flat_Small_08,33,479,455,120,88,Antiphyllos,479.9375,-455.3125,8,,0.5,0.9949297
