name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Wrothgaria Border Tower,0,WOD_Border_Tower_03,,610,8,31,47,610310847,Wrothgarian Mountains,"610,2421875","-8,6328125"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,270,600,27,108,120,60010827120,Wrothgarian Mountains,"600,84375","-27,0625"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,180,591,26,100,104,59110026104,Wrothgarian Mountains,"591,78125","-26,1875"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,,585,31,15,99,585153199,Wrothgarian Mountains,"585,1171875","-31,2265625"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,270,589,36,24,28,589243628,Wrothgarian Mountains,"589,1875","-36,78125"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,599,41,31,15,599314115,Wrothgarian Mountains,"599,2421875","-41,8828125"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,625,40,24,19,625244019,Wrothgarian Mountains,"625,1875","-40,8515625"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,270,638,40,102,46,6381024046,Wrothgarian Mountains,"638,796875","-40,640625"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,658,38,78,14,658783814,Wrothgarian Mountains,"658,609375","-38,890625"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,666,38,28,12,666283812,Wrothgarian Mountains,"666,21875","-38,90625"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,,676,43,13,58,676134358,Wrothgarian Mountains,"676,1015625","-43,546875"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,,678,50,28,81,678285081,Wrothgarian Mountains,"678,21875","-50,3671875"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,700,58,3,22,700035822,Wrothgarian Mountains,"700,0234375","-58,828125"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,270,703,58,76,15,703765815,Wrothgarian Mountains,"703,59375","-58,8828125"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,,713,77,70,93,713707793,Wrothgarian Mountains,"713,546875","-77,2734375"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,270,726,93,33,19,726339319,Wrothgarian Mountains,"726,2578125","-93,8515625"
Wrothgaria Border Tower,0,WOD_Scout_Tower_03,,729,98,13,99,729139899,Wrothgarian Mountains,"729,1015625","-98,2265625"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,,733,112,15,97,7331511297,Wrothgarian Mountains,"733,1171875","-112,2421875"
Wrothgaria Border Tower,0,WOD_Border_Tower_03,,743,123,17,105,74317123105,Wrothgarian Mountains,"743,1328125","-123,1796875"
