name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,582,290,21,62,582.1640625,-290.515625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,554,297,21,62,554.1640625,-297.515625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_01,555,297,107,21,555.8359375,-297.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,549,299,60,64,549.46875,-299.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,575,300,60,64,575.46875,-300.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,570,301,107,64,570.8359375,-301.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,540,303,107,107,540.8359375,-303.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,548,306,21,64,548.1640625,-306.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,556,306,64,62,556.5,-306.515625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,559,306,64,66,559.5,-306.484375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,549,307,62,21,549.484375,-307.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,549,307,21,64,549.1640625,-307.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,537,308,21,62,537.1640625,-308.515625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,523,309,64,107,523.5,-309.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,536,310,107,107,536.8359375,-310.1640625
WOD_Shrine,0,WOD_Shrine_Dibella_01,521,311,64,21,521.5,-311.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,515,315,21,64,515.1640625,-315.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,515,315,107,64,515.8359375,-315.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,551,315,107,107,551.8359375,-315.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,557,315,68,64,557.53125,-315.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,553,316,107,64,553.8359375,-316.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,546,318,64,66,546.5,-318.484375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,548,318,21,66,548.1640625,-318.484375
