name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,474,352,67,84,Tigonus,474.5234375,-352.34375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,489,341,67,115,Tigonus,489.5234375,-341.1015625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,490,337,67,1,Tigonus,490.5234375,-337.9921875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,491,336,67,106,Tigonus,491.5234375,-336.171875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,506,356,67,14,Tigonus,506.5234375,-356.890625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,529,356,67,102,Tigonus,529.5234375,-356.203125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,505,333,67,102,Tigonus,505.5234375,-333.203125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,517,336,67,18,Tigonus,517.5234375,-336.859375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,515,332,67,52,Tigonus,515.5234375,-332.59375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,514,325,67,50,Tigonus,514.5234375,-325.609375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,515,322,67,68,Tigonus,515.5234375,-322.46875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,515,318,67,79,Tigonus,515.5234375,-318.3828125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,539,305,67,52,Tigonus,539.5234375,-305.59375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,548,301,67,44,Tigonus,548.5234375,-301.65625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,548,306,67,102,Tigonus,548.5234375,-306.203125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,549,310,67,88,Tigonus,549.5234375,-310.3125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,550,319,67,102,Tigonus,550.5234375,-319.203125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,550,321,67,78,Tigonus,550.5234375,-321.390625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,538,330,67,12,Tigonus,538.5234375,-330.90625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,537,332,67,13,Tigonus,537.5234375,-332.8984375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,502,337,67,100,Tigonus,502.5234375,-337.21875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,518,342,67,92,Tigonus,518.5234375,-342.28125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,538,356,67,20,Tigonus,538.5234375,-356.84375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,578,338,67,1,Tigonus,578.5234375,-338.9921875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,579,336,67,12,Tigonus,579.5234375,-336.90625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,580,333,67,9,Tigonus,580.5234375,-333.9296875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,586,380,67,33,Tigonus,586.5234375,-380.7421875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,586,375,67,61,Tigonus,586.5234375,-375.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,588,367,67,96,Tigonus,588.5234375,-367.25
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,597,362,67,49,Tigonus,597.5234375,-362.6171875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,596,360,67,86,Tigonus,596.5234375,-360.328125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,596,355,67,59,Tigonus,596.5234375,-355.5390625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,595,353,67,55,Tigonus,595.5234375,-353.5703125
