name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_GuardTower,0,WOD_Guardtower_01,553,297,107,60,553.8359375,-297.53125
WOD_GuardTower,0,WOD_Guardtower_01,561,299,107,60,561.8359375,-299.53125
WOD_GuardTower,0,WOD_Guardtower_01,548,300,59,64,548.4609375,-300.5
WOD_GuardTower,0,WOD_Guardtower_01,542,303,107,68,542.8359375,-303.46875
WOD_GuardTower,0,WOD_Guardtower_01,546,303,21,68,546.1640625,-303.46875
WOD_GuardTower,0,WOD_Guardtower_01,572,303,21,111,572.1640625,-303.1328125
WOD_GuardTower,0,WOD_Guardtower_01,548,305,67,107,548.5234375,-305.1640625
WOD_GuardTower,0,WOD_Guardtower_01,572,305,67,21,572.5234375,-305.8359375
WOD_GuardTower,0,WOD_Guardtower_01,548,306,59,64,548.4609375,-306.5
WOD_GuardTower,0,WOD_Guardtower_01,573,307,107,25,573.8359375,-307.8046875
WOD_GuardTower,0,WOD_Guardtower_01,537,308,107,60,537.8359375,-308.53125
WOD_GuardTower,0,WOD_Guardtower_01,538,308,64,69,538.5,-308.4609375
WOD_GuardTower,0,WOD_Guardtower_01,522,310,107,111,522.8359375,-310.1328125
WOD_GuardTower,0,WOD_Guardtower_01,519,312,64,62,519.5,-312.515625
WOD_GuardTower,0,WOD_Guardtower_01,515,314,67,21,515.5234375,-314.8359375
WOD_GuardTower,0,WOD_Guardtower_01,553,315,107,68,553.8359375,-315.46875
WOD_GuardTower,0,WOD_Guardtower_01,555,315,21,60,555.1640625,-315.53125
WOD_GuardTower,0,WOD_Guardtower_01,557,315,21,60,557.1640625,-315.53125
WOD_GuardTower,0,WOD_Guardtower_01,581,315,67,21,581.5234375,-315.8359375
WOD_GuardTower,0,WOD_Guardtower_01,559,316,64,66,559.5,-316.484375
WOD_GuardTower,0,WOD_Guardtower_01,559,316,21,68,559.1640625,-316.46875
WOD_GuardTower,0,WOD_Guardtower_01,560,316,21,68,560.1640625,-316.46875
WOD_GuardTower,0,WOD_Guardtower_01,562,316,107,25,562.8359375,-316.8046875
WOD_GuardTower,0,WOD_Guardtower_01,581,316,66,64,581.515625,-316.5
WOD_GuardTower,0,WOD_Guardtower_01,550,317,67,107,550.5234375,-317.1640625
WOD_GuardTower,0,WOD_Guardtower_01,563,317,21,111,563.1640625,-317.1328125
WOD_GuardTower,0,WOD_Guardtower_01,514,318,64,107,514.5,-318.1640625
WOD_GuardTower,0,WOD_Guardtower_01,515,318,61,21,515.4765625,-318.8359375
WOD_GuardTower,0,WOD_Guardtower_01,564,318,21,111,564.1640625,-318.1328125
WOD_GuardTower,0,WOD_Guardtower_01,566,320,107,25,566.8359375,-320.8046875
WOD_GuardTower,0,WOD_Guardtower_01,515,321,67,107,515.5234375,-321.1640625
WOD_GuardTower,0,WOD_Guardtower_01,515,321,67,21,515.5234375,-321.8359375
WOD_GuardTower,0,WOD_Guardtower_01,550,321,67,107,550.5234375,-321.1640625
WOD_GuardTower,0,WOD_Guardtower_01,579,322,64,62,579.5,-322.515625
WOD_GuardTower,0,WOD_Guardtower_01,580,322,107,60,580.8359375,-322.53125
WOD_GuardTower,0,WOD_Guardtower_01,581,322,107,68,581.8359375,-322.46875
WOD_GuardTower,0,WOD_Guardtower_01,531,323,107,111,531.8359375,-323.1328125
WOD_GuardTower,0,WOD_Guardtower_01,565,324,107,111,565.8359375,-324.1328125
WOD_GuardTower,0,WOD_Guardtower_01,514,325,61,21,514.4765625,-325.8359375
WOD_GuardTower,0,WOD_Guardtower_01,564,326,107,111,564.8359375,-326.1328125
WOD_GuardTower,0,WOD_Guardtower_01,509,327,107,60,509.8359375,-327.53125
WOD_GuardTower,0,WOD_Guardtower_01,510,327,107,68,510.8359375,-327.46875
WOD_GuardTower,0,WOD_Guardtower_01,506,328,107,60,506.8359375,-328.53125
WOD_GuardTower,0,WOD_Guardtower_01,507,328,107,111,507.8359375,-328.1328125
WOD_GuardTower,0,WOD_Guardtower_01,505,331,67,21,505.5234375,-331.8359375
WOD_GuardTower,0,WOD_Guardtower_01,505,331,61,107,505.4765625,-331.1640625
WOD_GuardTower,0,WOD_Guardtower_01,538,331,69,64,538.5390625,-331.5
WOD_GuardTower,0,WOD_Guardtower_01,515,332,59,64,515.4609375,-332.5
WOD_GuardTower,0,WOD_Guardtower_01,536,333,107,60,536.8359375,-333.53125
WOD_GuardTower,0,WOD_Guardtower_01,554,333,64,69,554.5,-333.4609375
WOD_GuardTower,0,WOD_Guardtower_01,492,334,21,25,492.1640625,-334.8046875
