name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,554,301,107,107,554.8359375,-301.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,572,304,21,21,572.1640625,-304.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,543,310,64,21,543.5,-310.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,570,311,69,107,570.5390625,-311.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,523,321,107,64,523.8359375,-321.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,514,326,21,64,514.1640625,-326.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,573,328,107,64,573.8359375,-328.5
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,576,331,107,21,576.8359375,-331.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,591,342,21,21,591.1640625,-342.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,584,346,64,107,584.5,-346.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,489,350,21,64,489.1640625,-350.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,513,352,107,107,513.8359375,-352.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,495,353,64,107,495.5,-353.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,512,353,107,64,512.8359375,-353.5
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,535,355,21,107,535.1640625,-355.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,519,358,21,64,519.1640625,-358.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,492,362,21,21,492.1640625,-362.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,608,374,107,107,608.8359375,-374.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,608,376,21,29,608.1640625,-376.7734375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,591,377,21,64,591.1640625,-377.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,606,385,107,107,606.8359375,-385.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,929,279,64,107,929.5,-279.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,877,283,107,64,877.8359375,-283.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,928,284,21,21,928.1640625,-284.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,951,286,21,115,951.1640625,-286.1015625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,891,295,21,21,891.1640625,-295.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,874,297,64,21,874.5,-297.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,910,308,59,21,910.4609375,-308.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,883,311,107,64,883.8359375,-311.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,934,312,56,64,934.4375,-312.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,902,316,21,107,902.1640625,-316.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,907,318,64,74,907.5,-318.421875
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,949,319,64,21,949.5,-319.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,962,320,21,58,962.1640625,-320.546875
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,954,321,107,58,954.8359375,-321.546875
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,925,323,21,64,925.1640625,-323.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,873,324,107,21,873.8359375,-324.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,921,324,107,64,921.8359375,-324.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,940,325,64,107,940.5,-325.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,976,325,107,21,976.8359375,-325.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,981,325,72,64,981.5625,-325.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,919,326,107,21,919.8359375,-326.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,881,327,21,64,881.1640625,-327.5
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,904,327,107,107,904.8359375,-327.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,912,327,107,107,912.8359375,-327.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,951,335,21,107,951.1640625,-335.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,959,335,64,21,959.5,-335.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,959,337,107,107,959.8359375,-337.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,970,338,64,21,970.5,-338.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,982,338,21,64,982.1640625,-338.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,965,355,107,64,965.8359375,-355.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,979,355,107,21,979.8359375,-355.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,985,356,107,64,985.8359375,-356.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,963,358,107,64,963.8359375,-358.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,962,359,107,64,962.8359375,-359.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,980,360,107,107,980.8359375,-360.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,952,365,64,69,952.5,-365.4609375
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,979,365,64,21,979.5,-365.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,979,365,107,107,979.8359375,-365.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,948,377,64,107,948.5,-377.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,941,380,107,53,941.8359375,-380.5859375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,944,384,21,21,944.1640625,-384.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,693,0,64,107,693.5,-0.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,833,1,107,64,833.8359375,-1.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_03,863,1,64,107,863.5,-1.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,973,3,107,64,973.8359375,-3.5
