name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_07,587,276,21,64,587.1640625,-276.5
WOD_BanditCamp,0,WOD_BanditCamp_08,589,278,107,107,589.8359375,-278.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,579,289,107,21,579.8359375,-289.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,582,290,64,21,582.5,-290.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,589,291,107,107,589.8359375,-291.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,592,291,21,107,592.1640625,-291.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,579,293,70,64,579.546875,-293.5
WOD_BanditCamp,0,WOD_BanditCamp_06,579,294,60,64,579.46875,-294.5
WOD_BanditCamp,0,WOD_BanditCamp_04,564,295,21,107,564.1640625,-295.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,589,295,64,107,589.5,-295.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,560,296,21,21,560.1640625,-296.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,565,299,21,107,565.1640625,-299.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,584,299,64,72,584.5,-299.4375
WOD_BanditCamp,0,WOD_BanditCamp_09,543,301,64,107,543.5,-301.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,546,301,21,64,546.1640625,-301.5
WOD_BanditCamp,0,WOD_BanditCamp_01,573,302,64,107,573.5,-302.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,548,304,59,64,548.4609375,-304.5
WOD_BanditCamp,0,WOD_BanditCamp_09,553,304,107,21,553.8359375,-304.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,554,304,107,21,554.8359375,-304.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,571,304,64,21,571.5,-304.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,546,305,64,21,546.5,-305.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,551,305,64,57,551.5,-305.5546875
WOD_BanditCamp,0,WOD_BanditCamp_05,563,305,21,64,563.1640625,-305.5
WOD_BanditCamp,0,WOD_BanditCamp_08,555,306,64,107,555.5,-306.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,581,306,64,107,581.5,-306.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,548,307,107,64,548.8359375,-307.5
WOD_BanditCamp,0,WOD_BanditCamp_08,548,307,107,107,548.8359375,-307.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,549,307,21,21,549.1640625,-307.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,558,307,58,21,558.453125,-307.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,546,308,107,64,546.8359375,-308.5
WOD_BanditCamp,0,WOD_BanditCamp_05,563,309,64,107,563.5,-309.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,570,309,58,107,570.453125,-309.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,574,309,21,107,574.1640625,-309.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,585,309,64,21,585.5,-309.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,547,310,107,21,547.8359375,-310.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,557,310,21,21,557.1640625,-310.8359375
