name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditFort,0,WOD_BanditFort_01,592,290,21,107,592.1640625,-290.1640625
WOD_BanditFort,0,WOD_BanditFort_01,549,300,107,107,549.8359375,-300.1640625
WOD_BanditFort,0,WOD_BanditFort_01,570,301,64,21,570.5,-301.8359375
WOD_BanditFort,0,WOD_BanditFort_01,574,302,21,21,574.1640625,-302.8359375
WOD_BanditFort,0,WOD_BanditFort_01,576,302,64,21,576.5,-302.8359375
WOD_BanditFort,0,WOD_BanditFort_01,571,304,64,72,571.5,-304.4375
WOD_BanditFort,0,WOD_BanditFort_01,567,308,107,21,567.8359375,-308.8359375
WOD_BanditFort,0,WOD_BanditFort_01,581,311,64,107,581.5,-311.1640625
WOD_BanditFort,0,WOD_BanditFort_01,525,312,107,114,525.8359375,-312.109375
WOD_BanditFort,0,WOD_BanditFort_01,564,314,107,21,564.8359375,-314.8359375
WOD_BanditFort,0,WOD_BanditFort_01,538,316,21,64,538.1640625,-316.5
WOD_BanditFort,0,WOD_BanditFort_01,518,317,21,107,518.1640625,-317.1640625
WOD_BanditFort,0,WOD_BanditFort_01,576,318,107,64,576.8359375,-318.5
WOD_BanditFort,0,WOD_BanditFort_01,561,320,107,69,561.8359375,-320.4609375
WOD_BanditFort,0,WOD_BanditFort_01,575,321,107,107,575.8359375,-321.1640625
WOD_BanditFort,0,WOD_BanditFort_01,577,321,64,21,577.5,-321.8359375
WOD_BanditFort,0,WOD_BanditFort_01,518,322,21,64,518.1640625,-322.5
WOD_BanditFort,0,WOD_BanditFort_01,528,323,107,107,528.8359375,-323.1640625
WOD_BanditFort,0,WOD_BanditFort_01,542,323,107,21,542.8359375,-323.8359375
WOD_BanditFort,0,WOD_BanditFort_01,579,324,64,107,579.5,-324.1640625
WOD_BanditFort,0,WOD_BanditFort_01,515,325,21,21,515.1640625,-325.8359375
WOD_BanditFort,0,WOD_BanditFort_01,511,327,107,28,511.8359375,-327.78125
WOD_BanditFort,0,WOD_BanditFort_01,512,327,69,107,512.5390625,-327.1640625
WOD_BanditFort,0,WOD_BanditFort_01,522,327,107,21,522.8359375,-327.8359375
WOD_BanditFort,0,WOD_BanditFort_01,529,327,21,64,529.1640625,-327.5
WOD_BanditFort,0,WOD_BanditFort_01,528,328,107,107,528.8359375,-328.1640625
WOD_BanditFort,0,WOD_BanditFort_01,500,329,64,68,500.5,-329.46875
WOD_BanditFort,0,WOD_BanditFort_01,504,331,21,114,504.1640625,-331.109375
WOD_BanditFort,0,WOD_BanditFort_01,538,331,107,21,538.8359375,-331.8359375
WOD_BanditFort,0,WOD_BanditFort_01,557,333,107,64,557.8359375,-333.5
