name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_05,21,589,337,108,124,Tigonus,589.84375,-337.03125,4.0,1,0.6098715
Foothills,1,WOD_Mountain_Small_02,131,589,337,97,79,Tigonus,589.7578125,-337.3828125,4.0,1,0.9809642
Foothills,1,WOD_Mountain_Small_03,-165,600,361,3,92,Tigonus,600.0234375,-361.28125,4.0,1,0.7468737
Foothills,1,WOD_Mountain_Small_04,116,598,360,27,64,Tigonus,598.2109375,-360.5,4.0,1,0.7241558
Foothills,1,WOD_Mountain_Small_04,-165,585,344,14,84,Tigonus,585.109375,-344.34375,7.0,1,0.9357888
Foothills,1,WOD_Mountain_Small_03,-7,601,360,24,127,Tigonus,601.1875,-360.0078125,4.0,1,0.6417249
Foothills,1,WOD_Mountain_Small_06,166,599,358,65,115,Tigonus,599.5078125,-358.1015625,4.0,1,0.9739491
Foothills,1,WOD_Mountain_Small_01,-120,586,346,74,120,Tigonus,586.578125,-346.0625,7.0,1,0.780911
Foothills,1,WOD_Mountain_Small_04,162,955,392,82,96,Mournoth,955.640625,-392.25,5.0,1,0.7672437
Foothills,1,WOD_Mountain_Small_01,169,969,379,58,5,Mournoth,969.453125,-379.9609375,5.0,1,0.6494375
Foothills,1,WOD_Mountain_Small_03,-43,992,371,97,97,Mournoth,992.7578125,-371.2421875,5.0,1,0.8496044
Foothills,1,WOD_Mountain_Small_03,81,970,379,28,4,Mournoth,970.21875,-379.96875,5.0,1,0.9055474
Foothills,1,WOD_Mountain_Small_04,22,945,394,72,24,Mournoth,945.5625,-394.8125,5.0,1,0.6415929
Foothills,1,WOD_Mountain_Small_02,116,962,386,22,18,Mournoth,962.171875,-386.859375,5.0,1,0.7997418
Foothills,1,WOD_Mountain_Small_02,-126,961,387,119,29,Mournoth,961.9296875,-387.7734375,5.0,1,0.6718125
Foothills,1,WOD_Mountain_Small_07,-78,952,391,60,18,Mournoth,952.46875,-391.859375,5.0,1,0.7179669
Foothills,1,WOD_Mountain_Small_07,64,951,392,76,32,Mournoth,951.59375,-392.75,5.0,1,0.7435962
Foothills,1,WOD_Mountain_Small_02,-146,995,369,47,4,Mournoth,995.3671875,-369.96875,5.0,1,0.9641911
Foothills,1,WOD_Mountain_Small_02,161,994,370,74,101,Mournoth,994.578125,-370.2109375,5.0,1,0.7710106
Foothills,1,WOD_Mountain_Small_05,-150,953,391,33,46,Mournoth,953.2578125,-391.640625,5.0,1,0.6869124
Foothills,1,WOD_Mountain_Small_01,-80,971,379,69,93,Mournoth,971.5390625,-379.2734375,5.0,1,0.6885789
Foothills,1,WOD_Mountain_Small_03,65,955,392,40,87,Mournoth,955.3125,-392.3203125,5.0,1,0.611013
Foothills,1,WOD_Mountain_Small_03,-122,995,370,99,28,Mournoth,995.7734375,-370.78125,5.0,1,0.653166
Foothills,1,WOD_Mountain_Small_06,71,994,370,118,96,Mournoth,994.921875,-370.25,5.0,1,0.601685
Foothills,1,WOD_Mountain_Small_07,109,953,392,91,119,Mournoth,953.7109375,-392.0703125,5.0,1,0.751932
Foothills,1,WOD_Mountain_Small_01,-3,994,370,86,122,Mournoth,994.671875,-370.046875,5.0,1,0.9683197
Foothills,1,WOD_Mountain_Small_07,138,963,386,5,35,Mournoth,963.0390625,-386.7265625,5.0,1,0.7872315
Foothills,1,WOD_Mountain_Small_03,-175,953,391,109,18,Mournoth,953.8515625,-391.859375,5.0,1,0.6635754
Foothills,1,WOD_Mountain_Small_04,134,969,381,67,122,Mournoth,969.5234375,-381.046875,5.0,1,0.6632753
Foothills,1,WOD_Mountain_Small_06,26,759,49,14,99,Wrothgarian Mountains,759.109375,-49.2265625,4.0,1,0.8195254
Foothills,1,WOD_Mountain_Small_01,-89,853,140,99,24,Wrothgarian Mountains,853.7734375,-140.8125,4.0,1,0.8860757
Foothills,1,WOD_Mountain_Small_04,6,755,71,17,63,Wrothgarian Mountains,755.1328125,-71.5078125,4.0,1,0.8411053
Foothills,1,WOD_Mountain_Small_05,102,806,23,106,97,Wrothgarian Mountains,806.828125,-23.2421875,4.0,1,0.7750349
Foothills,1,WOD_Mountain_Small_05,142,758,72,105,54,Wrothgarian Mountains,758.8203125,-72.578125,4.0,1,0.7533766
Foothills,1,WOD_Mountain_Small_03,169,827,27,37,76,Wrothgarian Mountains,827.2890625,-27.40625,4.0,1,0.91669
Foothills,1,WOD_Mountain_Small_07,-49,735,70,122,42,Wrothgarian Mountains,735.953125,-70.671875,4.0,1,0.6284145
Foothills,1,WOD_Mountain_Small_04,-52,808,55,110,67,Wrothgarian Mountains,808.859375,-55.4765625,4.0,1,0.933048
Foothills,1,WOD_Mountain_Small_07,-22,930,194,69,10,Wrothgarian Mountains,930.5390625,-194.921875,4.0,1,0.7845917
Foothills,1,WOD_Mountain_Small_01,-165,788,22,36,50,Wrothgarian Mountains,788.28125,-22.609375,4.0,1,0.6473098
Foothills,1,WOD_Mountain_Small_04,-102,985,161,61,127,Wrothgarian Mountains,985.4765625,-161.0078125,4.0,1,0.7058222
Foothills,1,WOD_Mountain_Small_03,-13,978,18,84,58,Wrothgarian Mountains,978.65625,-18.546875,4.0,1,0.9096935
Foothills,1,WOD_Mountain_Small_04,109,986,1,13,63,Wrothgarian Mountains,986.1015625,-1.5078125,4.0,1,0.8467736
Foothills,1,WOD_Mountain_Small_06,-154,991,51,83,27,Wrothgarian Mountains,991.6484375,-51.7890625,4.0,1,0.9774992
Foothills,1,WOD_Mountain_Small_01,165,796,138,54,44,Wrothgarian Mountains,796.421875,-138.65625,4.0,1,0.8790525
Foothills,1,WOD_Mountain_Small_04,-13,935,112,110,102,Wrothgarian Mountains,935.859375,-112.203125,4.0,1,0.6515705
Foothills,1,WOD_Mountain_Small_01,-64,850,57,60,81,Wrothgarian Mountains,850.46875,-57.3671875,4.0,1,0.7261713
Foothills,1,WOD_Mountain_Small_02,-64,842,85,18,100,Wrothgarian Mountains,842.140625,-85.21875,4.0,1,0.6408179
