name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_Ruins,0,WOD_Ruins_02,590,288,21,107,590.1640625,-288.1640625
WOD_Ruins,0,WOD_Ruins_01,587,289,21,60,587.1640625,-289.53125
WOD_Ruins,0,WOD_Ruins_02,589,289,21,21,589.1640625,-289.8359375
WOD_Ruins,0,WOD_Ruins_02,579,292,107,64,579.8359375,-292.5
WOD_Ruins,0,WOD_Ruins_03,578,294,107,107,578.8359375,-294.1640625
WOD_Ruins,0,WOD_Ruins_05,579,294,59,107,579.4609375,-294.1640625
WOD_Ruins,0,WOD_Ruins_02,579,294,60,21,579.46875,-294.8359375
WOD_Ruins,0,WOD_Ruins_04,559,295,64,21,559.5,-295.8359375
WOD_Ruins,0,WOD_Ruins_03,555,297,64,21,555.5,-297.8359375
WOD_Ruins,0,WOD_Ruins_05,571,297,107,64,571.8359375,-297.5
WOD_Ruins,0,WOD_Ruins_05,564,299,64,107,564.5,-299.1640625
WOD_Ruins,0,WOD_Ruins_01,575,299,21,107,575.1640625,-299.1640625
WOD_Ruins,0,WOD_Ruins_05,549,300,21,107,549.1640625,-300.1640625
WOD_Ruins,0,WOD_Ruins_06,585,300,64,56,585.5,-300.5625
WOD_Ruins,0,WOD_Ruins_06,542,301,21,21,542.1640625,-301.8359375
WOD_Ruins,0,WOD_Ruins_01,585,301,64,107,585.5,-301.1640625
WOD_Ruins,0,WOD_Ruins_03,553,302,64,21,553.5,-302.8359375
WOD_Ruins,0,WOD_Ruins_04,555,302,64,21,555.5,-302.8359375
WOD_Ruins,0,WOD_Ruins_01,550,303,107,107,550.8359375,-303.1640625
WOD_Ruins,0,WOD_Ruins_06,547,304,21,64,547.1640625,-304.5
WOD_Ruins,0,WOD_Ruins_03,554,304,107,107,554.8359375,-304.1640625
WOD_Ruins,0,WOD_Ruins_04,555,304,107,64,555.8359375,-304.5
WOD_Ruins,0,WOD_Ruins_02,534,305,107,64,534.8359375,-305.5
WOD_Ruins,0,WOD_Ruins_02,551,305,64,21,551.5,-305.8359375
WOD_Ruins,0,WOD_Ruins_04,558,305,21,107,558.1640625,-305.1640625
WOD_Ruins,0,WOD_Ruins_05,565,305,21,21,565.1640625,-305.8359375
