name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Mountain,1,WOD_Mountain_06,-147,586,344,64,55,Tigonus,586.5,-344.5703125,4.0,5,1,0.7246426
Mountain,1,WOD_Mountain_10,39,590,338,100,36,Tigonus,590.78125,-338.71875,4.0,5,1,0.9878025
Mountain,1,WOD_Mountain_06,-37,599,359,88,8,Tigonus,599.6875,-359.9375,4.0,5,1,0.827616
Mountain,1,WOD_Mountain_09,-144,844,53,113,127,Wrothgarian Mountains,844.8828125,-53.0078125,4.0,9,1,0.9854651
Mountain,1,WOD_Mountain_05,80,996,27,31,45,Wrothgarian Mountains,996.2421875,-27.6484375,4.0,9,1,0.91669
Mountain,1,WOD_Mountain_08,-173,910,102,42,122,Wrothgarian Mountains,910.328125,-102.046875,4.0,9,1,0.9778675
Mountain,1,WOD_Mountain_09,164,762,67,124,55,Wrothgarian Mountains,762.96875,-67.5703125,4.0,9,1,0.8682551
Mountain,1,WOD_Mountain_03,118,897,64,63,69,Wrothgarian Mountains,897.4921875,-64.4609375,4.0,9,1,0.7454843
Mountain,1,WOD_Mountain_09,45,975,71,120,50,Wrothgarian Mountains,975.9375,-71.609375,4.0,9,1,0.6835507
Mountain,1,WOD_Mountain_02,89,993,118,32,5,Wrothgarian Mountains,993.25,-118.9609375,4.0,9,1,0.8612433
Mountain,1,WOD_Mountain_07,168,961,89,29,102,Wrothgarian Mountains,961.2265625,-89.203125,4.0,9,1,0.6552732
Mountain,1,WOD_Mountain_09,-65,766,66,81,41,Wrothgarian Mountains,766.6328125,-66.6796875,4.0,9,1,0.6786329
Mountain,1,WOD_Mountain_10,10,628,11,41,86,Wrothgarian Mountains,628.3203125,-11.328125,4.0,9,1,0.6388405
Mountain,1,WOD_Mountain_04,32,979,145,10,97,Wrothgarian Mountains,979.078125,-145.2421875,4.0,9,1,0.7271933
Mountain,1,WOD_Mountain_01,26,780,109,46,108,Wrothgarian Mountains,780.359375,-109.15625,4.0,9,1,0.7061558
Mountain,1,WOD_Mountain_06,-60,686,15,77,123,Wrothgarian Mountains,686.6015625,-15.0390625,4.0,9,1,0.7274276
Mountain,1,WOD_Mountain_04,148,961,35,87,116,Wrothgarian Mountains,961.6796875,-35.09375,4.0,9,1,0.7157624
Mountain,1,WOD_Mountain_02,-122,989,72,72,52,Wrothgarian Mountains,989.5625,-72.59375,4.0,9,1,0.6732765
Mountain,1,WOD_Mountain_05,-36,868,74,125,122,Wrothgarian Mountains,868.9765625,-74.046875,4.0,9,1,0.9810996
Mountain,1,WOD_Mountain_07,-73,984,51,1,106,Wrothgarian Mountains,984.0078125,-51.171875,4.0,9,1,0.9385635
Mountain,1,WOD_Mountain_07,147,828,119,15,31,Wrothgarian Mountains,828.1171875,-119.7578125,4.0,9,1,0.7586023
Mountain,1,WOD_Mountain_02,-17,699,16,127,33,Wrothgarian Mountains,699.9921875,-16.7421875,4.0,9,1,0.8901017
Mountain,1,WOD_Mountain_05,-67,928,84,50,93,Wrothgarian Mountains,928.390625,-84.2734375,4.0,9,1,0.7206299
Mountain,1,WOD_Mountain_04,173,782,102,35,14,Wrothgarian Mountains,782.2734375,-102.890625,4.0,9,1,0.716031
Mountain,1,WOD_Mountain_02,-133,725,57,72,6,Wrothgarian Mountains,725.5625,-57.953125,4.0,9,1,0.7193129
