name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Bandit Fort,0,WOD_BanditFort_02,226,426,38,88,2263842688,Kairou,226.296875,-426.3125
Bandit Camp,0,WOD_BanditCamp_02,228,453,68,102,22868453102,Kairou,228.53125,-453.203125
Bandit Fort,0,WOD_BanditFort_02,239,430,19,13,2391943013,Kairou,239.1484375,-430.8984375
Bandit Camp,0,WOD_BanditCamp_03,207,433,13,91,2071343391,Kairou,207.1015625,-433.2890625
Bandit Camp,0,WOD_BanditCamp_06,244,453,15,72,2441545372,Kairou,244.1171875,-453.4375
Bandit Fort,0,WOD_BanditFort_03,230,456,72,56,2307245656,Kairou,230.5625,-456.5625
Bandit Camp,0,WOD_BanditCamp_05,235,455,33,56,2353345556,Kairou,235.2578125,-455.5625
Bandit Fort,0,WOD_BanditFort_01,224,423,19,51,2241942351,Kairou,224.1484375,-423.6015625
Bandit Camp,0,WOD_BanditCamp_01,224,458,41,84,2244145884,Kairou,224.3203125,-458.34375
Bandit Camp,0,WOD_BanditCamp_03,240,444,35,50,2403544450,Kairou,240.2734375,-444.609375
Bandit Camp,0,WOD_BanditCamp_01,230,451,97,35,2309745135,Kairou,230.7578125,-451.7265625
