name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Shrine of Dibella,0,WOD_Shrine_Dibella_01,872,198,38,101,87238198101,Wayrest,872.296875,-198.2109375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,944,219,35,52,9443521952,Wayrest,944.2734375,-219.59375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,885,196,28,60,8852819660,Wayrest,885.21875,-196.53125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,864,228,52,5,8645222805,Wayrest,864.40625,-228.9609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,880,206,49,36,8804920636,Wayrest,880.3828125,-206.71875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,871,209,123,65,87112320965,Wayrest,871.9609375,-209.4921875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,880,199,122,105,880122199105,Wayrest,880.953125,-199.1796875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,856,195,20,65,8562019565,Wayrest,856.15625,-195.4921875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,913,198,123,24,91312319824,Wayrest,913.9609375,-198.8125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,928,244,24,109,92824244109,Wayrest,928.1875,-244.1484375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,932,217,92,31,9329221731,Wayrest,932.71875,-217.7578125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,947,254,38,96,9473825496,Wayrest,947.296875,-254.25
Shrine of Dibella,0,WOD_Shrine_Dibella_01,877,210,118,52,87711821052,Wayrest,877.921875,-210.59375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,887,251,63,101,88763251101,Wayrest,887.4921875,-251.2109375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,862,244,77,69,8627724469,Wayrest,862.6015625,-244.4609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,930,236,9,83,9300923683,Wayrest,930.0703125,-236.3515625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,892,239,105,4,89210523904,Wayrest,892.8203125,-239.96875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,877,194,77,31,8777719431,Wayrest,877.6015625,-194.7578125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,848,230,40,96,8484023096,Wayrest,848.3125,-230.25
Shrine of Dibella,0,WOD_Shrine_Dibella_01,890,212,78,73,8907821273,Wayrest,890.609375,-212.4296875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,902,227,42,72,9024222772,Wayrest,902.328125,-227.4375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,876,232,46,6,8764623206,Wayrest,876.359375,-232.953125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,861,187,38,50,8613818750,Wayrest,861.296875,-187.609375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,863,186,108,82,86310818682,Wayrest,863.84375,-186.359375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,919,250,64,118,91964250118,Wayrest,919.5,-250.078125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,937,216,29,77,9372921677,Wayrest,937.2265625,-216.3984375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,913,194,9,23,9130919423,Wayrest,913.0703125,-194.8203125
Shrine of Dibella,0,WOD_Shrine_Dibella_01,940,251,86,56,9408625156,Wayrest,940.671875,-251.5625
Shrine of Dibella,0,WOD_Shrine_Dibella_01,929,228,69,13,9296922813,Wayrest,929.5390625,-228.8984375
Shrine of Dibella,0,WOD_Shrine_Dibella_01,939,219,61,58,9396121958,Wayrest,939.4765625,-219.546875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,871,230,50,106,87150230106,Wayrest,871.390625,-230.171875
Shrine of Dibella,0,WOD_Shrine_Dibella_01,932,223,33,35,9323322335,Wayrest,932.2578125,-223.7265625
