name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,123,757,433,87,61,Dragontail Mountains,757.6796875,-433.5234375,4,4.0,0.5,0.4307313
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,71,725,378,37,30,Dragontail Mountains,725.2890625,-378.765625,4,4.0,0.5,0.451286
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-55,727,470,88,13,Dragontail Mountains,727.6875,-470.8984375,4,4.0,0.5,0.4626948
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-74,597,316,108,52,Dragontail Mountains,597.84375,-316.59375,4,4.0,0.5,0.40371345
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-69,965,485,24,26,Dragontail Mountains,965.1875,-485.796875,4,4.0,0.5,0.4099015
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,53,621,330,100,94,Dragontail Mountains,621.78125,-330.265625,4,4.0,0.5,0.4131098
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-49,605,300,65,13,Dragontail Mountains,605.5078125,-300.8984375,4,4.0,0.5,0.4675325
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-180,616,345,17,56,Dragontail Mountains,616.1328125,-345.5625,4,4.0,0.5,0.3875925
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,42,785,416,0,99,Dragontail Mountains,785.0,-416.2265625,4,4.0,0.5,0.461224
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-39,637,390,82,125,Dragontail Mountains,637.640625,-390.0234375,4,4.0,0.5,0.3798501
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,115,670,311,19,99,Dragontail Mountains,670.1484375,-311.2265625,4,4.0,0.5,0.4202061
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-170,604,362,97,88,Dragontail Mountains,604.7578125,-362.3125,4,4.0,0.5,0.37843265
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-54,707,371,123,108,Dragontail Mountains,707.9609375,-371.15625,4,4.0,0.5,0.49467535
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-30,861,498,60,71,Dragontail Mountains,861.46875,-498.4453125,4,4.0,0.5,0.49515225
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-163,684,381,77,9,Dragontail Mountains,684.6015625,-381.9296875,4,4.0,0.5,0.47942655
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-110,938,395,41,105,Dragontail Mountains,938.3203125,-395.1796875,4,4.0,0.5,0.43718655
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-40,624,363,27,79,Dragontail Mountains,624.2109375,-363.3828125,4,4.0,0.5,0.4983611
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-93,997,460,58,10,Dragontail Mountains,997.453125,-460.921875,4,4.0,0.5,0.40413565
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-74,753,432,106,91,Dragontail Mountains,753.828125,-432.2890625,4,4.0,0.5,0.4797924
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-135,983,470,22,42,Dragontail Mountains,983.171875,-470.671875,4,4.0,0.5,0.37546785
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-33,960,442,22,81,Dragontail Mountains,960.171875,-442.3671875,4,4.0,0.5,0.3797165
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,113,846,387,20,121,Dragontail Mountains,846.15625,-387.0546875,4,4.0,0.5,0.40006365
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-69,792,386,46,125,Dragontail Mountains,792.359375,-386.0234375,4,4.0,0.5,0.46431475
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-157,612,308,22,7,Dragontail Mountains,612.171875,-308.9453125,4,4.0,0.5,0.4287992
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-65,672,354,41,111,Dragontail Mountains,672.3203125,-354.1328125,4,4.0,0.5,0.3960131
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,166,690,337,68,81,Dragontail Mountains,690.53125,-337.3671875,4,4.0,0.5,0.4702527
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,46,985,383,101,121,Dragontail Mountains,985.7890625,-383.0546875,4,4.0,0.5,0.4665744
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,47,994,465,19,104,Dragontail Mountains,994.1484375,-465.1875,4,4.0,0.5,0.39742135
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-92,700,352,55,108,Dragontail Mountains,700.4296875,-352.15625,4,4.0,0.5,0.3864847
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,12,918,480,59,76,Dragontail Mountains,918.4609375,-480.40625,4,4.0,0.5,0.3999113
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,153,659,392,92,118,Dragontail Mountains,659.71875,-392.078125,4,4.0,0.5,0.47275465
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,141,952,495,69,36,Dragontail Mountains,952.5390625,-495.71875,4,4.0,0.5,0.4980236
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-105,938,479,97,50,Dragontail Mountains,938.7578125,-479.609375,4,4.0,0.5,0.45592475
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,9,754,445,60,109,Dragontail Mountains,754.46875,-445.1484375,4,4.0,0.5,0.4476573
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-63,802,444,118,72,Dragontail Mountains,802.921875,-444.4375,4,4.0,0.5,0.47154685
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-152,696,348,95,63,Dragontail Mountains,696.7421875,-348.5078125,4,4.0,0.5,0.49026885
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-18,632,346,101,56,Dragontail Mountains,632.7890625,-346.5625,4,4.0,0.5,0.4843985
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-122,823,381,128,76,Dragontail Mountains,824.0,-381.40625,4,4.0,0.5,0.4182859
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-158,674,329,106,31,Dragontail Mountains,674.828125,-329.7578125,4,4.0,0.5,0.4574127
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-55,883,495,52,22,Dragontail Mountains,883.40625,-495.828125,4,4.0,0.5,0.38733075
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,133,774,390,10,50,Dragontail Mountains,774.078125,-390.609375,4,4.0,0.5,0.49826505
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-31,677,353,14,31,Dragontail Mountains,677.109375,-353.7578125,4,4.0,0.5,0.4003563
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-141,694,371,101,50,Dragontail Mountains,694.7890625,-371.609375,4,4.0,0.5,0.475951
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-144,681,340,26,35,Dragontail Mountains,681.203125,-340.7265625,4,4.0,0.5,0.3772015
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-87,661,378,36,95,Dragontail Mountains,661.28125,-378.2578125,4,4.0,0.5,0.47080825
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-106,974,460,22,57,Dragontail Mountains,974.171875,-460.5546875,4,4.0,0.5,0.3864407
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-97,946,488,14,73,Dragontail Mountains,946.109375,-488.4296875,4,4.0,0.5,0.40828695
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-70,630,356,10,26,Dragontail Mountains,630.078125,-356.796875,4,4.0,0.5,0.4547902
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-153,888,393,31,26,Dragontail Mountains,888.2421875,-393.796875,4,4.0,0.5,0.4036169
