name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_03,625,150,107,107,625.8359375,-150.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,628,153,107,107,628.8359375,-153.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,621,154,21,64,621.1640625,-154.5
WOD_BanditCamp,0,WOD_BanditCamp_06,627,159,21,107,627.1640625,-159.1640625
WOD_BanditFort,0,WOD_BanditFort_01,646,162,21,107,646.1640625,-162.1640625
WOD_Ruins,0,WOD_Ruins_01,633,163,64,21,633.5,-163.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,629,164,21,21,629.1640625,-164.8359375
WOD_Ruins,0,WOD_Ruins_06,649,164,21,64,649.1640625,-164.5
WOD_BanditCamp,0,WOD_BanditCamp_07,646,166,107,64,646.8359375,-166.5
WOD_BanditCamp,0,WOD_BanditCamp_07,647,167,64,72,647.5,-167.5
WOD_BanditCamp,0,WOD_BanditCamp_08,649,167,21,64,649.1640625,-167.5
WOD_Ruins,0,WOD_Ruins_06,652,168,21,107,652.1640625,-168.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,653,170,21,64,653.1640625,-170.5
WOD_Ruins,0,WOD_Ruins_06,656,170,21,21,656.1640625,-170.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,649,171,107,21,649.8359375,-171.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,639,172,64,21,639.5,-172.8359375
WOD_Ruins,0,WOD_Ruins_04,651,174,21,107,651.1640625,-174.1640625
WOD_Ruins,0,WOD_Ruins_02,691,176,107,21,691.8359375,-176.8359375
WOD_Ruins,0,WOD_Ruins_03,698,181,107,21,698.8359375,-181.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,700,182,107,107,700.8359375,-182.1640625
WOD_BanditFort,0,WOD_BanditFort_01,698,183,107,21,698.8359375,-183.8359375
WOD_Ruins,0,WOD_Ruins_01,705,183,21,107,705.1640625,-183.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,705,183,64,107,705.5,-183.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,694,185,64,21,694.5,-185.8359375
WOD_Ruins,0,WOD_Ruins_01,697,186,107,21,697.8359375,-186.8359375
WOD_Ruins,0,WOD_Ruins_02,655,187,107,107,655.8359375,-187.1640625
WOD_Ruins,0,WOD_Ruins_02,689,187,21,107,689.1640625,-187.1640625
WOD_Ruins,0,WOD_Ruins_05,713,187,107,107,713.8359375,-187.1640625
WOD_Ruins,0,WOD_Ruins_03,649,188,107,107,649.8359375,-188.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,715,188,107,21,715.8359375,-188.8359375
WOD_BanditFort,0,WOD_BanditFort_01,646,189,107,64,646.8359375,-189.5
WOD_BanditCamp,0,WOD_BanditCamp_02,693,189,21,64,693.1640625,-189.5
WOD_BanditCamp,0,WOD_BanditCamp_05,711,189,21,64,711.1640625,-189.5
WOD_BanditCamp,0,WOD_BanditCamp_09,711,189,64,107,711.5,-189.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,723,189,107,107,723.8359375,-189.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,720,190,21,107,720.1640625,-190.1640625
WOD_Ruins,0,WOD_Ruins_05,732,190,107,107,732.8359375,-190.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,717,191,21,64,717.1640625,-191.5
WOD_BanditCamp,0,WOD_BanditCamp_07,680,192,21,21,680.1640625,-192.8359375
WOD_Ruins,0,WOD_Ruins_05,723,192,64,107,723.5,-192.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,728,192,64,107,728.5,-192.1640625
WOD_BanditFort,0,WOD_BanditFort_01,653,193,64,21,653.5,-193.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,738,193,21,107,738.1640625,-193.1640625
WOD_Ruins,0,WOD_Ruins_05,687,194,21,64,687.1640625,-194.5
WOD_BanditCamp,0,WOD_BanditCamp_06,717,194,21,21,717.1640625,-194.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,651,195,107,110,651.8359375,-195.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,725,195,64,21,725.5,-195.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,726,195,107,107,726.8359375,-195.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Medium_02,740,195,64,107,740.5,-195.1640625
WOD_Ruins,0,WOD_Ruins_05,640,196,107,64,640.8359375,-196.5
WOD_BanditFort,0,WOD_BanditFort_01,648,197,21,21,648.1640625,-197.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,649,197,64,54,649.5,-197.5
