name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Ruins,0,WOD_Ruins_04,429,341,107,107,429107341107,429.8359375,-341.1640625
WOD_BanditFort,0,WOD_BanditFort_01,431,341,21,107,43121341107,431.1640625,-341.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,427,342,107,64,42710734264,427.8359375,-342.5
WOD_BanditCamp,0,WOD_BanditCamp_01,431,342,107,107,431107342107,431.8359375,-342.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,429,343,64,107,42964343107,429.5,-343.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,432,343,64,107,43264343107,432.5,-343.1640625
WOD_Ruins,0,WOD_Ruins_01,437,343,21,64,4372134364,437.1640625,-343.5
WOD_Ruins,0,WOD_Ruins_05,438,343,21,21,4382134321,438.1640625,-343.8359375
WOD_Ruins,0,WOD_Ruins_06,438,343,64,64,4386434364,438.5,-343.5
WOD_BanditCamp,0,WOD_BanditCamp_02,428,344,64,107,42864344107,428.5,-344.1640625
WOD_Ruins,0,WOD_Ruins_03,430,344,64,21,4306434421,430.5,-344.8359375
