name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Bandit Fort,0,WOD_BanditFort_01,687,65,87,67,687876567,Koegria,687.6796875,-65.4765625
Bandit Fort,0,WOD_BanditFort_01,687,98,17,9,687179809,Koegria,687.1328125,-98.9296875
Bandit Camp,0,WOD_BanditCamp_05,661,62,69,3,661696203,Koegria,661.5390625,-62.9765625
Bandit Camp,0,WOD_BanditCamp_02,657,51,76,101,6577651101,Koegria,657.59375,-51.2109375
Bandit Fort,0,WOD_BanditFort_02,687,72,27,93,687277293,Koegria,687.2109375,-72.2734375
Bandit Camp,0,WOD_BanditCamp_05,664,45,118,122,66411845122,Koegria,664.921875,-45.046875
Bandit Fort,0,WOD_BanditFort_02,674,109,93,23,6749310923,Koegria,674.7265625,-109.8203125
Bandit Fort,0,WOD_BanditFort_03,680,113,95,40,6809511340,Koegria,680.7421875,-113.6875
Bandit Camp,0,WOD_BanditCamp_02,679,62,95,55,679956255,Koegria,679.7421875,-62.5703125
Bandit Camp,0,WOD_BanditCamp_01,672,97,88,109,6728897109,Koegria,672.6875,-97.1484375
Bandit Camp,0,WOD_BanditCamp_03,696,66,13,97,696136697,Koegria,696.1015625,-66.2421875
Bandit Fort,0,WOD_BanditFort_03,668,76,76,14,668767614,Koegria,668.59375,-76.890625
Bandit Camp,0,WOD_BanditCamp_05,658,70,47,40,658477040,Koegria,658.3671875,-70.6875
Bandit Fort,0,WOD_BanditFort_03,666,116,51,72,6665111672,Koegria,666.3984375,-116.4375
Bandit Camp,0,WOD_BanditCamp_05,691,58,123,9,6911235809,Koegria,691.9609375,-58.9296875
Bandit Fort,0,WOD_BanditFort_01,656,61,115,82,6561156182,Koegria,656.8984375,-61.359375
Bandit Fort,0,WOD_BanditFort_02,673,39,74,5,673743905,Koegria,673.578125,-39.9609375
Bandit Camp,0,WOD_BanditCamp_02,695,83,86,63,695868363,Koegria,695.671875,-83.5078125
Bandit Camp,0,WOD_BanditCamp_01,670,52,33,51,670335251,Koegria,670.2578125,-52.6015625
Bandit Fort,0,WOD_BanditFort_02,706,77,6,41,706067741,Koegria,706.046875,-77.6796875
Bandit Fort,0,WOD_BanditFort_01,679,66,97,119,6799766119,Koegria,679.7578125,-66.0703125
Bandit Fort,0,WOD_BanditFort_01,687,118,108,5,68710811805,Koegria,687.84375,-118.9609375
Bandit Camp,0,WOD_BanditCamp_01,659,97,104,67,6591049767,Koegria,659.8125,-97.4765625
Bandit Camp,0,WOD_BanditCamp_02,664,124,124,54,66412412454,Koegria,664.96875,-124.578125
Bandit Fort,0,WOD_BanditFort_03,695,65,104,45,6951046545,Koegria,695.8125,-65.6484375
Bandit Fort,0,WOD_BanditFort_02,665,94,100,105,66510094105,Koegria,665.78125,-94.1796875
Bandit Camp,0,WOD_BanditCamp_02,671,110,14,8,6711411008,Koegria,671.109375,-110.9375
Bandit Camp,0,WOD_BanditCamp_02,658,102,105,35,65810510235,Koegria,658.8203125,-102.7265625
Bandit Camp,0,WOD_BanditCamp_01,677,64,67,56,677676456,Koegria,677.5234375,-64.5625
Bandit Fort,0,WOD_BanditFort_01,676,46,114,116,67611446116,Koegria,676.890625,-46.09375
Bandit Camp,0,WOD_BanditCamp_01,691,88,79,113,6917988113,Koegria,691.6171875,-88.1171875
Bandit Camp,0,WOD_BanditCamp_02,701,73,82,29,701827329,Koegria,701.640625,-73.7734375
Bandit Camp,0,WOD_BanditCamp_02,669,106,63,50,6696310650,Koegria,669.4921875,-106.609375
