name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Round_Small_01,-16,667,88,44,17,Koegria,667.34375,-88.8671875,1,4.0,0.5,0.45145625
Rocks,1,WOD_Rocks_Round_Small_03,-69,697,81,13,14,Koegria,697.1015625,-81.890625,1,4.0,0.5,0.40171475
Rocks,1,WOD_Rocks_Round_Small_07,-15,687,98,36,45,Koegria,687.28125,-98.6484375,1,4.0,0.5,0.4789484
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-29,701,79,63,70,Koegria,701.4921875,-79.453125,4,4.0,0.5,0.45192975
Rocks,1,WOD_Rocks_Round_Small_08,90,670,86,42,95,Koegria,670.328125,-86.2578125,1,4.0,0.5,0.45166535
Rocks,1,WOD_Rocks_Round_Small_07,-168,668,72,109,36,Koegria,668.8515625,-72.71875,1,4.0,0.5,0.49390995
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,170,668,59,60,95,Koegria,668.46875,-59.2578125,4,4.0,0.5,0.4114142
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,45,680,62,58,47,Koegria,680.453125,-62.6328125,4,4.0,0.5,0.4561425
Rocks,1,WOD_Rocks_Round_Small_06,-159,668,89,88,54,Koegria,668.6875,-89.578125,1,4.0,0.5,0.386852
Rocks,1,WOD_Rocks_Round_Small_01,101,657,106,20,81,Koegria,657.15625,-106.3671875,1,4.0,0.5,0.448853
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-145,677,63,42,27,Koegria,677.328125,-63.7890625,4,4.0,0.5,0.45222195
Rocks,1,WOD_Rocks_Round_Small_03,-24,700,97,79,12,Koegria,700.6171875,-97.90625,1,4.0,0.5,0.45419515
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,117,687,61,105,63,Koegria,687.8203125,-61.5078125,4,4.0,0.5,0.447798
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-131,701,81,74,76,Koegria,701.578125,-81.40625,4,4.0,0.5,0.46219055
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,128,688,77,109,123,Koegria,688.8515625,-77.0390625,4,4.0,0.5,0.432843
Rocks,1,WOD_Rocks_Round_Small_02,-33,659,75,17,126,Koegria,659.1328125,-75.015625,1,4.0,0.5,0.394563
Rocks,1,WOD_Rocks_Round_Small_10,111,671,83,95,70,Koegria,671.7421875,-83.453125,1,4.0,0.5,0.39861855
Rocks,1,WOD_Rocks_Round_Small_10,6,691,83,52,75,Koegria,691.40625,-83.4140625,1,4.0,0.5,0.45480185
Rocks,1,WOD_Rocks_Round_Small_06,76,670,87,36,82,Koegria,670.28125,-87.359375,1,4.0,0.5,0.47958495
Rocks,1,WOD_Rocks_Round_Small_06,-57,696,95,32,118,Koegria,696.25,-95.078125,1,4.0,0.5,0.41726785
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,166,699,72,72,86,Koegria,699.5625,-72.328125,4,4.0,0.5,0.4681285
Rocks,1,WOD_Rocks_Round_Small_08,-94,695,99,36,82,Koegria,695.28125,-99.359375,1,4.0,0.5,0.4986695
Rocks,1,WOD_Rocks_Round_Small_02,157,666,70,51,105,Koegria,666.3984375,-70.1796875,1,4.0,0.5,0.38733485
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,132,681,64,99,45,Koegria,681.7734375,-64.6484375,4,4.0,0.5,0.4732809
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-158,683,65,56,86,Koegria,683.4375,-65.328125,4,4.0,0.5,0.4737468
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,93,667,42,110,126,Koegria,667.859375,-42.015625,4,4.0,0.5,0.4900612
Rocks,1,WOD_Rocks_Round_Small_03,-91,686,123,8,72,Koegria,686.0625,-123.4375,1,4.0,0.5,0.4446183
