name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-135,973,212,93,73,Gavaudon,973.7265625,-212.4296875,4,4.0,0.5,0.8000498
Rocks,1,WOD_Rocks_Round_Small_01,-121,987,242,49,114,Gavaudon,987.3828125,-242.109375,1,4.0,0.5,0.791557
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-100,969,203,49,116,Gavaudon,969.3828125,-203.09375,4,4.0,0.5,0.8212159
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,88,975,211,83,86,Gavaudon,975.6484375,-211.328125,4,4.0,0.5,0.8438225
Rocks,1,WOD_Rocks_Round_Small_02,116,993,246,84,39,Gavaudon,993.65625,-246.6953125,1,4.0,0.5,0.9927274
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-71,982,213,59,50,Gavaudon,982.4609375,-213.609375,4,4.0,0.5,0.8234545
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-55,972,205,59,9,Gavaudon,972.4609375,-205.9296875,4,4.0,0.5,0.9879838
Rocks,1,WOD_Rocks_Round_Small_06,-69,993,236,24,7,Gavaudon,993.1875,-236.9453125,1,4.0,0.5,0.8633904
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,76,979,208,54,123,Gavaudon,979.421875,-208.0390625,4,4.0,0.5,0.7564896
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-133,968,206,3,63,Gavaudon,968.0234375,-206.5078125,4,4.0,0.5,0.8161579
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,91,961,212,55,73,Gavaudon,961.4296875,-212.4296875,4,4.0,0.5,0.7572111
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-91,982,213,61,53,Gavaudon,982.4765625,-213.5859375,4,4.0,0.5,0.9664918
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-92,983,216,77,117,Gavaudon,983.6015625,-216.0859375,4,4.0,0.5,0.9246715
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,152,974,209,77,120,Gavaudon,974.6015625,-209.0625,4,4.0,0.5,0.9890063
Rocks,1,WOD_Rocks_Round_Small_04,21,972,225,97,58,Gavaudon,972.7578125,-225.546875,3,4.0,0.5,0.9158266
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,81,960,203,12,86,Gavaudon,960.09375,-203.328125,4,4.0,0.5,0.7990157
Rocks,1,WOD_Rocks_Round_Small_06,91,971,226,104,54,Gavaudon,971.8125,-226.578125,3,4.0,0.5,0.8213292
Rocks,1,WOD_Rocks_Round_Small_02,127,997,241,4,109,Gavaudon,997.03125,-241.1484375,1,4.0,0.5,0.7748412
Rocks,1,WOD_Rocks_Round_Small_04,-98,988,241,77,9,Gavaudon,988.6015625,-241.9296875,1,4.0,0.5,0.9025766
Rocks,1,WOD_Rocks_Round_Small_01,15,990,271,113,68,Gavaudon,990.8828125,-271.46875,1,4.0,0.5,0.8128474
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-20,959,204,105,18,Gavaudon,959.8203125,-204.859375,4,4.0,0.5,0.9596061
Rocks,1,WOD_Rocks_Round_Small_06,8,983,238,26,56,Gavaudon,983.203125,-238.5625,1,4.0,0.5,0.9284382
Rocks,1,WOD_Rocks_Round_Small_10,30,995,251,118,12,Gavaudon,995.921875,-251.90625,1,4.0,0.5,0.7596767
Rocks,1,WOD_Rocks_Round_Small_04,94,990,234,88,3,Gavaudon,990.6875,-234.9765625,1,4.0,0.5,0.7751104
Rocks,1,WOD_Rocks_Round_Small_09,33,985,223,96,89,Gavaudon,985.75,-223.3046875,3,4.0,0.5,0.8284011
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-40,969,204,91,9,Gavaudon,969.7109375,-204.9296875,4,4.0,0.5,0.8793454
Rocks,1,WOD_Rocks_Round_Small_02,-78,981,237,108,44,Gavaudon,981.84375,-237.65625,1,4.0,0.5,0.9040363
Rocks,1,WOD_Rocks_Round_Small_08,-10,996,241,106,122,Gavaudon,996.828125,-241.046875,1,4.0,0.5,0.7846966
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-55,974,212,91,58,Gavaudon,974.7109375,-212.546875,4,4.0,0.5,0.8067796
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,41,972,206,72,81,Gavaudon,972.5625,-206.3671875,4,4.0,0.5,0.9977398
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,166,972,211,100,102,Gavaudon,972.78125,-211.203125,4,4.0,0.5,0.8875952
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-51,980,208,1,8,Gavaudon,980.0078125,-208.9375,4,4.0,0.5,0.7676188
Rocks,1,WOD_Rocks_Round_Small_10,141,992,237,104,84,Gavaudon,992.8125,-237.34375,1,4.0,0.5,0.8421556
Rocks,1,WOD_Rocks_Round_Small_05,37,990,242,76,67,Gavaudon,990.59375,-242.4765625,1,4.0,0.5,0.9755374
Rocks,1,WOD_Rocks_Round_Small_05,13,990,234,88,37,Gavaudon,990.6875,-234.7109375,1,4.0,0.5,0.964655
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,22,958,204,82,41,Gavaudon,958.640625,-204.6796875,4,4.0,0.5,0.7987218
Rocks,1,WOD_Rocks_Round_Small_05,-61,996,242,123,104,Gavaudon,996.9609375,-242.1875,1,4.0,0.5,0.8264171
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-62,971,202,27,21,Gavaudon,971.2109375,-202.8359375,4,4.0,0.5,0.8951595
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,115,968,207,125,22,Gavaudon,968.9765625,-207.828125,4,4.0,0.5,0.786913
Rocks,1,WOD_Rocks_Round_Small_05,-51,997,241,69,68,Gavaudon,997.5390625,-241.46875,1,4.0,0.5,0.7937992
Rocks,1,WOD_Rocks_Round_Small_08,176,993,236,52,61,Gavaudon,993.40625,-236.5234375,1,4.0,0.5,0.928811
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-95,973,205,13,7,Gavaudon,973.1015625,-205.9453125,4,4.0,0.5,0.8072867
Rocks,1,WOD_Rocks_Round_Small_01,-57,985,237,115,109,Gavaudon,985.8984375,-237.1484375,1,4.0,0.5,0.881084
Rocks,1,WOD_Rocks_Round_Small_06,-133,995,241,47,16,Gavaudon,995.3671875,-241.875,1,4.0,0.5,0.8690521
Rocks,1,WOD_Rocks_Round_Small_10,79,997,251,77,89,Gavaudon,997.6015625,-251.3046875,1,4.0,0.5,0.7517284
Rocks,1,WOD_Rocks_Round_Small_10,5,966,225,32,21,Gavaudon,966.25,-225.8359375,3,4.0,0.5,0.9618384
Rocks,1,WOD_Rocks_Round_Small_01,-12,997,251,38,44,Gavaudon,997.296875,-251.65625,1,4.0,0.5,0.9470879
Rocks,1,WOD_Rocks_Round_Small_06,178,965,225,72,21,Gavaudon,965.5625,-225.8359375,3,4.0,0.5,0.7600366
Rocks,1,WOD_Rocks_Round_Small_06,-76,990,238,122,44,Gavaudon,990.953125,-238.65625,1,4.0,0.5,0.9985678
Rocks,1,WOD_Rocks_Round_Small_05,8,998,237,33,100,Gavaudon,998.2578125,-237.21875,1,4.0,0.5,0.8501557
Rocks,1,WOD_Rocks_Round_Small_04,-112,988,235,6,18,Gavaudon,988.046875,-235.859375,1,4.0,0.5,0.8963391
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-121,970,205,8,16,Gavaudon,970.0625,-205.875,4,4.0,0.5,0.7996775
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,130,972,210,55,64,Gavaudon,972.4296875,-210.5,4,4.0,0.5,0.8575292
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-36,974,208,92,66,Gavaudon,974.71875,-208.484375,4,4.0,0.5,0.8697613
Rocks,1,WOD_Rocks_Round_Small_05,176,998,238,86,70,Gavaudon,998.671875,-238.453125,1,5.0,0.5,0.96748
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-56,966,202,125,120,Gavaudon,966.9765625,-202.0625,4,5.0,0.5,0.7968975
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-38,970,206,120,48,Gavaudon,970.9375,-206.625,4,5.0,0.5,0.830881
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-86,969,207,113,49,Gavaudon,969.8828125,-207.6171875,4,5.0,0.5,0.8270353
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-79,969,205,59,44,Gavaudon,969.4609375,-205.65625,4,5.0,0.5,0.8296946
Rocks,1,WOD_Rocks_Round_Small_10,-150,987,241,97,77,Gavaudon,987.7578125,-241.3984375,1,5.0,0.5,0.8375835
Rocks,1,WOD_Rocks_Round_Small_08,135,997,238,29,14,Gavaudon,997.2265625,-238.890625,1,5.0,0.5,0.9262308
Rocks,1,WOD_Rocks_Round_Small_05,-63,962,214,102,93,Gavaudon,962.796875,-214.2734375,3,5.0,0.5,0.917318
Rocks,1,WOD_Rocks_Round_Small_10,52,996,237,122,52,Gavaudon,996.953125,-237.59375,1,5.0,0.5,0.9051555
Rocks,1,WOD_Rocks_Round_Small_01,16,992,240,3,95,Gavaudon,992.0234375,-240.2578125,1,5.0,0.5,0.9579022
Rocks,1,WOD_Rocks_Round_Small_08,-4,995,238,104,109,Gavaudon,995.8125,-238.1484375,1,5.0,0.5,0.7721785
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-102,970,202,41,25,Gavaudon,970.3203125,-202.8046875,4,5.0,0.5,0.980241
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,111,966,201,65,10,Gavaudon,966.5078125,-201.921875,4,5.0,0.5,0.8792938
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,102,969,205,35,16,Gavaudon,969.2734375,-205.875,4,5.0,0.5,0.826762
Rocks,1,WOD_Rocks_Round_Small_06,112,998,237,82,45,Gavaudon,998.640625,-237.6484375,1,5.0,0.5,0.9798977
Rocks,1,WOD_Rocks_Round_Small_02,130,992,240,28,45,Gavaudon,992.21875,-240.6484375,1,5.0,0.5,0.7919065
Rocks,1,WOD_Rocks_Round_Small_07,95,962,214,69,112,Gavaudon,962.5390625,-214.125,3,5.0,0.5,0.8608967
Rocks,1,WOD_Rocks_Round_Small_01,-175,988,240,74,7,Gavaudon,988.578125,-240.9453125,1,5.0,0.5,0.9010807
Rocks,1,WOD_Rocks_Round_Small_08,-177,992,239,128,17,Gavaudon,993.0,-239.8671875,1,5.0,0.5,0.8452112
Rocks,1,WOD_Rocks_Round_Small_06,114,993,241,123,80,Gavaudon,993.9609375,-241.375,1,5.0,0.5,0.9295841
Rocks,1,WOD_Rocks_Round_Small_09,78,995,237,19,27,Gavaudon,995.1484375,-237.7890625,1,5.0,0.5,0.8584849
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-57,973,208,12,79,Gavaudon,973.09375,-208.3828125,4,5.0,0.5,0.8822238
Rocks,1,WOD_Rocks_Round_Small_09,144,987,240,73,1,Gavaudon,987.5703125,-240.9921875,1,5.0,0.5,0.965255
Rocks,1,WOD_Rocks_Round_Small_09,3,989,242,67,100,Gavaudon,989.5234375,-242.21875,1,5.0,0.5,0.8900942
Rocks,1,WOD_Rocks_Round_Small_10,175,994,238,84,120,Gavaudon,994.65625,-238.0625,1,5.0,0.5,0.7717114
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-179,966,202,111,12,Gavaudon,966.8671875,-202.90625,4,5.0,0.5,0.811552
Rocks,1,WOD_Rocks_Round_Small_08,-135,961,213,102,99,Gavaudon,961.796875,-213.2265625,3,5.0,0.5,0.9166484
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-113,972,207,72,25,Gavaudon,972.5625,-207.8046875,4,5.0,0.5,0.9663247
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,152,968,203,105,111,Gavaudon,968.8203125,-203.1328125,4,5.0,0.5,0.7923622
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,34,970,208,102,122,Gavaudon,970.796875,-208.046875,4,6.0,0.5,0.7961202
Rocks,1,WOD_Rocks_Round_Small_02,-4,993,241,72,71,Gavaudon,993.5625,-241.4453125,1,6.0,0.5,0.8002227
Rocks,1,WOD_Rocks_Round_Small_10,-33,992,240,22,112,Gavaudon,992.171875,-240.125,1,6.0,0.5,0.9730567
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-128,970,207,118,17,Gavaudon,970.921875,-207.8671875,4,6.0,0.5,0.7774367
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,63,971,207,20,26,Gavaudon,971.15625,-207.796875,4,,0.5,0.8959298
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,107,971,207,45,59,Gavaudon,971.3515625,-207.5390625,4,6.0,0.5,0.9597722
Rocks,1,WOD_Rocks_Round_Small_02,-165,992,240,72,116,Gavaudon,992.5625,-240.09375,1,6.0,0.5,0.9689659
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,176,970,208,119,117,Gavaudon,970.9296875,-208.0859375,4,6.0,0.5,0.7846382
Rocks,1,WOD_Rocks_Round_Small_10,-157,962,213,36,86,Gavaudon,962.28125,-213.328125,3,5.0,0.5,0.800674
Rocks,1,WOD_Rocks_Round_Small_01,28,995,237,4,37,Gavaudon,995.03125,-237.7109375,1,5.0,0.5,0.9515887
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,64,968,203,127,113,Gavaudon,968.9921875,-203.1171875,4,5.0,0.5,0.9904574
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,51,966,203,105,78,Gavaudon,966.8203125,-203.390625,4,5.0,0.5,0.810495
Rocks,1,WOD_Rocks_Round_Small_07,-172,995,238,122,23,Gavaudon,995.953125,-238.8203125,1,5.0,0.5,0.7997496
Rocks,1,WOD_Rocks_Round_Small_06,74,994,236,59,5,Gavaudon,994.4609375,-236.9609375,1,5.0,0.5,0.883887
Rocks,1,WOD_Rocks_Round_Small_02,-22,987,241,106,110,Gavaudon,987.828125,-241.140625,1,5.0,0.5,0.9688799
Rocks,1,WOD_Rocks_Round_Small_03,160,997,238,13,35,Gavaudon,997.1015625,-238.7265625,1,5.0,0.5,0.7937926
Rocks,1,WOD_Rocks_Round_Small_04,28,998,238,38,51,Gavaudon,998.296875,-238.6015625,1,5.0,0.5,0.7610104
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,164,967,203,120,76,Gavaudon,967.9375,-203.40625,4,5.0,0.5,0.7950765
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-110,971,207,91,65,Gavaudon,971.7109375,-207.4921875,4,5.0,0.5,0.9378311
Rocks,1,WOD_Rocks_Round_Small_06,-149,991,239,74,51,Gavaudon,991.578125,-239.6015625,1,5.0,0.5,0.8203307
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,127,966,203,113,82,Gavaudon,966.8828125,-203.359375,4,5.0,0.5,0.8019786
Rocks,1,WOD_Rocks_Round_Small_02,132,989,241,102,17,Gavaudon,989.796875,-241.8671875,1,5.0,0.5,0.7687026
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,135,970,208,87,88,Gavaudon,970.6796875,-208.3125,4,5.0,0.5,0.9693783
Rocks,1,WOD_Rocks_Round_Small_02,-148,987,241,72,51,Gavaudon,987.5625,-241.6015625,1,5.0,0.5,0.9400029
Rocks,1,WOD_Rocks_Round_Small_03,-117,994,236,28,65,Gavaudon,994.21875,-236.4921875,1,5.0,0.5,0.9291708
Rocks,1,WOD_Rocks_Round_Small_02,-96,992,240,119,52,Gavaudon,992.9296875,-240.59375,1,5.0,0.5,0.8181115
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-73,972,208,79,125,Gavaudon,972.6171875,-208.0234375,4,5.0,0.5,0.899144
