name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditCamp,0,WOD_BanditCamp_09,968,201,64,107,968.5,-201.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,962,202,21,64,962.1640625,-202.5
WOD_BanditCamp,0,WOD_BanditCamp_06,967,202,64,21,967.5,-202.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,971,202,59,107,971.5,-202.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,973,202,21,107,973.1640625,-202.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,973,202,107,64,973.8359375,-202.5
WOD_BanditCamp,0,WOD_BanditCamp_07,959,203,107,21,959.8359375,-203.8359375
WOD_Ruins,0,WOD_Ruins_04,966,204,64,21,966.5,-204.8359375
WOD_BanditFort,0,WOD_BanditFort_01,966,204,107,107,966.8359375,-204.1640625
WOD_Ruins,0,WOD_Ruins_05,974,204,21,107,974.1640625,-204.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,958,205,21,53,958.1640625,-205.5
WOD_BanditCamp,0,WOD_BanditCamp_01,959,205,107,107,959.8359375,-205.1640625
WOD_Ruins,0,WOD_Ruins_03,968,205,107,64,968.8359375,-205.5
WOD_Ruins,0,WOD_Ruins_03,976,205,64,107,976.5,-205.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,980,205,107,113,980.8359375,-205.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,959,206,21,113,959.1640625,-206.1640625
WOD_Ruins,0,WOD_Ruins_06,961,206,107,107,961.8359375,-206.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,962,206,21,62,962.1640625,-206.5
WOD_BanditCamp,0,WOD_BanditCamp_06,963,206,64,61,963.5,-206.5
WOD_BanditCamp,0,WOD_BanditCamp_09,963,206,107,21,963.8359375,-206.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,964,206,21,66,964.1640625,-206.5
WOD_BanditCamp,0,WOD_BanditCamp_01,965,206,64,60,965.5,-206.5
WOD_Ruins,0,WOD_Ruins_01,965,206,107,21,965.8359375,-206.8359375
WOD_Ruins,0,WOD_Ruins_01,974,206,64,107,974.5,-206.1640625
WOD_Ruins,0,WOD_Ruins_01,976,206,107,21,976.8359375,-206.8359375
WOD_Ruins,0,WOD_Ruins_06,978,206,64,21,978.5,-206.8359375
WOD_Ruins,0,WOD_Ruins_04,980,206,68,107,980.5,-206.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,962,207,21,107,962.1640625,-207.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,966,207,107,107,966.8359375,-207.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,967,207,57,64,967.5,-207.5
WOD_BanditCamp,0,WOD_BanditCamp_06,976,207,21,21,976.1640625,-207.8359375
WOD_BanditFort,0,WOD_BanditFort_01,980,207,107,107,980.8359375,-207.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,981,207,21,116,981.1640625,-207.1640625
WOD_Ruins,0,WOD_Ruins_06,981,207,21,21,981.1640625,-207.8359375
WOD_BanditFort,0,WOD_BanditFort_01,960,208,21,107,960.1640625,-208.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,961,208,21,21,961.1640625,-208.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,961,208,107,21,961.8359375,-208.8359375
WOD_Ruins,0,WOD_Ruins_06,966,208,21,107,966.1640625,-208.1640625
WOD_BanditFort,0,WOD_BanditFort_01,976,208,69,21,976.5,-208.8359375
WOD_Ruins,0,WOD_Ruins_02,977,208,21,107,977.1640625,-208.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,963,209,21,107,963.1640625,-209.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,972,209,107,107,972.8359375,-209.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,976,209,21,21,976.1640625,-209.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,984,209,64,21,984.5,-209.8359375
WOD_Ruins,0,WOD_Ruins_01,961,210,64,21,961.5,-210.8359375
WOD_Ruins,0,WOD_Ruins_02,967,210,21,64,967.1640625,-210.5
WOD_BanditCamp,0,WOD_BanditCamp_04,970,210,64,21,970.5,-210.8359375
WOD_Ruins,0,WOD_Ruins_06,972,210,64,107,972.5,-210.1640625
WOD_Ruins,0,WOD_Ruins_06,976,210,21,107,976.1640625,-210.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,980,210,107,64,980.8359375,-210.5
WOD_GuardTower,0,WOD_Guardtower_01,968,211,62,64,968.5,-211.5
WOD_BanditFort,0,WOD_BanditFort_01,970,211,64,107,970.5,-211.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,970,211,107,71,970.8359375,-211.5
WOD_BanditCamp,0,WOD_BanditCamp_09,976,211,70,107,976.5,-211.1640625
WOD_Ruins,0,WOD_Ruins_05,966,212,107,21,966.8359375,-212.8359375
WOD_GuardTower,0,WOD_Guardtower_01,968,212,66,64,968.5,-212.5
WOD_Ruins,0,WOD_Ruins_02,962,213,64,21,962.5,-213.8359375
WOD_GuardTower,0,WOD_Guardtower_01,968,213,67,21,968.5,-213.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,966,214,64,107,966.5,-214.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,968,214,66,21,968.5,-214.8359375
WOD_Ruins,0,WOD_Ruins_05,969,214,21,107,969.1640625,-214.1640625
WOD_GuardTower,0,WOD_Guardtower_01,968,215,21,25,968.1640625,-215.8359375
WOD_GuardTower,0,WOD_Guardtower_01,968,215,107,107,968.8359375,-215.1640625
WOD_Ruins,0,WOD_Ruins_02,973,215,61,64,973.5,-215.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_03,976,215,21,107,976.1640625,-215.1640625
WOD_Ruins,0,WOD_Ruins_01,976,215,107,21,976.8359375,-215.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_03,961,216,64,62,961.5,-216.5
WOD_Ruins,0,WOD_Ruins_02,963,216,64,61,963.5,-216.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,963,216,21,62,963.1640625,-216.5
WOD_Ruins,0,WOD_Ruins_02,964,216,107,26,964.8359375,-216.8359375
WOD_GuardTower,0,WOD_Guardtower_01,964,216,21,60,964.1640625,-216.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,964,216,64,107,964.5,-216.1640625
WOD_Ruins,0,WOD_Ruins_01,965,216,21,21,965.1640625,-216.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,966,216,21,21,966.1640625,-216.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_03,967,216,107,110,967.8359375,-216.1640625
WOD_Shrine,0,WOD_Shrine_Dibella_01,973,216,68,107,973.5,-216.1640625
WOD_Ruins,0,WOD_Ruins_06,974,216,21,107,974.1640625,-216.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,975,216,64,60,975.5,-216.5
WOD_BanditFort,0,WOD_BanditFort_01,985,216,21,28,985.1640625,-216.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,962,217,21,64,962.1640625,-217.5
WOD_BanditCamp,0,WOD_BanditCamp_09,964,217,21,21,964.1640625,-217.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,964,217,107,107,964.8359375,-217.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,965,217,21,110,965.1640625,-217.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,965,217,64,21,965.5,-217.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,969,217,64,21,969.5,-217.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,977,217,107,21,977.8359375,-217.8359375
WOD_BanditFort,0,WOD_BanditFort_01,980,217,21,107,980.1640625,-217.1640625
WOD_Ruins,0,WOD_Ruins_03,985,217,107,64,985.8359375,-217.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,966,218,62,64,966.5,-218.5
WOD_BanditCamp,0,WOD_BanditCamp_03,966,218,107,64,966.8359375,-218.5
WOD_Ruins,0,WOD_Ruins_03,973,218,107,21,973.8359375,-218.8359375
WOD_Ruins,0,WOD_Ruins_02,982,218,64,107,982.5,-218.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_05,966,219,62,107,966.5,-219.1640625
WOD_Shrine,0,WOD_Shrine_Dibella_01,966,219,21,21,966.1640625,-219.8359375
WOD_BanditFort,0,WOD_BanditFort_01,973,219,64,21,973.5,-219.8359375
WOD_Ruins,0,WOD_Ruins_02,975,219,64,21,975.5,-219.8359375
WOD_Ruins,0,WOD_Ruins_05,975,219,107,21,975.8359375,-219.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,994,219,21,107,994.1640625,-219.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,972,220,21,21,972.1640625,-220.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,973,220,21,107,973.1640625,-220.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_03,974,220,107,24,974.8359375,-220.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,974,220,21,116,974.1640625,-220.1640625
WOD_Ruins,0,WOD_Ruins_03,974,220,107,107,974.8359375,-220.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,980,220,107,107,980.8359375,-220.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,982,220,59,107,982.5,-220.1640625
WOD_Ruins,0,WOD_Ruins_01,982,220,107,28,982.8359375,-220.8359375
WOD_Ruins,0,WOD_Ruins_05,997,220,107,64,997.8359375,-220.5
WOD_BanditFort,0,WOD_BanditFort_01,965,221,64,21,965.5,-221.8359375
WOD_Ruins,0,WOD_Ruins_06,970,221,21,64,970.1640625,-221.5
WOD_Ruins,0,WOD_Ruins_04,975,221,21,112,975.1640625,-221.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,983,221,21,64,983.1640625,-221.5
WOD_Ruins,0,WOD_Ruins_03,993,221,21,64,993.1640625,-221.5
WOD_BanditCamp,0,WOD_BanditCamp_05,963,222,107,21,963.8359375,-222.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,964,222,21,64,964.1640625,-222.5
WOD_Ruins,0,WOD_Ruins_06,966,222,107,28,966.8359375,-222.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,976,222,62,21,976.5,-222.8359375
WOD_Ruins,0,WOD_Ruins_05,976,222,21,21,976.1640625,-222.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,981,222,64,21,981.5,-222.8359375
WOD_Ruins,0,WOD_Ruins_06,984,222,107,28,984.8359375,-222.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,985,222,21,21,985.1640625,-222.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,963,223,64,21,963.5,-223.8359375
WOD_Ruins,0,WOD_Ruins_03,969,223,64,107,969.5,-223.1640625
WOD_BanditFort,0,WOD_BanditFort_01,979,223,107,64,979.8359375,-223.5
WOD_BanditCamp,0,WOD_BanditCamp_03,982,223,21,30,982.1640625,-223.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,984,223,21,21,984.1640625,-223.8359375
WOD_BanditFort,0,WOD_BanditFort_01,994,223,107,107,994.8359375,-223.1640625
WOD_Ruins,0,WOD_Ruins_01,995,223,21,107,995.1640625,-223.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,995,223,64,21,995.5,-223.8359375
WOD_GuardTower,0,WOD_Guardtower_01,968,224,64,69,968.5,-224.5
WOD_BanditFort,0,WOD_BanditFort_01,968,224,107,28,968.8359375,-224.8359375
WOD_Ruins,0,WOD_Ruins_04,969,224,107,107,969.8359375,-224.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,981,224,66,21,981.5,-224.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,983,224,107,21,983.8359375,-224.8359375
WOD_Ruins,0,WOD_Ruins_03,985,224,21,64,985.1640625,-224.5
WOD_Ruins,0,WOD_Ruins_04,966,225,21,21,966.1640625,-225.8359375
WOD_Ruins,0,WOD_Ruins_03,967,225,107,107,967.8359375,-225.1640625
WOD_GuardTower,0,WOD_Guardtower_01,971,225,21,68,971.1640625,-225.5
WOD_BanditFort,0,WOD_BanditFort_01,971,225,21,107,971.1640625,-225.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,974,225,21,107,974.1640625,-225.1640625
WOD_Ruins,0,WOD_Ruins_02,981,225,21,107,981.1640625,-225.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,981,225,107,107,981.8359375,-225.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,985,225,107,24,985.8359375,-225.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_07,973,226,21,66,973.1640625,-226.5
WOD_Ruins,0,WOD_Ruins_04,973,226,64,107,973.5,-226.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,977,226,21,29,977.1640625,-226.8359375
WOD_Ruins,0,WOD_Ruins_06,977,226,64,21,977.5,-226.8359375
WOD_Ruins,0,WOD_Ruins_01,978,226,107,60,978.8359375,-226.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,979,226,21,66,979.1640625,-226.5
WOD_BanditFort,0,WOD_BanditFort_01,980,226,107,114,980.8359375,-226.1640625
WOD_BanditFort,0,WOD_BanditFort_01,981,226,21,107,981.1640625,-226.1640625
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,986,226,107,29,986.8359375,-226.8359375
WOD_Ruins,0,WOD_Ruins_04,986,226,64,107,986.5,-226.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,978,227,107,64,978.8359375,-227.5
WOD_Ruins,0,WOD_Ruins_06,987,227,21,114,987.1640625,-227.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,971,228,64,60,971.5,-228.5
WOD_BanditCamp,0,WOD_BanditCamp_08,972,228,107,70,972.8359375,-228.5
WOD_BanditCamp,0,WOD_BanditCamp_06,973,228,64,107,973.5,-228.1640625
WOD_GuardTower,0,WOD_Guardtower_01,974,228,107,107,974.8359375,-228.1640625
WOD_BanditFort,0,WOD_BanditFort_01,975,228,107,64,975.8359375,-228.5
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,976,228,21,107,976.1640625,-228.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,979,228,107,64,979.8359375,-228.5
WOD_Ruins,0,WOD_Ruins_04,979,228,107,107,979.8359375,-228.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,987,228,64,107,987.5,-228.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,988,228,74,64,988.5,-228.5
WOD_Ruins,0,WOD_Ruins_02,970,229,21,21,970.1640625,-229.8359375
WOD_Ruins,0,WOD_Ruins_01,973,229,21,107,973.1640625,-229.1640625
WOD_Ruins,0,WOD_Ruins_01,983,229,21,107,983.1640625,-229.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,964,230,64,21,964.5,-230.8359375
WOD_BanditFort,0,WOD_BanditFort_01,966,230,107,21,966.8359375,-230.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_06,967,230,64,68,967.5,-230.5
WOD_GuardTower,0,WOD_Guardtower_01,974,230,67,107,974.5,-230.1640625
WOD_Ruins,0,WOD_Ruins_03,974,230,107,64,974.8359375,-230.5
WOD_BanditCamp,0,WOD_BanditCamp_01,982,230,21,21,982.1640625,-230.8359375
WOD_Ruins,0,WOD_Ruins_01,982,230,64,21,982.5,-230.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Medium_01,983,230,21,64,983.1640625,-230.5
WOD_BanditCamp,0,WOD_BanditCamp_08,987,230,107,64,987.8359375,-230.5
WOD_Ruins,0,WOD_Ruins_03,988,230,59,107,988.5,-230.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,988,230,21,21,988.1640625,-230.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,962,231,57,64,962.5,-231.5
WOD_BanditCamp,0,WOD_BanditCamp_07,975,231,107,21,975.8359375,-231.8359375
WOD_Ruins,0,WOD_Ruins_06,975,232,21,64,975.1640625,-232.5
WOD_Ruins,0,WOD_Ruins_02,976,232,107,21,976.8359375,-232.8359375
WOD_GuardTower,0,WOD_Guardtower_01,988,232,107,25,988.8359375,-232.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,998,232,21,21,998.1640625,-232.8359375
WOD_Ruins,0,WOD_Ruins_05,985,233,107,21,985.8359375,-233.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_05,987,233,21,64,987.1640625,-233.5
