name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Flat_Small_03,-135,488,412,93,104,Alik'r Desert,488.7265625,-412.1875,8,,0.5,0.41445575
Rocks,1,WOD_Rocks_Flat_Small_03,38,587,423,27,78,Alik'r Desert,587.2109375,-423.390625,8,,0.5,0.4189653
Rocks,1,WOD_Rocks_Flat_Small_10,91,510,435,101,61,Alik'r Desert,510.7890625,-435.5234375,8,,0.5,0.4685066
Rocks,1,WOD_Rocks_Flat_Small_09,12,232,482,5,42,Alik'r Desert,232.0390625,-482.671875,8,,0.5,0.4383259
Rocks,1,WOD_Rocks_Flat_Small_02,120,319,444,41,87,Alik'r Desert,319.3203125,-444.3203125,8,,0.5,0.46331685
Rocks,1,WOD_Rocks_Flat_Small_04,22,435,497,31,72,Alik'r Desert,435.2421875,-497.4375,8,,0.5,0.3798734
Rocks,1,WOD_Rocks_Flat_Small_02,-61,443,456,37,72,Alik'r Desert,443.2890625,-456.4375,8,,0.5,0.469821
Rocks,1,WOD_Rocks_Flat_Small_03,-122,583,403,115,45,Alik'r Desert,583.8984375,-403.6484375,8,,0.5,0.40085865
Rocks,1,WOD_Rocks_Flat_Small_04,-40,375,458,118,46,Alik'r Desert,375.921875,-458.640625,8,,0.5,0.48712275
Rocks,1,WOD_Rocks_Flat_Small_10,-115,425,439,65,36,Alik'r Desert,425.5078125,-439.71875,8,,0.5,0.4584762
Rocks,1,WOD_Rocks_Flat_Small_07,-97,350,436,64,125,Alik'r Desert,350.5,-436.0234375,8,,0.5,0.44819565
Rocks,1,WOD_Rocks_Flat_Small_01,118,496,400,4,110,Alik'r Desert,496.03125,-400.140625,8,,0.5,0.3907131
Rocks,1,WOD_Rocks_Flat_Small_04,-124,388,471,24,8,Alik'r Desert,388.1875,-471.9375,8,,0.5,0.38712385
Rocks,1,WOD_Rocks_Flat_Small_07,167,267,460,81,64,Alik'r Desert,267.6328125,-460.5,8,,0.5,0.49623505
Rocks,1,WOD_Rocks_Flat_Small_07,-44,397,456,127,69,Alik'r Desert,397.9921875,-456.4609375,8,,0.5,0.4546408
Rocks,1,WOD_Rocks_Flat_Small_04,-154,420,440,127,68,Alik'r Desert,420.9921875,-440.46875,8,,0.5,0.4042617
Rocks,1,WOD_Rocks_Flat_Small_06,-35,367,469,17,38,Alik'r Desert,367.1328125,-469.703125,8,,0.5,0.39746935
Rocks,1,WOD_Rocks_Flat_Small_05,-31,334,494,1,87,Alik'r Desert,334.0078125,-494.3203125,8,,0.5,0.42807805
Rocks,1,WOD_Rocks_Flat_Small_03,-12,628,415,28,27,Alik'r Desert,628.21875,-415.7890625,8,,0.5,0.43135945
Rocks,1,WOD_Rocks_Flat_Small_06,104,560,417,99,115,Alik'r Desert,560.7734375,-417.1015625,8,,0.5,0.38620535
Rocks,1,WOD_Rocks_Flat_Small_06,-44,326,448,78,127,Alik'r Desert,326.609375,-448.0078125,8,,0.5,0.40698255
Rocks,1,WOD_Rocks_Flat_Small_03,-99,361,489,45,24,Alik'r Desert,361.3515625,-489.8125,8,,0.5,0.4704442
Rocks,1,WOD_Rocks_Flat_Small_03,-81,325,466,15,84,Alik'r Desert,325.1171875,-466.34375,8,,0.5,0.39036715
Rocks,1,WOD_Rocks_Flat_Small_04,-8,394,438,5,102,Alik'r Desert,394.0390625,-438.203125,8,,0.5,0.38244675
Rocks,1,WOD_Rocks_Flat_Small_07,98,403,470,102,79,Alik'r Desert,403.796875,-470.3828125,8,,0.5,0.43423865
Rocks,1,WOD_Rocks_Flat_Small_01,123,444,455,123,37,Alik'r Desert,444.9609375,-455.7109375,8,,0.5,0.39536045
Rocks,1,WOD_Rocks_Flat_Small_08,-155,607,434,93,49,Alik'r Desert,607.7265625,-434.6171875,8,,0.5,0.38277765
Rocks,1,WOD_Rocks_Flat_Small_01,166,338,443,113,28,Alik'r Desert,338.8828125,-443.78125,8,,0.5,0.45620085
Rocks,1,WOD_Rocks_Flat_Small_02,-116,599,392,61,72,Alik'r Desert,599.4765625,-392.4375,8,,0.5,0.4695797
Rocks,1,WOD_Rocks_Flat_Small_08,140,388,477,76,96,Alik'r Desert,388.59375,-477.25,8,,0.5,0.4067168
Rocks,1,WOD_Rocks_Flat_Small_04,177,587,431,61,99,Alik'r Desert,587.4765625,-431.2265625,8,,0.5,0.4948514
Rocks,1,WOD_Rocks_Flat_Small_04,24,500,441,13,54,Alik'r Desert,500.1015625,-441.578125,8,,0.5,0.47556635
Rocks,1,WOD_Rocks_Flat_Small_03,-123,455,474,96,4,Alik'r Desert,455.75,-474.96875,8,,0.5,0.43170525
Rocks,1,WOD_Rocks_Flat_Small_02,-133,365,436,44,81,Alik'r Desert,365.34375,-436.3671875,8,,0.5,0.4642366
Rocks,1,WOD_Rocks_Flat_Small_10,105,405,494,24,88,Alik'r Desert,405.1875,-494.3125,8,,0.5,0.4194941
Rocks,1,WOD_Rocks_Flat_Small_03,-24,465,472,88,73,Alik'r Desert,465.6875,-472.4296875,8,,0.5,0.4785998
Rocks,1,WOD_Rocks_Flat_Small_08,-108,340,414,4,93,Alik'r Desert,340.03125,-414.2734375,8,,0.5,0.3869683
Rocks,1,WOD_Rocks_Flat_Small_04,35,317,449,20,26,Alik'r Desert,317.15625,-449.796875,8,,0.5,0.4914325
Rocks,1,WOD_Rocks_Flat_Small_08,91,462,473,77,69,Alik'r Desert,462.6015625,-473.4609375,8,,0.5,0.4257336
Rocks,1,WOD_Rocks_Flat_Small_01,143,444,496,19,87,Alik'r Desert,444.1484375,-496.3203125,8,,0.5,0.4184308
Rocks,1,WOD_Rocks_Flat_Small_01,100,322,453,65,37,Alik'r Desert,322.5078125,-453.7109375,8,,0.5,0.4991673
Rocks,1,WOD_Rocks_Flat_Small_03,63,385,478,120,17,Alik'r Desert,385.9375,-478.8671875,8,,0.5,0.40076525
Rocks,1,WOD_Rocks_Flat_Small_08,-77,520,409,52,109,Alik'r Desert,520.40625,-409.1484375,8,,0.5,0.38529755
Rocks,1,WOD_Rocks_Flat_Small_08,83,472,409,63,113,Alik'r Desert,472.4921875,-409.1171875,8,,0.5,0.383265
Rocks,1,WOD_Rocks_Flat_Small_10,-146,325,458,83,46,Alik'r Desert,325.6484375,-458.640625,8,,0.5,0.45355525
Rocks,1,WOD_Rocks_Flat_Small_06,-9,404,493,77,79,Alik'r Desert,404.6015625,-493.3828125,8,,0.5,0.38870115
Rocks,1,WOD_Rocks_Flat_Small_08,108,379,492,41,27,Alik'r Desert,379.3203125,-492.7890625,8,,0.5,0.4920588
Rocks,1,WOD_Rocks_Flat_Small_05,136,332,485,124,61,Alik'r Desert,332.96875,-485.5234375,8,,0.5,0.4616416
Rocks,1,WOD_Rocks_Flat_Small_01,57,597,389,120,120,Alik'r Desert,597.9375,-389.0625,8,,0.5,0.41394715
Rocks,1,WOD_Rocks_Flat_Small_09,1,484,412,17,1,Alik'r Desert,484.1328125,-412.9921875,8,,0.5,0.4961068
Rocks,1,WOD_Rocks_Flat_Small_03,68,400,431,124,60,Alik'r Desert,400.96875,-431.53125,8,,0.5,0.40946995
Rocks,1,WOD_Rocks_Flat_Small_01,149,579,421,73,70,Alik'r Desert,579.5703125,-421.453125,8,,0.5,0.4483447
Rocks,1,WOD_Rocks_Flat_Small_05,74,393,439,19,91,Alik'r Desert,393.1484375,-439.2890625,8,,0.5,0.47142165
Rocks,1,WOD_Rocks_Flat_Small_05,-180,540,393,96,106,Alik'r Desert,540.75,-393.171875,8,,0.5,0.4013279
Rocks,1,WOD_Rocks_Flat_Small_04,-1,563,408,56,55,Alik'r Desert,563.4375,-408.5703125,8,,0.5,0.40972225
Rocks,1,WOD_Rocks_Flat_Small_03,26,446,453,24,120,Alik'r Desert,446.1875,-453.0625,8,,0.5,0.4352115
Rocks,1,WOD_Rocks_Flat_Small_01,56,583,429,84,70,Alik'r Desert,583.65625,-429.453125,8,,0.5,0.383898
Rocks,1,WOD_Rocks_Flat_Small_09,-146,344,439,60,111,Alik'r Desert,344.46875,-439.1328125,8,,0.5,0.4829918
Rocks,1,WOD_Rocks_Flat_Small_10,73,592,429,99,12,Alik'r Desert,592.7734375,-429.90625,8,,0.5,0.3995828
Rocks,1,WOD_Rocks_Flat_Small_02,-56,345,470,4,101,Alik'r Desert,345.03125,-470.2109375,8,,0.5,0.3785593
Rocks,1,WOD_Rocks_Flat_Small_02,169,437,489,96,18,Alik'r Desert,437.75,-489.859375,8,,0.5,0.43203165
Rocks,1,WOD_Rocks_Flat_Small_10,95,348,433,82,59,Alik'r Desert,348.640625,-433.5390625,8,,0.5,0.37610375
Rocks,1,WOD_Rocks_Flat_Small_02,88,508,406,110,88,Alik'r Desert,508.859375,-406.3125,8,,0.5,0.39637525
Rocks,1,WOD_Rocks_Flat_Small_06,164,511,404,31,46,Alik'r Desert,511.2421875,-404.640625,8,,0.5,0.4355175
Rocks,1,WOD_Rocks_Flat_Small_03,-102,396,438,49,68,Alik'r Desert,396.3828125,-438.46875,8,,0.5,0.41435705
Rocks,1,WOD_Rocks_Flat_Small_09,24,394,475,27,82,Alik'r Desert,394.2109375,-475.359375,8,,0.5,0.3970143
Rocks,1,WOD_Rocks_Flat_Small_06,-123,533,423,127,4,Alik'r Desert,533.9921875,-423.96875,8,,0.5,0.4603992
Rocks,1,WOD_Rocks_Flat_Small_10,64,593,425,27,92,Alik'r Desert,593.2109375,-425.28125,8,,0.5,0.4776762
Rocks,1,WOD_Rocks_Flat_Small_08,131,353,426,12,41,Alik'r Desert,353.09375,-426.6796875,8,,0.5,0.42323585
Rocks,1,WOD_Rocks_Flat_Small_06,146,614,404,67,97,Alik'r Desert,614.5234375,-404.2421875,8,,0.5,0.44449385
Rocks,1,WOD_Rocks_Flat_Small_06,-14,314,489,6,104,Alik'r Desert,314.046875,-489.1875,8,,0.5,0.47217495
Rocks,1,WOD_Rocks_Flat_Small_01,27,481,472,27,61,Alik'r Desert,481.2109375,-472.5234375,8,,0.5,0.43463815
