name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_OrcCamp,0,WOD_OrcCamp_Large_01,558,381,21,21,5582138121,558.1640625,-381.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,613,382,64,21,6136438221,613.5,-382.8359375
WOD_Ruins,0,WOD_Ruins_02,613,382,107,107,613107382107,613.8359375,-382.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_07,586,383,66,64,5866438364,586.5,-383.5
WOD_FarmB,0,WOD_Farmba00,586,383,54,21,5866438321,586.5,-383.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,586,383,107,21,58610738321,586.8359375,-383.8359375
WOD_FarmB,0,WOD_Farmba04,587,383,21,64,5872138364,587.1640625,-383.5
WOD_FarmB,0,WOD_Farmba00,566,384,21,21,5662138421,566.1640625,-384.8359375
WOD_FarmB,0,WOD_Farmba01,577,384,21,107,57721384107,577.1640625,-384.1640625
WOD_BanditFort,0,WOD_BanditFort_01,582,384,107,107,582107384107,582.8359375,-384.1640625
WOD_FarmB,0,WOD_Farmba01,586,384,21,107,58621384107,586.1640625,-384.1640625
WOD_FarmB,0,WOD_Farmba04,588,384,107,107,588107384107,588.8359375,-384.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,546,385,107,64,54610738564,546.8359375,-385.5
WOD_FarmB,0,WOD_Farmba00,555,385,107,64,55510738564,555.8359375,-385.5
WOD_FarmB,0,WOD_Farmba02,568,385,21,64,5682138564,568.1640625,-385.5
WOD_BanditCamp,0,WOD_BanditCamp_04,576,385,57,107,57664385107,576.5,-385.1640625
WOD_Ruins,0,WOD_Ruins_04,576,385,60,21,5766438521,576.5,-385.8359375
WOD_BanditFort,0,WOD_BanditFort_01,613,385,107,107,613107385107,613.8359375,-385.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,541,386,107,64,54110738664,541.8359375,-386.5
WOD_Ruins,0,WOD_Ruins_02,551,386,107,21,55110738621,551.8359375,-386.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,568,386,107,107,568107386107,568.8359375,-386.1640625
WOD_Ruins,0,WOD_Ruins_01,576,386,21,64,5762138664,576.1640625,-386.5
WOD_BanditCamp,0,WOD_BanditCamp_06,588,386,107,64,58810738664,588.8359375,-386.5
WOD_Ruins,0,WOD_Ruins_03,615,386,21,64,6152138664,615.1640625,-386.5
WOD_BanditFort,0,WOD_BanditFort_01,615,386,107,64,61510738664,615.8359375,-386.5
WOD_BanditCamp,0,WOD_BanditCamp_05,541,387,21,21,5412138721,541.1640625,-387.8359375
WOD_FarmB,0,WOD_Farmba01,562,387,64,21,5626438721,562.5,-387.8359375
WOD_Ruins,0,WOD_Ruins_03,576,387,21,21,5762138721,576.1640625,-387.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,576,387,66,107,57664387107,576.5,-387.1640625
WOD_FarmB,0,WOD_Farmba00,598,387,64,107,59864387107,598.5,-387.1640625
WOD_FarmB,0,WOD_Farmba04,598,387,107,21,59810738721,598.8359375,-387.8359375
WOD_FarmB,0,WOD_Farmba04,602,387,107,74,60210738764,602.8359375,-387.5
WOD_FarmB,0,WOD_Farmba04,603,387,21,54,6032138764,603.1640625,-387.5
WOD_FarmB,0,WOD_Farmba01,603,387,64,21,6036438721,603.5,-387.8359375
WOD_FarmB,0,WOD_Farmba02,605,387,107,74,60510738764,605.8359375,-387.5
WOD_BanditCamp,0,WOD_BanditCamp_09,607,387,107,107,607107387107,607.8359375,-387.1640625
WOD_FarmA,0,WOD_Farmaa00,613,387,107,64,61310738764,613.8359375,-387.5
WOD_Ruins,0,WOD_Ruins_05,614,387,107,21,61410738721,614.8359375,-387.8359375
WOD_FarmB,0,WOD_Farmba02,536,388,21,107,53621388107,536.1640625,-388.1640625
WOD_FarmB,0,WOD_Farmba03,541,388,21,107,54121388107,541.1640625,-388.1640625
WOD_FarmB,0,WOD_Farmba00,546,388,54,107,54664388107,546.5,-388.1640625
WOD_FarmB,0,WOD_Farmba02,569,388,21,21,5692138821,569.1640625,-388.8359375
WOD_Ruins,0,WOD_Ruins_03,569,388,21,107,56921388107,569.1640625,-388.1640625
WOD_FarmB,0,WOD_Farmba02,576,388,54,64,5766438864,576.5,-388.5
WOD_FarmB,0,WOD_Farmba04,586,388,74,64,5866438864,586.5,-388.5
WOD_FarmB,0,WOD_Farmba01,594,388,21,107,59421388107,594.1640625,-388.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,609,388,21,64,6092138864,609.1640625,-388.5
WOD_FarmB,0,WOD_Farmba01,534,389,64,107,53464389107,534.5,-389.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,567,389,21,21,5672138921,567.1640625,-389.8359375
WOD_Ruins,0,WOD_Ruins_06,605,389,21,21,6052138921,605.1640625,-389.8359375
WOD_FarmB,0,WOD_Farmba03,610,389,64,21,6106438921,610.5,-389.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,610,389,107,21,61010738921,610.8359375,-389.8359375
WOD_Ruins,0,WOD_Ruins_03,613,389,21,107,61321389107,613.1640625,-389.1640625
WOD_Ruins,0,WOD_Ruins_05,613,389,64,21,6136438921,613.5,-389.8359375
WOD_FarmA,0,WOD_Farmaa01,613,389,107,21,61310738921,613.8359375,-389.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,613,389,107,107,613107389107,613.8359375,-389.1640625
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,521,390,107,64,52110739064,521.8359375,-390.5
WOD_FarmB,0,WOD_Farmba02,523,390,21,64,5232139064,523.1640625,-390.5
WOD_FarmB,0,WOD_Farmba03,534,390,21,21,5342139021,534.1640625,-390.8359375
WOD_FarmB,0,WOD_Farmba02,540,390,107,64,54010739064,540.8359375,-390.5
WOD_FarmB,0,WOD_Farmba01,540,390,107,107,540107390107,540.8359375,-390.1640625
WOD_FarmB,0,WOD_Farmba01,543,390,64,107,54364390107,543.5,-390.1640625
WOD_FarmB,0,WOD_Farmba00,544,390,21,64,5442139064,544.1640625,-390.5
WOD_FarmB,0,WOD_Farmba02,548,390,107,42,54810739021,548.8359375,-390.8359375
WOD_FarmB,0,WOD_Farmba03,548,390,64,107,54864390107,548.5,-390.1640625
WOD_FarmB,0,WOD_Farmba02,569,390,64,21,5696439021,569.5,-390.8359375
WOD_BanditFort,0,WOD_BanditFort_01,588,390,64,107,58864390107,588.5,-390.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,593,390,107,61,59310739064,593.8359375,-390.5
WOD_FarmB,0,WOD_Farmba00,594,390,21,54,5942139064,594.1640625,-390.5
WOD_FarmB,0,WOD_Farmba03,604,390,107,64,60410739064,604.8359375,-390.5
WOD_FarmB,0,WOD_Farmba02,610,390,21,64,6102139064,610.1640625,-390.5
WOD_FarmB,0,WOD_Farmba04,611,390,64,107,61164390107,611.5,-390.1640625
WOD_FarmB,0,WOD_Farmba02,611,390,107,64,61110739064,611.8359375,-390.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,612,390,107,25,61210739021,612.8359375,-390.8359375
WOD_FarmA,0,WOD_Farmaa03,615,390,21,21,6152139021,615.1640625,-390.8359375
WOD_GuardTower,0,WOD_Guardtower_01,619,390,107,113,619107390107,619.8359375,-390.1640625
WOD_Ruins,0,WOD_Ruins_02,619,390,64,107,61964390107,619.5,-390.1640625
WOD_Ruins,0,WOD_Ruins_04,619,390,107,21,61910739021,619.8359375,-390.8359375
WOD_FarmB,0,WOD_Farmba04,517,391,107,107,517107391107,517.8359375,-391.1640625
WOD_Ruins,0,WOD_Ruins_04,519,391,64,107,51964391107,519.5,-391.1640625
WOD_BanditCamp,0,WOD_BanditCamp_06,520,391,64,21,5206439121,520.5,-391.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,541,391,64,107,54164391107,541.5,-391.1640625
WOD_FarmB,0,WOD_Farmba03,549,391,64,49,5496439164,549.5,-391.5
WOD_BanditCamp,0,WOD_BanditCamp_06,564,391,107,64,56410739164,564.8359375,-391.5
WOD_FarmB,0,WOD_Farmba00,576,391,107,21,57610739121,576.8359375,-391.8359375
WOD_FarmB,0,WOD_Farmba04,588,391,107,42,58810739121,588.8359375,-391.8359375
WOD_FarmB,0,WOD_Farmba00,588,391,21,118,58821391107,588.1640625,-391.1640625
