name,type,prefab,worldX,worldY,terrainX,terrainY,gisX,gisY
WOD_BanditFort,0,WOD_BanditFort_01,111,51,21,21,111.1640625,-51.8359375
WOD_Ruins,0,WOD_Ruins_04,106,52,21,64,106.1640625,-52.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,102,53,64,107,102.5,-53.1640625
WOD_Ruins,0,WOD_Ruins_05,103,53,64,68,103.5,-53.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_07,104,53,107,62,104.8359375,-53.5
WOD_BanditFort,0,WOD_BanditFort_01,106,53,107,28,106.8359375,-53.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,115,53,64,21,115.5,-53.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,107,54,21,21,107.1640625,-54.8359375
WOD_GuardTower,0,WOD_Guardtower_01,101,55,21,107,101.1640625,-55.1640625
WOD_Ruins,0,WOD_Ruins_04,104,55,21,107,104.1640625,-55.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,113,55,64,107,113.5,-55.1640625
WOD_Ruins,0,WOD_Ruins_06,113,55,107,21,113.8359375,-55.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,122,55,107,64,122.8359375,-55.5
WOD_BanditCamp,0,WOD_BanditCamp_07,99,56,64,21,99.5,-56.8359375
WOD_Ruins,0,WOD_Ruins_02,107,56,107,64,107.8359375,-56.5
WOD_Ruins,0,WOD_Ruins_04,109,56,70,64,109.5,-56.5
WOD_Ruins,0,WOD_Ruins_03,109,56,107,107,109.8359375,-56.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,123,56,64,73,123.5,-56.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_01,123,56,21,24,123.1640625,-56.8359375
WOD_BanditCamp,0,WOD_BanditCamp_06,133,56,21,21,133.1640625,-56.8359375
WOD_Ruins,0,WOD_Ruins_06,105,57,21,21,105.1640625,-57.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,118,57,107,68,118.8359375,-57.5
WOD_BanditFort,0,WOD_BanditFort_01,118,57,21,28,118.1640625,-57.8359375
WOD_Ruins,0,WOD_Ruins_02,119,57,64,61,119.5,-57.5
WOD_BanditFort,0,WOD_BanditFort_01,119,57,64,21,119.5,-57.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,120,57,107,69,120.8359375,-57.5
WOD_Ruins,0,WOD_Ruins_01,121,57,64,60,121.5,-57.5
WOD_BanditCamp,0,WOD_BanditCamp_08,121,57,107,70,121.8359375,-57.5
WOD_BanditCamp,0,WOD_BanditCamp_01,130,57,107,21,130.8359375,-57.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,132,57,21,21,132.1640625,-57.8359375
WOD_BanditFort,0,WOD_BanditFort_01,133,57,64,21,133.5,-57.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,141,57,64,107,141.5,-57.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,94,58,64,21,94.5,-58.8359375
WOD_Ruins,0,WOD_Ruins_04,94,58,64,107,94.5,-58.1640625
WOD_GuardTower,0,WOD_Guardtower_01,96,58,107,111,96.8359375,-58.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,103,58,68,64,103.5,-58.5
WOD_Ruins,0,WOD_Ruins_06,111,58,64,21,111.5,-58.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,114,58,21,64,114.1640625,-58.5
WOD_BanditCamp,0,WOD_BanditCamp_03,117,58,107,64,117.8359375,-58.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_04,134,58,107,24,134.8359375,-58.8359375
WOD_BanditCamp,0,WOD_BanditCamp_03,143,58,107,107,143.8359375,-58.1640625
WOD_Ruins,0,WOD_Ruins_01,103,59,58,21,103.5,-59.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,111,59,64,107,111.5,-59.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,114,59,21,70,114.1640625,-59.5
WOD_BanditCamp,0,WOD_BanditCamp_01,120,59,21,107,120.1640625,-59.1640625
WOD_Ruins,0,WOD_Ruins_01,121,59,107,21,121.8359375,-59.8359375
WOD_Ruins,0,WOD_Ruins_04,122,59,60,21,122.5,-59.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_04,128,59,107,62,128.8359375,-59.5
WOD_GuardTower,0,WOD_Guardtower_01,130,59,21,68,130.1640625,-59.5
WOD_Ruins,0,WOD_Ruins_04,135,59,70,64,135.5,-59.5
WOD_Ruins,0,WOD_Ruins_05,97,60,107,107,97.8359375,-60.1640625
WOD_BanditFort,0,WOD_BanditFort_01,119,60,64,107,119.5,-60.1640625
WOD_Ruins,0,WOD_Ruins_06,120,60,64,21,120.5,-60.8359375
WOD_Ruins,0,WOD_Ruins_02,121,60,64,61,121.5,-60.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_02,122,60,68,68,122.5,-60.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,122,60,107,66,122.8359375,-60.5
WOD_GuardTower,0,WOD_Guardtower_01,122,60,21,60,122.1640625,-60.5
WOD_BanditCamp,0,WOD_BanditCamp_03,124,60,21,57,124.1640625,-60.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_05,124,60,64,21,124.5,-60.8359375
WOD_GuardTower,0,WOD_Guardtower_01,125,60,21,60,125.1640625,-60.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,129,60,21,64,129.1640625,-60.5
WOD_Ruins,0,WOD_Ruins_04,132,60,21,26,132.1640625,-60.8359375
WOD_BanditFort,0,WOD_BanditFort_01,132,60,21,107,132.1640625,-60.1640625
